review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
9,4,코모 싱크대와 붙박이장을 주문하면서 같이 주문했구요 화이트가 완전 희지 않아 좋아요,dbal****,20.04.11.,16,신발장,수납가구
,,,,,,,
10,5,"말해뭐해요 
너무너무 맘에 들어요!
수납력 좋고 옵션추가해서 전면에 거울 달았더니 외출시 너무 편해요!",ssbb****,19.10.18.,16,신발장,수납가구
,,,,,,,
11,5,27일철거하고 28일설치했어요 그전에 실측하시는분이 오셔서 하셨구요 설치하시는 분들두분이 무척 고생하셨어요 친절하셨고 아파트가 아니라 촌에 낡은 주택이라 단차도 많고 해서 조금더 힘드셧을꺼예요 연세많은부모님께 제가 해드리는거라 더 의미깊었고 단지 상판을 아이보리색으로 했는데 백색으로 왔더라구요 그것도 시공후에 봐서 ㅎ 하지만 전체적으로 맘에 들어요 4미터10센치로 시공했고 추가비용있어네요  현관장도 예전낡은장 떼내고 새로했는데 현관사이즈땜에 장 사이드에 장식?부분이라해야하나 그걸 안했는데도 깔끔하고 좋네요 시공과정 동영상과 사진찍었는데 지난토욜에 폰사진이 원인도 알수없이 만장 가까이 되는게 날라가서 다시 찍었네요 ㅜ ㅜ 아무튼 감사드리고 번창하세요,ohle****,19.06.03.,16,신발장,수납가구
,,,,,,,
12,1,"리바트 별로예요. 
1번째. 철거팀이  전날 8시반에 도착한다고 하고 9시 20분까지 연락이 없어 철거팀에 연락했는데 ""거기 안하기로했어요""라고 애기 하는거예요. 고객센터 전화히니 고객센터에서도 모르고 담당자분도 모르고 나중에 연락온게 하청업체에서 연락없이 말도없이 스케줄변경하고 연락을 안해주셨음
2번째. 주방 대리석 상판이 시공날 시공이 안되었어요 고객센터에서 오후에 전화가 왔는데 기사님이 가시다가 차량사고가나서 상
판이 깨졌다고 죄송하다고 내일해드린다고 양해부탁 드린다고 연락이 왔는데요 다음날 상판 설치기사님이 하시는 말씀. 다른집 상판이 깨졌는데 그 고객님이 오를 무조건 마무리 해달라고 해서 우리집상판이 갔다는 거예요. 고객센터에서 그런애기 안해줘서 당연이 우리집께 사고나서 그런줄알았는데 그래서  이해하고 넘어가려했는데 이건 아닌거 같아요. 
3번째. 설치들어갈때 비닐포장없이 해서 아파트 계단도 저희가 청소했구요. 집전체에 톱밥으로 뽀야게 내려안자서 청소할일만 엄청 늘었어요. 거실에 책장이 있는데 책사이에 톱밥이 있답니다.  하실꺼면 이사가기 전에 집에 아무것도 없을때 하세요.",plli****,19.06.15.,16,신발장,수납가구
,,,,,,,
13,5,정말 좋아요~^^ 현관이 밝아졌습니다. 철거도 후다닥 해주시고 설치하시는 분도 생각보다 일찍오시고 척척 해주셔서 금새 끝났습니다~^^,sora****,19.02.23.,16,신발장,수납가구
,,,,,,,
14,5,싱크대와 같이 주문했구 깔끔하게 잘해주셨습니다,thgp****,18.09.23.,16,신발장,수납가구
,,,,,,,
15,5,괜찮아요 씽크대와 같이 구매 했는데 설치하기 전에는 이상하지 않을까도 걱정했는데 시공도 빠르고 깔끔하게 됐네요 무었보다 가격이 저렴하네요,gm63****,18.08.09.,16,신발장,수납가구
,,,,,,,
16,5,깔끔합니딘,tjdw****,18.09.16.,16,신발장,수납가구
,,,,,,,
17,5,신발장랑 중문이랑 같이 설치했는데 만족합니다,papa****,18.08.03.,16,신발장,수납가구
,,,,,,,
18,5,감사합니다,lhe0****,18.08.10.,16,신발장,수납가구
,,,,,,,
19,5,만족합니다 ㅎㅎ,gm63****,18.08.08.,16,신발장,수납가구
,,,,,,,
20,4,리바트 신발장  신발장 좋네요~ 내부를 최대를 뽑고  집 사정에 맞게 좌우 마감제 폭을 다르게..ㅋㅋ 정말 현명한 선택이었어요.,tv40****,18.06.18.,16,신발장,수납가구
,,,,,,,
21,2,"한X을 선호하는 이유를 정확하게 알게되었다 
마감처리가 너무 미흡하게 나왔고 그외 추가금액들이 너무많이 나왔다
그리고 담당플레너가 너무 무책임 하였다 ",wow3****,18.06.17.,16,신발장,수납가구
,,,,,,,
22,5,"실내 폭은 제대로 뽑고  실외 좌우 마감을 다르게 하는 센스!!

정말 놀라웠어요~

예전 사용하던 것과 조금은 다르지만  만족합니다.",tv40****,18.06.18.,16,신발장,수납가구
,,,,,,,
23,2,절대적으로 추천하고싶지않은 시공이였습니다  절대적으로 추천하고 싶지않습니다 그림과 글이 전혀다르며 시공시 마감부분들이 너무 개떡입니다,wow3****,18.06.17.,16,신발장,수납가구
,,,,,,,
24,5,어려움있었지만 잘 설치했어요,dydl****,18.06.14.,16,신발장,수납가구
,,,,,,,
25,5,신발장도 붙박이랑 세트로 흰색으로 통일하니 이쁩니다.,seg7****,18.05.15.,16,신발장,수납가구
,,,,,,,
26,5,마감 깔끔하게 잘 해주셨어요.마음에 듭니다. ,poom****,18.04.24.,16,신발장,수납가구
,,,,,,,
27,3,그냥 무난하다,laur****,18.05.02.,16,신발장,수납가구
,,,,,,,
28,5,예쁘게 설치 잘했습니다. 안했으면 어쩔뻔했나싶어요.,yebb****,18.04.24.,16,신발장,수납가구
,,,,,,,
29,4,깔끔하니 맘에 듬니다~~ 리바트 싱크대를 설치하면서 추가로 신발장도 했습니다추가 비용은 발생했지만 한쪽문에 거울을 다니 깔끔하니 좋아요~~설치도 깔끔하고~~근데 맘에 걸리는건 불빛아래 아래에서 위를 보면 문윗쪽에 기스가 난게 보여요배달하면서 박스에 밀린듯한데 자세히 보아야 알수 있어 그냥 씀니다~~집 수리 마무리하고 후기 쓰느라 많이 느졌네요~~,bgs1****,18.03.20.,16,신발장,수납가구
,,,,,,,
30,5,수납공간이 넉넉해져 좋네요,sung****,18.04.17.,16,신발장,수납가구
,,,,,,,
31,5,생각했던거 보다 더 만족스러웠습니다,mln1****,18.04.09.,16,신발장,수납가구
,,,,,,,
32,5,흰색이라 깔끔하면서 문 한쪽을 거울을 달았는데 추가 비용은 발생했지만 잘 했다는 결론^^단점 하나는 불빛아래 아래서 위를 보면 기스가 있는게 자세히 보아야 알정도~,bgs1****,18.03.20.,16,신발장,수납가구
,,,,,,,
33,5,시공기사님들 짱 주방과 같이했는데 정말 꼼꼼하게 해주셨습니다. 진짜 맘에들고 수납도 많이 되고 좋습니다. 감사드립니다.,rapu****,18.02.27.,16,신발장,수납가구
,,,,,,,
34,5,델리스 주방 설치할때 함께 주문했는데 신발장 깔끔하고 쓸모있고 맘에 듭니다.,fleu****,18.03.07.,16,신발장,수납가구
,,,,,,,
35,5,"시공기사님들이 너무 예쁘게
시공해주셔서 100% 만족합니다",rapu****,18.02.27.,16,신발장,수납가구
,,,,,,,
36,3,"신발장 실측을 잘못하셔서~ 설치 시 시간이 좀 걸렸습니다
그래도 마무리 작업 해주시러 다시 오신다고 하니 기다려보려고 합니다.",pmrp****,18.01.19.,16,신발장,수납가구
,,,,,,,
37,5,깔끔하게 잘 해주셧어요~,teae****,18.02.06.,16,신발장,수납가구
,,,,,,,
38,5,만족합니다.수고하세요,dach****,18.01.23.,16,신발장,수납가구
,,,,,,,
39,5,깔끔하고 잘시공 되었습니다.,yang****,18.01.18.,16,신발장,수납가구
,,,,,,,
40,5,깔끔한 설치로 대만족입니다~,mmon****,18.01.16.,16,신발장,수납가구
,,,,,,,
41,5,좋긴합니다 주방하면서 현관장도 했는데 헹거형으로 해서 좋은데 예전신발장보다 작아서 신발을 다 넣지 못했네요,kimh****,17.12.28.,16,신발장,수납가구
,,,,,,,
42,5,"주방과 함께 시공 주방과 함께 시공 받았습니다.
깨끗 깔끔하네요~
여름엔 우산꽂이도 설치할수 있게끔 해주셨어요~",dark****,17.12.05.,16,신발장,수납가구
,,,,,,,
43,4,"펄 화이트 예쁘네요~ 씽크대와 같이 설치 받았어요~
설치 깔끔하게 잘 해주셨고
우산장이랑 서랍 무료 업그레이드
받아서 유용하게 잘 쓸거 같아요~
은은한 펄감이 예쁩니다~",ghlr****,17.11.27.,16,신발장,수납가구
,,,,,,,
44,5,아주좋아요 ,ms10****,17.12.14.,16,신발장,수납가구
,,,,,,,
45,5,"씽크대와 같이 설치했어요~
은은한 펄감이 예뻐요~",ghlr****,17.11.27.,16,신발장,수납가구
,,,,,,,
46,5,깔금하네요,mkei****,17.11.29.,16,신발장,수납가구
,,,,,,,
47,5,맘에들어요!,yjh8****,17.11.27.,16,신발장,수납가구
,,,,,,,
48,5,주방과 함께 시공받았어요  감사합니다!!!,dark****,17.11.21.,16,신발장,수납가구
,,,,,,,
49,5,맘에들어요 타사보다 확 저렴하진않지만 마음에 드네요 거울도어 추가에 행잉형으로 하느라 추가비가 좀더 들었지만 결과에 만족요^^,myda****,17.10.05.,16,신발장,수납가구
,,,,,,,
50,5,리바트 현관 신발장 비교해 보면 볼수록 굿 기존에 설치된 신발장이 싫어서 리바트로 결심 하였습니다. 화이트톤의 밣은 디자인과 세심한 디자인으로 좋습니다,winb****,17.09.22.,16,신발장,수납가구
,,,,,,,
51,5,저렴하게 했는데 장은 아주 튼튼하고 고급스러워요. 사제와 브랜드는 역시 달라요.,foxy****,17.10.26.,16,신발장,수납가구
,,,,,,,
52,5,"씽크대랑 같이 한다고 했는데 ㅋㅋ 감사 아주 저럼하게 잘 했읍니다 
기분도 좋고 첫 집이라 아주 마음에 듬니다
소님들이 아주 많이 좋아 하시네요 리바트 서비스도 
아주 만족 합니다",mjmj****,17.09.19.,16,신발장,수납가구
,,,,,,,
53,5,심플신발장 전 신발이 무척많은편인데  다 넣구도 수납공간이 남아요~~~또 신발사러 고고 신발장 채우러 쇼핑갑니당,kckm****,17.10.21.,16,신발장,수납가구
,,,,,,,
54,5,"현관장 좋아요 흰색하이그로시로 깔끔하게 잘 나왔어요
우산꽂이 서랍장 모두 있어서 좋았구요 현관이 환하네요 씽크대랑 같이 설치해서 번거롭지 않아 더 좋았답니다 리바트 마음에 듭니다~^^",gimy****,17.09.14.,16,신발장,수납가구
,,,,,,,
55,5,정리하기 정말 편해졌어요 오랜된 집이라 걱정을 많이 했는데 설치도 정확하고 깔끔하게 해 주시고 설치하고 나서 신발장 정리가 굉장히 편해졌네요.또 설치하시는 기사님도 굉장히 친절하시고 최대한 잘 해 주실려고 하고 감동입니다.천정이 굴곡이 있어 걱정했는데 굴곡에 맞춰서 보기 좋게 마감도 해주시고 전기배전판이 있었는데 그것도 설치하면서 깔금하게 정리가 되었네요. 수납공간이 넓어 신발도 많이 수납되고 깨끗해서 좋습니다. 설치가 끝나고 청소가 깔끔하게 해주시고 정리정돈 해주시고 가셔서 더 좋았습니다.,hypr****,17.08.24.,16,신발장,수납가구
,,,,,,,
56,5,갈끔해서 좋아요 수납공간도 많아요~~~,kckm****,17.10.21.,16,신발장,수납가구
,,,,,,,
57,5,"예쁘네요.*^^* 주방과 같이 주문해서 바꿨는데 넘 예쁘네요.*^^*
플레너 분께서 우리집과 어울리는 제품을 추천도 해 주셔서 좋았어요.*^^*",kgj4****,17.09.17.,16,신발장,수납가구
,,,,,,,
58,5,깔끔합니다 내부가 더 맘에 들어요,hmjs****,17.10.16.,16,신발장,수납가구
,,,,,,,
59,5,깔끔한 신발장입니다. 우산꽂이 높이가 좀 낮아 장우산이 들어가지 않는 불편함이 있어요 참고하세요!,kano****,17.09.29.,16,신발장,수납가구
,,,,,,,
60,5,좋아요..,chns****,17.10.13.,16,신발장,수납가구
,,,,,,,
61,5,너무 이뻐요.감사합니다,hsry****,17.09.30.,16,신발장,수납가구
,,,,,,,
62,5,"흰색하이그로시로 정말 깔끔하고 예쁩니다 내장재도 좋고 우산꽂이 서랍도 있고요
씽크대랑 같이 해서 번거롭지 않아서 좋았고요
리바트 참  마음에 드네요~~^^",gimy****,17.09.14.,16,신발장,수납가구
,,,,,,,
63,5,좁은공간에 현관 신발장을 리바트의 깔끔하게 설지하여 매우 만족 합니다,winb****,17.09.22.,16,신발장,수납가구
,,,,,,,
64,5,주방을 벨라노로 바꾸면서 같이 주문했느데 깔끔하고 예쁘게 시공해 주셨네요.*^^*,kgj4****,17.09.17.,16,신발장,수납가구
,,,,,,,
65,5,"깔끔 문세개로 연장 구매했는데 이뻐요.
안에 수납공간도 깔끔합니다.
우산걸이 안에 들어가는데 조금 긴우산은 안들어가요",jins****,17.09.07.,16,신발장,수납가구
,,,,,,,
66,5,빠른 배송 감사 드리며 설치도 감사드립니다,ufon****,17.09.17.,16,신발장,수납가구
,,,,,,,
67,5,사은품이 안오는데요,mjmj****,17.09.19.,16,신발장,수납가구
,,,,,,,
68,5,맘에들러용,wait****,17.09.20.,16,신발장,수납가구
,,,,,,,
69,5,화이트이뻐요,jins****,17.09.07.,16,신발장,수납가구
,,,,,,,
70,5,괜찮은거같애요,myda****,17.09.05.,16,신발장,수납가구
,,,,,,,
71,5,깔끔하고 이뻐요~,toma****,17.09.02.,16,신발장,수납가구
,,,,,,,
72,5,집안 분위기 뿐만 아니라 여름이나 겨울에 공기 완충공간을 만들어 주어 전기세까지 아껴줄 것 같습니다.,puri****,17.08.16.,16,신발장,수납가구
,,,,,,,
73,5,실측 잘받았어요 친절해서 좋았어요,tlsr****,17.08.25.,16,신발장,수납가구
,,,,,,,
74,5,깔끔하게 잘 정리되었습니다.,hypr****,17.08.24.,16,신발장,수납가구
,,,,,,,
75,5,이벤트 할 때 잘 구매 했던거같아요 ㅎㅎ,stud****,17.08.20.,16,신발장,수납가구
,,,,,,,
76,5,기사분들이 너무 친절하고 좋았습니다 와이프 선물이였는데 너무 좋아하네요^^,park****,17.08.10.,16,신발장,수납가구
,,,,,,,
77,5,리바트 신발장 여러가지 할인을 받다보니 사재보다도 저렴하게 잘 설치했습니다. 일단 냄새가 심하게 안나 좋습니다. 수량이 많다 보니 설치 시간이 오래 걸렸지만 잘 마무리해 주셨습니다.,hy75****,17.07.15.,16,신발장,수납가구
,,,,,,,
78,5,리바트 신발장 싱크대를 구매하면서 같이 설치하였는데 제품이 아주 괜찮습니다. 기사분들도 꼼꼼이 잘 마무리해주셨습니다. 뒷정리도 깔끔하게 해주셨구요.,hy75****,17.07.15.,16,신발장,수납가구
,,,,,,,
79,5,제품의 질이 아주 좋습니다. . 여러가지 할인을 받고 보니 사재보다 더 저렴하게했습니다. ,hy75****,17.07.15.,16,신발장,수납가구
,,,,,,,
80,5,리바트 신발장 신축건물이라 씽크대 3세트 신발장 3세트 수양이 많다 보니 늦은 시간까지  깔끔하게 마무리를 잘 해주시고 가셨습니다.,hy75****,17.07.15.,16,신발장,수납가구
,,,,,,,
81,5,리바트 현관장 ! 적극 추천합니다 처음엔 완전 고민 많이했는데담당자님이 신발장도 하면 더이쁠것 같다는말에 홀려 저도모르게 ㅋㅋ아무튼 하길 잘한것같아여!넘나깔끔하고 수납공간도 넓네여시안도 미리보여주셔서 더 믿음이 가네여추천해영,lomo****,17.06.02.,16,신발장,수납가구
,,,,,,,
82,5,아주 만족합니다 깔끔하게 시공 잘됐어요,kire****,17.07.19.,16,신발장,수납가구
,,,,,,,
83,5,설치해 놓고 보니 제품이 더 예쁩니다.,hy75****,17.07.15.,16,신발장,수납가구
,,,,,,,
84,5,잘 설치 되었습니다~^^,qord****,17.07.20.,16,신발장,수납가구
,,,,,,,
85,5,설치 잘햇습니다.,hy75****,17.07.15.,16,신발장,수납가구
,,,,,,,
86,5,"금방하네요 금방하네요 씽크대 하면서 보니 현관장은 그방한것 같아요
함께구매하는게 맞는것 같네요
주문시 장속 싸이즈만 생각해서 하세요",hepo****,17.06.01.,16,신발장,수납가구
,,,,,,,
87,2,왜 1미터장에 75센티 선반을 넣어서 추가금나오게 만듭니까?,dani****,17.06.30.,16,신발장,수납가구
,,,,,,,
88,5,"현관이 깔끔해졌어여 
처음엔 고민 많이했는데 탁월한 선택이었어요
키친하면서 둘다해서 세트같이 이쁘네여 ㅎㅎㅎ
안에 수납공간도 많아서
넘나 조아영 특히 우산 꽃이~!!",lomo****,17.06.02.,16,신발장,수납가구
,,,,,,,
89,5,"잘해주셨어요 견적부터 시공까지 싱크대랑 같이하니 저렴하고 편했습니다
깔끔하게해주셔서 기분좋았어요~^^
추천합니다",qhdo****,17.06.06.,16,신발장,수납가구
,,,,,,,
90,5,리베 구입했어요 비스비랑 리베랑 고민많이했는데 펄좋아해서 리베로 결정했어요 많이펄이아니라 만족합니다 리베랑 델리스깔끔해요 신발도 많이 들어가요펄이 심하게 들어간게 아니고 은은하네요..그전신발장도 할까말까 고민많이했어요...같이 하길 정말잘한것 같아요새로운집으로 이사온기분이 들 정도네요..감사합니다 리바트~,este****,17.04.30.,16,신발장,수납가구
,,,,,,,
91,5,빠르고 좋습니다,than****,17.06.22.,16,신발장,수납가구
,,,,,,,
92,5,친절하고 만족합니다,qhdo****,17.06.06.,16,신발장,수납가구
,,,,,,,
93,4,조아요~~ 저렴하게 이쁜걸 한것 같아요~~리바트에서 싱크대도 같이 했는데 환경호르몬 같은 냄새 안나고~색깔도 세련되고 좋았어요~붙박이장은 하이그로시라 약간은 세련되지 못한감은 있지만 그래도 가격대비는 훌륭하네요~~,must****,17.05.03.,16,신발장,수납가구
,,,,,,,
94,5,추천합니다,hepo****,17.06.01.,16,신발장,수납가구
,,,,,,,
95,3,신발장 심하네요 며칠 문을 열어놨는데도 잘안빠지고 칸간격이 넓어 신발을 몇개 못 넣겠더라구요,sink****,17.05.11.,16,신발장,수납가구
,,,,,,,
96,5,아주 좋아요,jian****,17.05.28.,16,신발장,수납가구
,,,,,,,
97,5,"저렴하게 구입했네요~~~싱크대 옷장 신발장 서캐 해서 메이커 없는걸로 470만원 견적 나왔는데
리바트에서350정도로 싸게 했어요~~재료도 좋은것 같고 만족해요~",must****,17.05.03.,16,신발장,수납가구
,,,,,,,
98,5,좋습니다.,kton****,17.06.18.,16,신발장,수납가구
,,,,,,,
99,5,깔끔하니예쁩니다,love****,17.05.23.,16,신발장,수납가구
,,,,,,,
100,5,우드색도 좋고 깔끔하니 보기좋아요!! 내부도 층과층사이에 간격이 있어서 여러켤레를 놓을수있네요 만족해요!!,sils****,17.05.04.,16,신발장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,시공 기사님도 친절하시고 신발장도 맘에 듭니다,swee****,21.02.19.,17,신발장,수납가구
,,,,,,,
2,5,일주일만에받아서 설치완료했구요.까다로운위치인데잘해주셨어요,yej1****,20.04.20.,17,신발장,수납가구
,,,,,,,
3,5,잘쓰겠습니다.저렴히잘했어요,yej1****,20.04.20.,17,신발장,수납가구
,,,,,,,
4,5,맘에듭니다.잘쓰겠습니다,yej1****,20.04.20.,17,신발장,수납가구
,,,,,,,
5,5,"신발장이 정말 넓어요^^ 
신발 넣고도 공간이 남아요 
정말 맘에 쏙 들어요 깔끔한 마무리도 좋아요",6335****,19.11.07.,17,신발장,수납가구
,,,,,,,
6,5,"사이즈가 일단 정말 맘에들어요.
추가 금액은 있었지만 정말 맘에 쏙 들어요. 사이즈 넉넉한게 정말 좋네요.",6335****,19.10.10.,17,신발장,수납가구
,,,,,,,
7,5,좋은품질 정확시공 청결정리,torp****,19.09.18.,17,신발장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,아주 좋습니다 ㅎㅎ 잘 쓸게요,skid****,21.02.16.,18,신발장,수납가구
,,,,,,,
2,5,괜찮고 좋네요^^좋아요,rlax****,20.12.12.,18,신발장,수납가구
,,,,,,,
3,4,조립도 쉽고 쓰기에도 무난해요,gree****,20.10.25.,18,신발장,수납가구
,,,,,,,
4,4,불편함없이 깔끔하게 신발정리되서 좋습니다,them****,20.09.10.,18,신발장,수납가구
,,,,,,,
5,5,"자로재고샀더니 완전 우리집 현관에 딱맞아요 최고최고최고 
아쉬운점?:3단짜리도있었으면 그거사고픔ㅜㅜ크기상.신발이 생각보다 많이들어가는 편은아님..
부직포가 좀 약해서 조심히조립할것.
최소2년은쓰려면 살쌀써야할듯",spsp****,20.07.07.,18,신발장,수납가구
,,,,,,,
6,5,꾸미는데 아주 좋아요 꾸며노니 이뻤어요,ro5s****,20.07.17.,18,신발장,수납가구
,,,,,,,
7,5,조립쉽고 좋습니다ㅎㅎ,dlrh****,20.07.05.,18,신발장,수납가구
,,,,,,,
8,5,빠른 배송에 만족합니다.,oliv****,20.07.06.,18,신발장,수납가구
,,,,,,,
9,5,조립이 너무 간편하고 좋아요!,sumr****,20.06.29.,18,신발장,수납가구
,,,,,,,
10,5,신발장이 좁아서 수시로 신는 슬리퍼를 정리하려고 구매 했어요. 딱좋네요,yena****,20.05.13.,18,신발장,수납가구
,,,,,,,
11,5,가볍고  조립도 간단해요. 사무실 신발장으로 좋네요,zero****,20.06.04.,18,신발장,수납가구
,,,,,,,
12,5,별로 크지 않을걸 예상 했는데 한 칸에 일반 성인 신발 2켤레 정도 들어 가네요 : ),tjwo****,20.05.08.,18,신발장,수납가구
,,,,,,,
13,5,"마켓비 조립이 엄청 쉽네요
마음에 들어요
가볍고 공간도 많이 차지하지 않아서
비좁은 현관에 놓여 있던  신발들 모두 
깔끔하게 정리할 수 있겠어요",evvn****,20.03.20.,18,신발장,수납가구
,,,,,,,
14,5,잘쓰고있습니다...,dizz****,20.03.04.,18,신발장,수납가구
,,,,,,,
15,4,나쁘지않아요..잘쓸께요,dizz****,20.01.24.,18,신발장,수납가구
,,,,,,,
16,5,조립 쉽네요 쓸만햐용,ldyk****,19.12.30.,18,신발장,수납가구
,,,,,,,
17,4,신발 말고 이것저것 놓아서 쓰고있어요,wntk****,19.12.04.,18,신발장,수납가구
,,,,,,,
18,4,"신발이 바닥에
늘어져있는게 싫어 주문하게되었는데...공간을 많이 차지하지않으면서 정리할 수 있어 너무 좋습니다.",ans0****,19.10.16.,18,신발장,수납가구
,,,,,,,
19,5,가격대비짱입니다????????????,scis****,19.10.23.,18,신발장,수납가구
,,,,,,,
20,5,조아요조아요 조아요,khs8****,19.10.04.,18,신발장,수납가구
,,,,,,,
21,5,좋아요 좋아요 좋아요 좋아요 좋아요 좋아요 좋아요,insu****,19.07.30.,18,신발장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,조립 어렵지 않고 디자인 너무 예쁘고 1인가구에 수납도 적당해요,mic4****,21.03.17.,19,신발장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,화이트지만 너무 화이트 아니라 더 좋아요 저희 집 컨셉이 편안함이라ㅋㅋ아이보리 그레이지 계열이 많거든요 거기에 딱입니다 실측오신분도 친절하시고 깔끔하게 시공됐어요,hjn2****,21.02.23.,22,신발장,수납가구
,,,,,,,
2,5,원하는 형태라 나온거같아요,rlae****,21.03.01.,22,신발장,수납가구
,,,,,,,
3,4,"색깔 수납 다 좋은데 이동선반이 더 많았음 좋겠고 두꺼비집이 안에있어서 장 안쪽을 도려내야했는데 그 모양이 예쁘지않아 어쩔수없는 상황 이지만 아쉬워요
기사님이 밤늦게까지 매우 수고하셨어요",myol****,20.12.01.,22,신발장,수납가구
,,,,,,,
4,5,코모 붙박이장이랑 세트로 설치했어요. 플래너님이랑 시공자분들 잘 만나는게 운이네요. 현관장 만족스러워요~,eunj****,20.08.27.,22,신발장,수납가구
,,,,,,,
5,5,현관이 깔끔하고 환해보입니다,ddak****,20.05.01.,22,신발장,수납가구
,,,,,,,
6,5,리바트 키친 현관장 짱 좋아요 설치하시는 분이 정말 꼼꼼합니다,ycle****,20.03.31.,22,신발장,수납가구
,,,,,,,
7,5,"설치하시는분들 꼼꼼하게 밥늦게 까지 고생 하셨습니다.싱크대랑 같이 해서 늦긴 했지만..
시멘트같은 광없는 면이라 맘에 들어요",hanh****,19.11.15.,22,신발장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,책장으로사용하려고구입했어요,sung****,18.06.05.,25,신발장,수납가구
,,,,,,,
2,4,"이뻐요 깔끔하고 아기자기 좋네요^^^
소품들이 여기저기 있어서 요거 설치하고 모아놨더니 이쁘네요...",sung****,17.12.20.,25,신발장,수납가구
,,,,,,,
3,5,전 현관앞 들어어는데 설치했는데 넘 이뻐요,sung****,17.12.20.,25,신발장,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,4,화면과 같고 튼튼해요,pkm0****,20.09.13.,28,신발장,수납가구
