review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
39,4,귀여워요~ 아직 우산이 안꽂혀있어서 썰렁하네요~,gpru****,20.05.08.,13,우산꽂이,수납가구
,,,,,,,
40,4,배송빠르고 좋으네요ㅕ,yoyo****,20.06.29.,13,우산꽂이,수납가구
,,,,,,,
41,5,"빠른배송 감사드립니다.
내용물 확인했구요 
별탈없이 이상없네요.
선물용인데 맘에 듭니다",brav****,20.05.14.,13,우산꽂이,수납가구
,,,,,,,
42,5,실용성보다는 인테리어면에서 좋았습니다,rapu****,20.06.16.,13,우산꽂이,수납가구
,,,,,,,
43,5,이뻐요.재구매합니다,redp****,20.05.24.,13,우산꽂이,수납가구
,,,,,,,
44,5,good good sdfasfd,skol****,20.06.21.,13,우산꽂이,수납가구
,,,,,,,
45,4,"비가안와 아직 사용하지 못했지만 
녹슬지않기를 바래요~~~ ㅎ",kmc3****,20.04.27.,13,우산꽂이,수납가구
,,,,,,,
46,3,예쁘긴한데 너무 비싸요,uioc****,20.04.28.,13,우산꽂이,수납가구
,,,,,,,
47,5,"너무이뻐용~인테리어효과도있고
잘쓰겠습니다.",altj****,20.05.07.,13,우산꽂이,수납가구
,,,,,,,
48,5,배송도 빠르고 상품도 만족스러워요,ley0****,20.05.15.,13,우산꽂이,수납가구
,,,,,,,
49,5,"깔끔하고 이쁩니다~ 
정리되지 않았던 우산들이 이열횡대로 보기좋게 서있으니 마음도 좋아지는 기분~!! 만족합니다~",mina****,20.04.04.,13,우산꽂이,수납가구
,,,,,,,
50,5,선물로 주었는데 너무 좋아하네요~~,min0****,20.05.08.,13,우산꽂이,수납가구
,,,,,,,
51,5,미용일 개업선물로했는데 실물이더이쁘다며 좋아해주었어요,pjh3****,20.04.07.,13,우산꽂이,수납가구
,,,,,,,
52,5,가게에 배치해놓으니 이쁘고 활용도 갑이네요,park****,20.04.26.,13,우산꽂이,수납가구
,,,,,,,
53,5,안에 칸칸이 되어있어서 엄청 유용할 거 같아요!!,inju****,20.04.25.,13,우산꽂이,수납가구
,,,,,,,
54,4,좋아요 화면과 같아요,yebb****,20.04.19.,13,우산꽂이,수납가구
,,,,,,,
55,3,"꽂았을때 우산 끄트머리가.쏙 들어가게 구멍이 있었음 우산이 안움직일텐데
쫌 아쉽네요
그래도 검색했던것 중엔 젤 맘에 들어요",mayb****,20.03.11.,13,우산꽂이,수납가구
,,,,,,,
56,5,"지인 개업선물로 구매하게되었어요
블랙인테리어에 어울리게 블랙으로 구매했어요
받는분이 좋아하셔서 만족 스럽네요
부담없는 개업선물로 딱인듯해요",happ****,20.03.10.,13,우산꽂이,수납가구
,,,,,,,
57,5,"큰거사서 쓰고 괜찮아서 작은것도 샀네요.
우산구멍은 10개네요",temp****,20.03.26.,13,우산꽂이,수납가구
,,,,,,,
58,5,디자인 예쁘고 튼튼해보여요..실용성도 굿~,crys****,20.03.28.,13,우산꽂이,수납가구
,,,,,,,
59,5,개업선물로 줬더니 아주 맘에들어하네요ㅎㅎ,sky0****,20.03.31.,13,우산꽂이,수납가구
,,,,,,,
60,5,현관에 자리도 덜 차지하고  예쁘고 튼튼해보이네요~,crys****,20.03.28.,13,우산꽂이,수납가구
,,,,,,,
61,5,"우리 가게에 
딱 맞는 사이즈에요. 심플하니 좋습니다.",hskm****,20.03.23.,13,우산꽂이,수납가구
,,,,,,,
62,4,아담하니  이뿌네요~~지인 선물로 구입했는데  어떨지는  모르겠네요~,kcwl****,20.02.23.,13,우산꽂이,수납가구
,,,,,,,
63,5,작은 도자기공방에 포인트 우산꽂이 만족~~,jand****,20.02.23.,13,우산꽂이,수납가구
,,,,,,,
64,5,깔끔하고 예뻐요! 칸칸이 넣을수있어서 수납도 편하네요^^,kdnk****,20.02.17.,13,우산꽂이,수납가구
,,,,,,,
65,5,예쁘네요. 만족합니다.,wooi****,20.02.27.,13,우산꽂이,수납가구
,,,,,,,
66,4,인테리어용으로 좋은거 같아요,msj8****,20.02.27.,13,우산꽂이,수납가구
,,,,,,,
67,4,작아서 좋구 수납도 가정집에 적당한거 같아요,leej****,20.02.06.,13,우산꽂이,수납가구
,,,,,,,
68,4,적당한 사이즈네요.,moir****,20.02.12.,13,우산꽂이,수납가구
,,,,,,,
69,4,"배송비까지 그리 저렴한가격이 아니지만
사이즈및 디자인이 좋아서 구매했고
현관 공간활용에 좋습니다",quan****,20.01.02.,13,우산꽂이,수납가구
,,,,,,,
70,5,개업 선물용으 구매했는데 아주 좋아요!,rldn****,20.01.06.,13,우산꽂이,수납가구
,,,,,,,
71,3,지인 개업선물로 보냈는데 잘어울리고 앙증맞고 좋습니다,ksm9****,19.12.17.,13,우산꽂이,수납가구
,,,,,,,
72,5,잘 사용하겠습니다. 수고하세요,soon****,20.01.05.,13,우산꽂이,수납가구
,,,,,,,
73,5,"친구가게오픈하는데 선물로보냇어요
이쁘고 깔끔하내요",jany****,19.12.08.,13,우산꽂이,수납가구
,,,,,,,
74,3,"넘 좋아요
우산정리 끝",nane****,19.12.05.,13,우산꽂이,수납가구
,,,,,,,
75,5,일요일 주문하고 화욜 받았어요~ 지인 개업선물로 사줬는데 넘넘 좋아하네요~,euna****,19.11.20.,13,우산꽂이,수납가구
,,,,,,,
76,5,생각했던거랑 같아요 비오는날기다리고 있어요,sj_0****,19.11.28.,13,우산꽂이,수납가구
,,,,,,,
77,3,펜트리장안에 우산 정리가 됐네요,nane****,19.11.28.,13,우산꽂이,수납가구
,,,,,,,
78,4,조아요조아요조아요조아요,gomg****,20.01.09.,13,우산꽂이,수납가구
,,,,,,,
79,5,적당한사이즈에 모던해요,art3****,19.12.12.,13,우산꽂이,수납가구
,,,,,,,
80,4,생각보다 작네요 선물했습니다,pros****,19.11.30.,13,우산꽂이,수납가구
,,,,,,,
81,5,사이즈도 적당하고 예뻐요^^,jiju****,19.11.29.,13,우산꽂이,수납가구
,,,,,,,
82,4,"진짜 생각햇던것보다 작긴하네요 
그래도 개업선물로 줫더니 만족해해서 다행이에요",mina****,19.11.12.,13,우산꽂이,수납가구
,,,,,,,
83,5,너무너무 이뻐용~인테리어효과 짱,sujo****,19.11.06.,13,우산꽂이,수납가구
,,,,,,,
84,4,"인테리어용으로도 보기 좋아서
잘 쓰고 있습니다",zizi****,19.11.03.,13,우산꽂이,수납가구
,,,,,,,
85,4,좀 찌그러져 있긴하네요ㅠㅠ 그래도 생각보단 크기도 적당하고 이뻐요,yeji****,19.10.05.,13,우산꽂이,수납가구
,,,,,,,
86,5,잘 쓰고있습니다~ 사진이랑 똑같아요,yoho****,19.10.02.,13,우산꽂이,수납가구
,,,,,,,
87,5,친구 선물했는데 아주 잘쓰고 있대요^^,asam****,19.10.16.,13,우산꽂이,수납가구
,,,,,,,
88,5,"이사선물로 드렸어용 ㅎ
맘에 들어하셨어용 장우산 꽂아놓으면 진짜 이쁘더라구요ㅎㅎ",smil****,19.09.14.,13,우산꽂이,수납가구
,,,,,,,
89,5,심플하고 좋습니다 안전해요,0119****,19.10.12.,13,우산꽂이,수납가구
,,,,,,,
90,5,"물받이도 있고  장우산도 보관하기 좋습니다.
잘 쓰고 있습니다.",prid****,19.10.07.,13,우산꽂이,수납가구
,,,,,,,
91,5,ㅋ심플하고 좋습니다,0119****,19.10.12.,13,우산꽂이,수납가구
,,,,,,,
92,3,가격대비 튼튼해보이진않습니다,taek****,19.09.17.,13,우산꽂이,수납가구
,,,,,,,
93,5,빠른배송에만족합니다,hyif****,19.10.09.,13,우산꽂이,수납가구
,,,,,,,
94,5,"매장에서 손님용으로 두려고 구매했어요 
크기가 너무 클까 걱정했는데 걱정한것보단 작아서 만족스럽네요 
매장분위기랑도 잘 맞고 좋아요 
다른 곳에서는 해외배송이라며 비싸기도 비싸고 배송도 오래걸리는데 너무 잘 산거같아요",dkss****,19.08.18.,13,우산꽂이,수납가구
,,,,,,,
95,5,가정집에서 쓰기에도 사이즈도 좋고 깔끔하네요 만족합니다,naya****,19.09.21.,13,우산꽂이,수납가구
,,,,,,,
96,5,친구 개업 선물로 줬는데 너무 맘에 들어해서 기분이 좋았어요~ 인테리어 효과 주기 좋네요!!,asam****,19.09.12.,13,우산꽂이,수납가구
,,,,,,,
97,4,"생각한그대로여서 만족스러운데
조금 날카로운 부분들이 있어 별하나 뺐습니다",achi****,19.09.15.,13,우산꽂이,수납가구
,,,,,,,
98,4,"배송관련해서 늦어지긴 했지만  잘 받았습니다.
배송이 늦어진다고 문자도 보내주시고 좋았습니다.",prid****,19.08.21.,13,우산꽂이,수납가구
,,,,,,,
99,5,이번에 비 올때 요긴하게 썼어요 공간차지 많이 안해서 좋아요,yaun****,19.09.01.,13,우산꽂이,수납가구
,,,,,,,
100,5,예뻐요~  개업선물로 보냈는데 운좋게도 쏙들어가는 자리가 있어서 다행이네요^^,leag****,19.08.10.,13,우산꽂이,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,"이뻐요~^^♡
우산받침도 플라스틱 커버있어서 스크레치 보호되서 좋았어요~~
잘쓸께요~~",baes****,21.04.03.,14,우산꽂이,수납가구
,,,,,,,
2,4,작은카페매장에서 사용할건데 슬립하고 깰끔하니 예쁘네요,nano****,21.04.06.,14,우산꽂이,수납가구
,,,,,,,
3,5,"오 이뻐요이뻐
학원에서 쓰려고 주문했는데
아이들이 좋아할 색상같아 이쁘네요ㅎㅎ
가격이 조금 비싼것 같지만 그래도 맘에듭니다.

살짝 아쉬운점은 ㅌㅔ두리 마감이 조금 그렇지만
교환 귀찮..그냥 씁니다.",brow****,21.03.16.,14,우산꽂이,수납가구
,,,,,,,
4,5,예쁘구 귀여워요! 블랙도 예쁠거같아요,iamm****,21.04.05.,14,우산꽂이,수납가구
,,,,,,,
5,5,개업 선물로 보냈는데 배송도 빠르구 센스있는 선물이 됐습니당~,sona****,21.04.04.,14,우산꽂이,수납가구
,,,,,,,
6,4,생각보다 살짝 작네요^^;;그래도 잘사용하고 있습니다ㅋ,qwe8****,21.03.27.,14,우산꽂이,수납가구
,,,,,,,
7,5,배송도 빠르고 이뿌네여,kkkh****,21.04.04.,14,우산꽂이,수납가구
,,,,,,,
8,5,빠르고좋아요 적극추천,chw1****,21.03.30.,14,우산꽂이,수납가구
,,,,,,,
9,5,"가성비가 너무 좋고
디자인이 이쁘네요",win2****,21.04.01.,14,우산꽂이,수납가구
,,,,,,,
10,5,좋습니다. 잘사용  할게요~,feel****,21.04.04.,14,우산꽂이,수납가구
,,,,,,,
11,3,괜찮아요 ㅎㅎ 작아요,flow****,21.04.02.,14,우산꽂이,수납가구
,,,,,,,
12,5,개업하면서 구매했어요ㅎ 만족합니다ㅎ,kair****,21.03.24.,14,우산꽂이,수납가구
,,,,,,,
13,5,선물받으신분이 좋아하시네요ㅎ,jjh3****,21.03.29.,14,우산꽂이,수납가구
,,,,,,,
14,4,넘 예뻐요 근데 가격이 후달달~~ 그래도 인테리어 완성인 느낌 좋습니다,pian****,21.03.17.,14,우산꽂이,수납가구
,,,,,,,
15,5,원하는 사이즈고 매장에 잘 어우려요.,jhap****,21.03.26.,14,우산꽂이,수납가구
,,,,,,,
16,5,배송빠르고 제품도 만족합니다,geo0****,21.03.26.,14,우산꽂이,수납가구
,,,,,,,
17,5,지인 미용실 개업선물로샀어요 고급스럽고 무엇보다 아주 친절한 상담이 기분좋았어요 번창하세요,miya****,21.03.14.,14,우산꽂이,수납가구
,,,,,,,
18,5,"카페오픈 선물로 뭐가 적당할까 고민하다가 저두3달전 카페오픈 후 화분은 가득들어왔지 관리는 어렵지 
죽어가는 화분보내지...
내게 필요한게 뭔지 고민후 인테리어를 헤치지않는 우산꽂이를 초이스했습니다.
눈.비 올때마다 우산꽂이 냈다들였다하기도 일인데
요녀석은 항시 입구에 내놔도 이쁘장합니다.
선물받으신 분이 좋아하십니다.",76be****,21.02.26.,14,우산꽂이,수납가구
,,,,,,,
19,5,디자인 이쁘고 좋아보입니다,kiki****,21.03.16.,14,우산꽂이,수납가구
,,,,,,,
20,5,선물받고 넘 좋아하네요,anst****,21.03.23.,14,우산꽂이,수납가구
,,,,,,,
21,3,사진이랑 똑같이 예쁘긴한데 사이즈는 대형치고 좀 작은느낌이었어요..!,szx0****,21.03.15.,14,우산꽂이,수납가구
,,,,,,,
22,3,"개수를많이 넣고
모양색깔도 좋지만
이만한금액은 아닌것같아요",brac****,21.03.15.,14,우산꽂이,수납가구
,,,,,,,
23,5,너무너무 예뻐요 ..빨리 비 왔으면 좋겠네요,luna****,21.04.07.,14,우산꽂이,수납가구
,,,,,,,
24,5,"저번은  골드가 품절이라 다른거 살려고 하다가 담에하지  ㅋ
몇일전 비오는 날 깜빡하고 준비안한 우산꽂이 검색하다 다시 보니 골드
 구매 깔끔하고 아담하니 가게에 잘  어울려요~~~^^",lsh8****,21.03.24.,14,우산꽂이,수납가구
,,,,,,,
25,4,배송이 정말 빨라서 좋내요! 어제 주문해서 오늘 받음. 선물로 괜찮네요!,kjwk****,21.03.09.,14,우산꽂이,수납가구
,,,,,,,
26,4,너무너무 좋아요. 짱이에요,shai****,21.04.06.,14,우산꽂이,수납가구
,,,,,,,
27,5,이런  우산꽂이는  처음입니다  선물받은  동생두  너무  좋아하구요   만족합니다,maga****,21.03.31.,14,우산꽂이,수납가구
,,,,,,,
28,5,사진대로 예뻐요 포장도 잘 되어 왔습니다,kaie****,21.03.11.,14,우산꽂이,수납가구
,,,,,,,
29,5,친구 개업 선물로 준비했는데 너무 맘에 들어요! 빠른배송 감사합니당!,alzl****,21.03.06.,14,우산꽂이,수납가구
,,,,,,,
30,3,생각보다 크기가 너무 작아서 아쉬워요ㅠㅠ,5248****,21.04.05.,14,우산꽂이,수납가구
,,,,,,,
31,5,튼튼하고 공간활용도높아요,p-ph****,21.04.05.,14,우산꽂이,수납가구
,,,,,,,
32,5,사이즈도 좋고 맘에들어요,jhap****,21.04.05.,14,우산꽂이,수납가구
,,,,,,,
33,5,"사진그대로네요^^
가게에 두면 너무이쁘겠어요 ㅎ",rous****,21.03.09.,14,우산꽂이,수납가구
,,,,,,,
34,5,가격은 좀 비싸지만 이뽀용^^,ehdl****,21.03.09.,14,우산꽂이,수납가구
,,,,,,,
35,5,공간도 차지가 적고 예뻐요~~만족,best****,21.04.04.,14,우산꽂이,수납가구
,,,,,,,
36,5,기존에 금색사용했었는데 검정색도 분위기있고 좋네요,chan****,21.03.09.,14,우산꽂이,수납가구
,,,,,,,
37,5,잘쓰겠습니다 감사해요,kera****,21.04.04.,14,우산꽂이,수납가구
,,,,,,,
38,5,현관이 깔끔하고 횐해졌어요.,ash7****,21.04.04.,14,우산꽂이,수납가구
,,,,,,,
39,5,"깔끔하네요.
물받이가 있어서 좋아요",0808****,21.03.30.,14,우산꽂이,수납가구
,,,,,,,
40,5,선물했는데 좋아하네요 22개우산꽂을수있어 좋아요,cha0****,21.03.04.,14,우산꽂이,수납가구
,,,,,,,
41,3,배송 빠르고 생각보다 크지 않아요,hds3****,21.03.09.,14,우산꽂이,수납가구
,,,,,,,
42,5,예쁘고 귀여워요ㅋㅋㅋ 카페에서 쓰기 좋아요!,sigm****,21.03.26.,14,우산꽂이,수납가구
,,,,,,,
43,5,사무실용으로 구매했어요 아주 좋습니다,skdu****,21.03.27.,14,우산꽂이,수납가구
,,,,,,,
44,5,가격은 사악하지만 예쁘고 고급져요,wns7****,21.03.27.,14,우산꽂이,수납가구
,,,,,,,
45,4,"가격이조금 비싸다고 생각이 들지만 나쁘지않음
디자인은 예쁘고 인테리어소품활용 나쁘지않음",rbdu****,21.03.22.,14,우산꽂이,수납가구
,,,,,,,
46,5,디자인도 이쁘고 관리가 편합니다.,rhkd****,21.03.28.,14,우산꽂이,수납가구
,,,,,,,
47,5,"가게 매장에 비치해놓으려고 구매했어요~
다들 오시는 손님마다 예쁘다고 칭찬해주시네요",shk4****,21.03.15.,14,우산꽂이,수납가구
,,,,,,,
48,5,빠르게 잘 받았어요^^ 감사합니다..,jjh7****,21.03.03.,14,우산꽂이,수납가구
,,,,,,,
49,5,"친구 개업선물로 준비했는데 친구가 넘 좋아하네요~
배송도 빠르고 디자인이 이뻐요",succ****,21.03.15.,14,우산꽂이,수납가구
,,,,,,,
50,4,빠른배송좋습니다. ~!,koh8****,21.03.31.,14,우산꽂이,수납가구
,,,,,,,
51,5,인테리어기능까지 굿,cute****,21.03.27.,14,우산꽂이,수납가구
,,,,,,,
52,5,좋아요 잘쓰고 있습니다,jim4****,21.02.28.,14,우산꽂이,수납가구
,,,,,,,
53,4,디자인이 기대만큼 예쁘네요,jb13****,21.02.18.,14,우산꽂이,수납가구
,,,,,,,
54,5,맘에 꼭 들어요~~ 네식구 우산꽂이로 딱이에요~~*^^*,ak2h****,21.03.15.,14,우산꽂이,수납가구
,,,,,,,
55,3,아담하니 귀여워요ㅎㅎ,cpfl****,21.03.04.,14,우산꽂이,수납가구
,,,,,,,
56,5,배송이 초고속 입니다요 ㅎ헤,spri****,21.03.21.,14,우산꽂이,수납가구
,,,,,,,
57,5,가게 인테리어와 잘맞다 그러네요,orab****,21.03.18.,14,우산꽂이,수납가구
,,,,,,,
58,5,이뻐요~~~~~~~,poli****,21.03.08.,14,우산꽂이,수납가구
,,,,,,,
59,5,선물했는데 받은분이 아주 만족합니다!,adbe****,21.03.15.,14,우산꽂이,수납가구
,,,,,,,
60,5,선물했는데 너무 좋아해요,p-ph****,21.03.16.,14,우산꽂이,수납가구
,,,,,,,
61,5,선물용으로 너무좋인하네요^^,yeji****,21.02.23.,14,우산꽂이,수납가구
,,,,,,,
62,5,"생각보다 크고 튼튼해서 좋아요
화이트 색상도 이뻐서 맘에 들어요!!",su67****,21.03.05.,14,우산꽂이,수납가구
,,,,,,,
63,5,무게감도 있고 디자이ㄴ도 멋저요,psk0****,21.03.18.,14,우산꽂이,수납가구
,,,,,,,
64,4,아담한크기에 이뻐요^^,kyun****,21.03.15.,14,우산꽂이,수납가구
,,,,,,,
65,5,개업선물로 너무 좋아요,gusl****,21.03.12.,14,우산꽂이,수납가구
,,,,,,,
66,5,실용적으로 좋은 선물이네요.,soda****,21.03.11.,14,우산꽂이,수납가구
,,,,,,,
67,3,"아직 사용전이지만
그럭저럭 괜찮아요",yeen****,21.03.09.,14,우산꽂이,수납가구
,,,,,,,
68,4,"생각보다 많이 작네요.. 사무실에서 사용하려고 구매했는데 그래도 괜찮겠죠?? 디자인은 이뻐요
배송도 빨라서 좋았어요..
많이 파세요",4954****,21.01.25.,14,우산꽂이,수납가구
,,,,,,,
69,5,"비싼감이있다햇지만 마음에드는걸찾앗네요
카페인테리어와도딱이에요♡ 고급진게 ㅎㅎ
잘쓸께요~",hjy1****,21.02.03.,14,우산꽂이,수납가구
,,,,,,,
70,5,선물했는데 만족해합니다,king****,21.03.10.,14,우산꽂이,수납가구
,,,,,,,
71,5,사무실 입구에 두어도 전혀 미관을 해치지 않는    아니 오히려 입구가 더 좋은 분위기가 날 정도로 이쁜 디자인 입니다. 철제로 되어 있어서 그냥 봐도 튼튼할 거 같아요. 가격이 저렴한 편은 아니지만 돈이 아깝다는 생각이 들지는 않습니다 ㅎㅎ,mert****,21.01.20.,14,우산꽂이,수납가구
,,,,,,,
72,5,배송도빠르고사진이랑똑같아요,dooo****,21.03.05.,14,우산꽂이,수납가구
,,,,,,,
73,5,"골드로했는데...비오는날도 최고지만
평상시에 인테리어로도 가성비갑니다^^",bufs****,21.02.28.,14,우산꽂이,수납가구
,,,,,,,
74,5,비가 안와도 그냥 인테리어 용품으로 보여요.우산이 없어도 되요.,keng****,21.02.22.,14,우산꽂이,수납가구
,,,,,,,
75,5,좋아요 좋아요 좋아요잘쓸게요,miss****,21.03.27.,14,우산꽂이,수납가구
,,,,,,,
76,5,개업선물로 줬어요 좋아하네용ㅎㅎ,llka****,21.02.26.,14,우산꽂이,수납가구
,,,,,,,
77,5,빠르게 잘 받았습니다 깔끔 하니 좋은데 대형은 괜찮을듯 싶지만 소형은 장우산들 여러개 꽂으면 좀 불안정 할거도 같고 써봐야 알거같네요,kool****,21.01.27.,14,우산꽂이,수납가구
,,,,,,,
78,5,"골드컬러 고급스러워보이고 너무 예뻐요. 
소형샀는데 딱이네요!! 
지금까지 봤던 우산꽃이중에 젤 만족스러워요.",unil****,21.01.19.,14,우산꽂이,수납가구
,,,,,,,
79,5,생각했던 것 보다 깔끔하니 예뻐요^^,blue****,21.02.09.,14,우산꽂이,수납가구
,,,,,,,
80,5,"배송이 엄청 빠르네요
디자인도 예뻐서 좋은 선물이 되었어요",heey****,21.02.06.,14,우산꽂이,수납가구
,,,,,,,
81,5,가게 입구에 놓아두었는게 우산이 없어도 인테리어로 보기좋네요,keng****,21.02.22.,14,우산꽂이,수납가구
,,,,,,,
82,5,개업 선물로 구매했는데 비올때 너무 좋다며 지인에게다시 연락왔어요 ㅎ,yasi****,21.02.01.,14,우산꽂이,수납가구
,,,,,,,
83,5,예쁩니다. 황금색도 포인트로 이쁠거 같은데 무난히 블랙으로 했습니다,ilsa****,21.01.27.,14,우산꽂이,수납가구
,,,,,,,
84,5,좋아요 배송 빠르고 너무 이뻐요 ^^,jkmi****,21.01.29.,14,우산꽂이,수납가구
,,,,,,,
85,5,생각보다 좋네요~~ 튼튼하고^^,soul****,21.02.24.,14,우산꽂이,수납가구
,,,,,,,
86,5,견고하고 디장인도 이쁘고 강추합니다 가게 오픈 선물로 좋은것 같아요,limk****,21.02.19.,14,우산꽂이,수납가구
,,,,,,,
87,5,개업선물로 딱이네요,bjr7****,21.02.26.,14,우산꽂이,수납가구
,,,,,,,
88,5,배송빠르고 넘이뻐여,tlsg****,21.02.26.,14,우산꽂이,수납가구
,,,,,,,
89,5,이쁘고 자리도 덜 차지하고 좋내요,atmo****,21.02.01.,14,우산꽂이,수납가구
,,,,,,,
90,5,싸이즈도 크고 개업선물로 최고에요,keng****,21.02.21.,14,우산꽂이,수납가구
,,,,,,,
91,5,개업 선물로 너무 좋아요^^ 화환 문구도 쓸 수 있어서 센스만점이에요!,acdc****,21.01.22.,14,우산꽂이,수납가구
,,,,,,,
92,5,친구 카페 오픈 선물로 줬는데 아주 만족스럽다고 합니다.,prou****,21.02.17.,14,우산꽂이,수납가구
,,,,,,,
93,4,깔끔 하니 좋아요~평상시엔 인테리어 효과도 있겠네요~,jasj****,21.01.24.,14,우산꽂이,수납가구
,,,,,,,
94,5,배송도 빠르고 선물했는데 아주 좋아합니다!,adbe****,21.01.29.,14,우산꽂이,수납가구
,,,,,,,
95,5,예쁘네요 생각보다는 아담한거같긴한데 공간차지도 많지 않아 좋아요,alwl****,21.01.19.,14,우산꽂이,수납가구
,,,,,,,
96,5,고급스럽네요 ~~~~,jyh6****,21.02.05.,14,우산꽂이,수납가구
,,,,,,,
97,5,포장도 깔끔하고 빠르게 잘 받았습니다,kool****,21.01.27.,14,우산꽂이,수납가구
,,,,,,,
98,4,배송도 빠르고 제품도 돈이 들어온다는 골드색으로 했는데 촌스럽지 않고 좋아요,yopu****,21.02.10.,14,우산꽂이,수납가구
,,,,,,,
99,5,좋아요 만족합니다 좋아요좋아,kimt****,21.03.10.,14,우산꽂이,수납가구
,,,,,,,
100,5,개업선물로 진짜 완벽합니다! 이쁘고 색상도 깔끔해서 인테리어 하기도좋다고하네요!^^ 흔한우산꽃이 느낌도 아니라서 넘 이쁘고 무엇보다 칼배송!!담에 또 사러오겠습니다!! 오래오래판매해주세요,jo91****,21.01.02.,14,우산꽂이,수납가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,"현관에 아주 잘 붙어있네요 ㅎㅎ
두세개 꽂힐 줄 알았는데 네개까지 꽂혀서 딱 좋아요~!!",choc****,21.03.08.,15,우산꽂이,수납가구
,,,,,,,
2,3,이쁜데 바닥에 칸칸이 나눠져있어서ㅠㅠ그게점아쉬워여,nasa****,21.03.07.,15,우산꽂이,수납가구
,,,,,,,
3,5,자석으로 착 붙음 ㅎ,jin6****,21.02.03.,15,우산꽂이,수납가구
,,,,,,,
4,5,"깔끔하고 예뻐용 ㅎㅎ!!!
지인에게도 추천해줬어요",js89****,21.02.08.,15,우산꽂이,수납가구
,,,,,,,
5,5,이사하면서 새로 구매했는데 원래 사용하던거라 일단 현관문에 잘 붙고 고정도 잘되서 좋아요.,didc****,21.01.06.,15,우산꽂이,수납가구
,,,,,,,
6,5,아이디어 좋네요. 깔끔해요,yeon****,21.01.30.,15,우산꽂이,수납가구
,,,,,,,
7,5,우산정리하기 힘들엇는데 꽂이사려다 자석용 잇길래 이걸로구입햇어용 쥬아욤,juye****,21.01.12.,15,우산꽂이,수납가구
,,,,,,,
8,5,현관에 잘 붙어있어요. 다만 기울어지는것과 삐뚤어지기는 합니다.,sr_u****,20.12.14.,15,우산꽂이,수납가구
,,,,,,,
9,5,자석으로 편리하게 너무 좋아용,juye****,21.01.12.,15,우산꽂이,수납가구
,,,,,,,
10,5,혼자 사는 집에 컴팩트하게 쓸 수 있어요,becr****,21.01.05.,15,우산꽂이,수납가구
,,,,,,,
11,5,"우산 맨날 뒹굴어 다녔는데
깔끔하게 정리되고
공간 차지 안해서 좋아요!",chlf****,20.12.11.,15,우산꽂이,수납가구
,,,,,,,
12,5,우산  정리가 편해졌어요,love****,20.11.26.,15,우산꽂이,수납가구
,,,,,,,
13,5,깔끔하니 좋네요^^,5425****,20.11.30.,15,우산꽂이,수납가구
,,,,,,,
14,5,현관에 붙이니깐 너무 편하고 좋아요,hg04****,20.10.20.,15,우산꽂이,수납가구
,,,,,,,
15,5,너무 좋아요오오오~~~~,woon****,20.11.04.,15,우산꽂이,수납가구
,,,,,,,
16,5,완전 좋아요~^^ 정리정돈에 짱,kain****,20.10.05.,15,우산꽂이,수납가구
,,,,,,,
17,4,자리차지하지 않고 깔끔해서 좋아요!,chae****,20.10.20.,15,우산꽂이,수납가구
,,,,,,,
18,5,"가게에서 사용하려고 샀는데 아직 오픈은 안해봤어요~
잘쓰겠습니다.",tarz****,20.09.03.,15,우산꽂이,수납가구
,,,,,,,
19,5,"깔끔하고 심플하면서 좋아요
빨리 비가 오면 좋겠네요",h381****,20.08.29.,15,우산꽂이,수납가구
,,,,,,,
20,4,사용전이지민 유용할듯 함,whit****,20.09.01.,15,우산꽂이,수납가구
,,,,,,,
21,5,잘 받았습니다 ㅋㅋ.,zhao****,20.09.04.,15,우산꽂이,수납가구
,,,,,,,
22,5,깔끔하고 심플해서 좋아요,h381****,20.08.29.,15,우산꽂이,수납가구
,,,,,,,
23,4,현관문에 붙여두고 요즘처럼 비가 많이 오는날  쓰기 편하네요,eunj****,20.09.07.,15,우산꽂이,수납가구
,,,,,,,
24,5,긴 우산  3단우산 둘다 수납가능해요 ㅎ,wjrt****,20.08.23.,15,우산꽂이,수납가구
,,,,,,,
25,4,좌석이잘붇고좋아요 편리합니다,dbwl****,20.09.11.,15,우산꽂이,수납가구
,,,,,,,
26,5,자석이라 너무 좋아요 현관문에 딱!!,jsi9****,20.09.07.,15,우산꽂이,수납가구
,,,,,,,
27,5,자석이생각보다튼튼ㅎ,zlaq****,20.08.22.,15,우산꽂이,수납가구
,,,,,,,
28,4,"자석 강해서 잘 붙기는 하는데 
두 개가 분리되어 있으니 비뚤어지기도 하네요
그것 말고는 만족입니당",free****,20.08.09.,15,우산꽂이,수납가구
,,,,,,,
29,5,좋아요 잘쓸게요vv,live****,20.08.02.,15,우산꽂이,수납가구
,,,,,,,
30,5,좋아요~ 배송도빠르고 좋아요,yhy3****,20.07.21.,15,우산꽂이,수납가구
,,,,,,,
31,5,공간활용하기 좋고 깔끔해고  빠른배송까지 만족합니다.,rita****,20.08.06.,15,우산꽂이,수납가구
,,,,,,,
