review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
60,5,"È¤½Ã³ª ÇØ¼­ Ã³À½¿¡ 1°³ ÁÖ¹®Çß´Ù°¡  Ãß°¡·Î 2°³ ´õ ÁÖ¹®Çß½À´Ï´Ù.
Æò¹üÇÑ ³ª¹«»óÀÚÀÌÁö¸¸   ¸¸µë»õ¿Í ¸¶°¨  ±×¸®°í Àç·áµµ ¸Å¿ì ¸¸Á·½º·´½À´Ï´Ù.
°í¸¿½À´Ï´Ù. Àß ¾²°Ú½À´Ï´Ù.",anat****,19.11.18.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
61,5,"ÀÌ»Úµµ Å©±âµµ Àû´ç ºóÆ¼ÁöÇÏ°í
¸¸µé±âµµ ½¬¿ö¿ä",paek****,19.11.20.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
62,4,"Æ°Æ°ÇÏ°í ÁÁ¾Æ¿ä 
¸¾¿¡µé¾î¿ä",dalt****,19.11.22.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
63,5,²Ä²ÄÇÏ°Ô Æ÷ÀåÇØ¼­ Àß ¹Þ¾Ò½À´Ï´Ù. »ï³ª¹« ÇâÀÌ ÁÁ³×¿ä.,somi****,19.10.23.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
64,5,¾ÆÁÖ ¸¾¿¡µì´Ï´Ù!!,rani****,19.11.01.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
65,5,¹è¼Ûµµºü¸£±¸   ³¿»õµµ ÁÁ±¸  ¸ðµç°Ô ´Ù ±¦Âú³×¿ä,khy6****,19.10.26.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
66,5,»çÁø°ú ¶È°°½À´Ï´Ù!,rani****,19.10.18.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
67,5,"±¦Âú¾Æ¿ä
Á¦°¡ ¿øÇÏ´ø Å©±âº¸´Ù Á» ÀÛÁö¸¸ ±¦Âú¾Æ¿ä
¹è¼Ûµµ »¡¸®Àß¿Ô¾î¿ä",dhqh****,19.07.23.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
68,3,ÀÌ»Ú°í Áø¿­ÇÏ±â ÁÁ½À´Ï´Ù,wldu****,19.08.16.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
69,5,¿¹»Ú°í ÀÎÅ×¸®¾îÈ¿°ú ÁÁ¾Æ¿ä ²À»ç¼¼¿ä,mati****,19.07.19.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
70,5,¾çÆÄ  ¸¶´Ã º¸°ü »óÀÚ·Î  ¾ÆÁÖ µü!!  ÀÌ¿¡¿ä ¤¾¤¾,step****,19.07.23.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
71,4,°¡º±°í ±ò²ûÇÏ°í ÁÁ½À´Ï´Ù. ¹è¼Ûµµ ºü¸£±¸¿© ¤»¤»,seom****,19.07.09.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
72,4,ÁÁÀº ¹°°Ç Àß ¾²°Ú½À´Ï´Ù,seom****,19.07.09.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
73,5,¹è¼Û ºü¸£°í ÁÁ¾Æ¿ä,slin****,19.06.18.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
74,5,ÁÁ¾ß¿ä~~~Àß »ç¿ëÇÏ°Ú½À´Ï´Ù.,park****,19.05.29.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
75,3,ÁÁ¾Æ¿©ÁÁ¾Æ¿ä ½Ç¿ëÀû,fjqm****,19.05.28.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
76,3,"ÀÌ»µ¿ä   ÀÛÀº°Íº¸´Ù Å«°Ô ´õ È¿À²ÀûÀÏ°Í°°¾Æ¿ä
Áüµµ³Ö°í  ¼±¹ÝµµÇÒ¼öÀÖ°í",8104****,19.03.29.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
77,5,Æ°½ÇÇÏ´Ï ³Ê¹«³Ê¹« ÀÌ»Ú°í ²ÉÁýÀÎµ¥ ¾²±â µü ÁÁ¾Æ¿ä  ÃÖ°í¿¡¿ä¿µ,fjqm****,19.04.01.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
78,3,±×³É ³ª¹«ÀÌ°í ±×³ª¹«·Î ¸¸µç ¹Ú½º´Ù,cara****,19.04.07.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
79,5,¹Ú½º°¡ »ý°¢º¸´Ù ´õ Æ°Æ°ÇÏ°í ¿¹»µ¿ä,este****,19.03.24.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
80,5,»óÇ°µµ ¸¸Á· ! ¹è¼Ûµµ ¸¸Á· !,omo3****,19.02.19.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
81,3,»ý°¢º¸´Ù ÀÛ¾Æ¿ä ~~~,aksr****,19.01.29.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
82,4,±ò²ûÇÏ°í ÀÌ»µ¿ä. ÇÊ¿äÇØ¼­ »ý°¢ÇØ¿Ô´ø°Å¶ó ¸¶Ä§ ´«¿¡ µé¾î¿Í  ¿ä±äÇÏ°Ô Àß »ç¿ëÇÏ°í ÀÖ½À´Ï´Ù~,yung****,18.12.13.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
83,5,ÁÁ¾Æ¿ä ÇÇÅ©´Ð °¡¼­ »ç¿ëÇÏ·Á°í ±¸¸ÅÇß¾î¿ä. »çÀÌÁîµµ Å­Áö¸·ÇÏ´Ï ¸¸Á·ÇÕ´Ï´Ù. ¹«¾ùº¸´Ù ¿ÏÁ¦Ç°ÀÌ¶ó¤¾¤¾,eksq****,18.10.31.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
84,5,ÀÌ»Ý ÀÌ°ÍÀº ¸»·ÎÇÒÇÊ¿ä¾øÀÌ ³Ê¹« »ç¿ëÇÏ±â ¼ö¿ùÇÏ°Ô ¸¸µé¾îÁÖ¼Ì½À´Ï´Ù.³ª¹«¿ø¸ñµµ Ä÷¸®Æ¼°¡ ÁÁ¾Æ¼­ Àý´ë Àú·ÅÇØº¸ÀÌÁö ¾Ê´Â »óÇ°ÀÌ°í ³Ê¹« ÁÁ¾Ò½À´Ï´Ù.°¨»çÇÕ´Ï´Ù.,dhm1****,18.10.22.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
85,3,³¿»õ°¡ ¤µ½ÉÇÏÁö¸¸ »óÇ°Àº ±¦Âú¾Æ¿ä!,tmdw****,18.10.28.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
86,5,¸¸Á·ÇÕ´Ï´Ù,eksq****,18.10.31.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
87,5,³Ê¹« ¸¸Á·ÇÕ´Ï´Ù °¨»çÇÕ´Ï´Ù.,dhm1****,18.10.22.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
88,5,ºü¸¥ ¹è¼Û ÁÁ¾Æ¿ä,love****,18.10.18.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
89,2,À½ Å¸»óÇ°´ëºñ Å¸»óÇ°´ëºñ °¡°ÝÀÌ Á¶±Ý °úÇÑ°Å °°½À´Ï´Ù. Ä÷¸®Æ¼°¡ Æ¯º°È÷ ´õ ÁÁÀº°Í°í ¾Æ´Ï°í¿ä. µðÀÚÀÎ ÀÚÃ¼´Â ³ª»ÚÁö ¾Ê½À´Ï´Ù.,leid****,18.09.27.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
90,5,ºü¸¥¹è¼Û °¨»çÇÕ´Ï´Ù,3755****,18.09.05.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
91,5,Àß ¹Þ¾Ò½À´Ï´Ù~!,k186****,18.09.08.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
92,3,ÀÌÄÉ¾ÆÁ¦Ç°¿¡ ºñÇÏ¿© ´Ù¼Ò ³ôÀº °¡°Ý¿¡ ºñ½ÁÇÑ Ä÷¸®Æ¼,leid****,18.08.17.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
93,5,"¿À~ÁÁ¾Æ¿ä  ¹è¼ÛÀº –Ã–ÃÀÌ¿¡ 2¹ø ½×¿©¼­ ¿É´Ï´Ù.
¹Ú½º ¿­ÀÚ¸¶ÀÚ ³ª¹«ÇâÀÌ ¿Â Áý¾È¿¡ ÆÛÁý´Ï´Ù. Å©±â´Â M ÀÔ´Ï´Ù. µü ÁÁ½À´Ï´Ù. ¹Ù¶ó¸¸ º¸°í µÎ±â¸¸ ÇÏ¼Åµµ »ê¸²¿å ÇÏ´Â ´À³¦³³´Ï´Ù. ¸¸Á· ÇÕ´Ï´Ù. ¸¾¿¡ ½ï µå³×¿ä. °í¸¿½À´Ï´Ù. Àß¾²°Ú½À´Ï´Ù.
Àç±¸¸Å ÀÇ»ç ÀÖ½À´Ï´Ù.",whit****,18.06.19.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
94,3,Ä÷¸®Æ¼´ëºñ ´Ù¼Ò ºñ½Ñ°Å °°¾Æ¿ä,leid****,18.08.17.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
95,5,»óÇ° Àß ¹Þ¾Ò½À´Ï´Ù,uni2****,18.08.11.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
96,5,³Ê¹« ÁÁ¾Æ¿ä^^,mdbs****,18.08.07.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
97,5,Æ°Æ°ÇÏ°í ÁÁ¾Æ¿ä ¸»±×´ë·Î »ç°ú¹Ú½º ÇÏ·Á°í ±¸¸ÅÇß´Âµ¥Æ°Æ°ÇÏ°í »ö»óµµ ÀÌ»Ú³×¿ä³ª¹«»óÀÚ¶ó¼­ Æ°Æ°ÇØ¼­ ÁÁ¾Æ¿ä^^^,qhal****,18.06.28.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
98,5,Æ°Æ°ÇÏ´Ï ÁÁ³×¿ä,qhal****,18.06.28.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
99,5,¸¸Á·ÇÕ´Ï´Ù.,hyej****,18.06.29.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
100,5,¸¾¿¡ ½ï µì´Ï´Ù.,whit****,18.06.19.,18,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,storagecate_no,category_no
,,,,,,,
1,5,"¿ø¸ñÀÌ ¹«°Ì°í ´Ü´ÜÇÏ°í Â¯Â¯ÇØ¿ä Ã¢°í´ë¹æÃâÀÌ¶ó Àú·ÅÇÏ°Ô »ò´Âµ¥ ÀüÇô Àú·ÅÇÑÆ¼ ¾È³ª°í °ß°íÇÏ°í ³Ê¹« ÁÁ½À´Ï´Ù! 
Á¼Àº °ø°£¿¡ ¹èÄ¡ÇØ °ø°£À» À¯¿ëÇÏ°Ô »ç¿ëÇÒ ¼ö ÀÖÀ»°Å °°¾Æ¿ä ³Ê¹« ¸¾¿¡ µì´Ï´Ù!! Àú´Â µðÇÇÇÏ´Âµ¥ »ç¿ëÇß¾î¿ä
»ö±òµµ ¿¶Àº ³ª¹«»öÀÌ ¾Æ´Ï¶ó Åæ´Ù¿îµÈ ´À³¦ÀÌ¶ó ´õ °í±Þ½º·´°í ÁÁ¾Æ¿ä 
3°³»ò´Âµ¥ ¹è¼Ûºñ°¡ °³´çÀ¸·Î ºÎ°úµÅ Á¶±Ý ºÎ´ã½º·¯¿î°Å¸¸ »©¸é ÁÁ½À´Ï´Ù ¤¾¤¾",babu****,21.03.25.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
2,5,"Ã¢°í¹æÃâ Á¦Ç°ÀÎµ¥ »óÅÂ°¡ ¸Å¿ì ÁÁ°í
¹¬Á÷ÇÏ°í Æ°Æ°ÇÕ´Ï´Ù
ÀüºÎÅÍ »ì±î¸»±î °í¹ÎÇÏ´Ù ÀÌÁ¦¾ß »ò´Âµ¥ ÁøÀÛ »ì °É ±×·¨À½",bora****,21.03.30.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
3,5,¸¸Á·ÇÕ´Ï´Ù. ±ò²ûÇÏ°í ¿ø¸ñÀÌ¶ó ÀÎÅ×¸®¾îµµ µÇ°í ÀÌ»Þ´Ï´Ù. ¸Ö¹Ù¿ì¿Í´Â ´Ù¸£°Ô ±ò²ûÇÔÀÌ µ¸º¸ÀÔ´Ï´Ù. °ø°£ÀÌ Â÷ºÐÇØÁö´Â È¿°ú°¡ ÀÖ½À´Ï´Ù,evol****,21.03.12.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
4,5,°¡°ÝÁÁ°í ¾µ¸ðµµ ¸¹³×¿ä~~ ¾îµð¿¡ µÎ°í ¾µÁö °í¹ÎÀÌ¿¡¿ä,bio1****,21.02.25.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
5,4,Ã¢°í ¹æÃâ Á¦Ç°ÀÌ¶ó »çÀü¿¡ ¾î¶² »óÇ°ÀÎÁö »çÁøÀ¸·Î È®ÀÎÇØ ÁÖ¼Å¼­ µµ¿òÀÌ µÇ¾ú¾î¿ä. Àß ¹Þ¾Æ¼­ ¾²°í ÀÖ½À´Ï´Ù.,kehe****,21.03.06.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
6,5,"°¡°Ýµµ Àú·ÅÇÑµ¥ Ç°ÁúÀÌ ¾öÃ» ÁÁ³×¿ä
ÁÁÀº »óÇ° °¨»çµå·Á¿ä",pmin****,21.03.12.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
7,5,"°¡¼ººñ °©!
°¡°Ý ´ëºñ ³Ê¹« °í±Þ½º·´½À´Ï´Ù.
ÃÑ ¿©¼¸°³ ±¸ÀÔÇØ¼­ ÇãÀüÇÑ º®À» ²Ù¸çºÃ¾î¿ä.
´ë¸¸Á·!",aqua****,21.02.04.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
8,3,¹è¼ÛÀÌ ³Ê¹« ¿À·¡°É·È¾î¿ä. ±×·¡µµ Á¦Ç°Àº ¹«°Ì°í ±¦Âú¾Æ¿ä,rena****,21.01.30.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
9,5,¸¶°¨µµ ÁÁ°í °ß°íÇØ¿ä Àú·ÅÇÏ°Ô Àß »ò½À´Ï´Ù,alal****,21.02.04.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
10,5,³Ñ Æ°Æ°ÇÏ°í ¿¹»µ¿ä ÀüÈ­ÁÖ½Å°ÍÃ³·³ ¸ð¼­¸® ±îÁø°Ç ÀÖÁö¸¸ ±¦Âú¾Æ¿ä,mink****,21.02.06.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
11,5,±ò²ûÇÏ°í ÀÌ»Þ´Ï´Ù. ¼ö·ÉÇÏ´Âµ¥ ¿À·¡ °É·Á ±×°Ô ¾Æ½±½À´Ï´Ù.,evol****,21.02.02.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
12,5,"°¡°Ý¿¡ ºñÇØ  °í±Þ½º·´°í ¸¶°¨µµ  ÁÁ°í
ÀÌ»Ú³×¿ä~~ Ä§´ë ÇùÅ¹À¸·Î ¾µ·Á°í Ã£¾Ò´Âµ¥ ÀÛÀº °ø°£¿¡ µüÀÔ´Ï´Ù~~",pmin****,21.02.04.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
13,5,4°³³ª ÁÖ¹®ÇØ ¾ÆÀÌµé Ã¥ °¡±îÀÌ¿¡ µÎ°í Á¤¸®ÇÒ ¼ö ÀÖ°Ô Çß¾î¿ä ¸¸Á·ÇÏ±¸¿ä ÁÁ¾Æ¿ä ¤¾,grey****,21.01.31.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
14,5,"¿ÏÁ¸ Æ°Æ°ÇÏ°í Å©±âµµ ÁÁ¾Æ¿ä
7°³ »ñ´Âµ¥ °¡°ÝÀº »ì¶§¸¶´Ù Á¶±Ý ´Þ¶ù¾î¿ä
¸Ö¹Ù¿ì °¡Áö°í½Í¾ù´Âµ¥ Á¦ÀÏÀú·ÅÇÑ °É·Î »ñ¾î¿ä",p45j****,21.01.23.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
15,5,ÁÁÀº ¹°°Ç ÁÁÀº °¡°Ý¿¡ Àß ±¸¸ÅÇß¾î¿ä~,coi7****,21.01.12.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
16,5,"Àú·ÅÇÏ°Ô
Àß»ò¾î¿ä
¹è¼Û·á°¡ Á»¹Ù½Î±¸ ÂøºÒÀÌ¤¤°Ô
Á» ¾Æ½¬¿ö¿ä",wind****,21.01.07.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
17,5,°ø°£¹Ú½º 4°³ ÁÖ¹®Çß±¸¿ä 1°³ Á¦Ç°ÀÌ ¾à°£ ÆÄ¼ÕµÇ¾úÁö¸¸ ¹Ù·Î ±³È¯ ÇØÁÖ¼Å¼­ ¤¾¤¾ ¹ßºü¸¥ ±³È¯ °¨»çµå¸³´Ï´Ù ¿¹»Ú°í °ø°£À» È¿À²ÀûÀ¸·Î ¾µ ¼ö ÀÖ°Ô µÇ¾ú¾î¿ä ¾ÆÁÖ ¸¾¿¡ µì´Ï´Ù^^,grey****,20.12.11.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
18,5,"Àß ¹Þ¾Ò½À´Ï´Ù
¾ÆÁÖ ÁÁ¾Æ¿ä",ziva****,21.01.28.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
19,5,»çÀÌÁîµµ Àû´çÇÏ°í »ö±òµµ °í±Þ½º·´³×¿ä,nago****,21.01.18.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
20,2,¸¶°¨ÀÌ ¸¹ÀÌ ¾Æ½±½À´Ï´Ù. °¨¾ÈÇÏ°í »ç¾ßÇÒ°Å °°³×¿ä. (¹Ù²ãÁØ´Ù°í º¸³½°Ô ´õ ½ÉÇØ¼­ ¿ø·¡²¨ ¾²±â·Î Çß½À´Ï´Ù),shmk****,20.12.12.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
21,5,"°í±Þ½º·´°í
¾ÈÀüÆ÷Àå¿¡
¹è¼Ûµµ »¡¶ó¿ä",z582****,21.01.07.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
22,5,Ã¥²ÈÀÌ Àß È°¿ëÇÏ°í ÀÖ½À´Ï´Ù.,jang****,20.12.19.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
23,5,¸Å¿ì ÁÁ½À´Ï´Ù ºü¸¥¹è¼Û,file****,21.01.08.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
24,5,±ò²ûÇÏ°í °í±ÞÁø ¸¶°¨ÀÌ ÁÁ¾Æ¿ä,916m****,20.11.17.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
25,5,1³âÀü¿¡ »êÀûÀÖ´Â°Ô ÀÌ¹øÀÌ ´õ Àú·ÅÇÏ³×¿ä . ¾ÆÁÖ Æ°Æ°ÇÏ°í ¹¬Á÷ÇÏ°Ô °ª¾îÄ¡ º¸¿©¿ä.,jang****,20.11.19.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
26,5,½ºÇÇÄ¿ À§¿¡ ¿Ã¸®¸é¼­ °ø°£Ã¢Ãâ¿ëÀ¸·Î Ã£´Ù°¡ ±¸¸ÅÇÑ°Çµ¥ µðÀÚÀÎµµ ±»ÀÌµµ Å©±âµµ µü Á¦°¡ ¿øÇÏ´ø °Å³×¿ä °¨»çÇÔ´ç,dnwn****,20.10.16.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
27,5,"ÀüºÎÅÍ »ç°í½Í¾ú´Âµ¥ ¸Á¼³ÀÌ´Ù°¡ ¼¼ÀÏÇÏ±æ·¡ ¾ó¸¥ »ò¾î¿ä.
¾öÃ» Æ°Æ°ÇÏ°í ÀÌ»Ú³×¿ä.
È°¿ëµµµµ ¸¸Á¡!
¼¼ÀÏ¶§ »ç¼­ ¹è¼Ûºñ ºÎ´ãÀÌ Á» ´ú¾ú¾î¿ä.
Àß ¾µ°Ô¿ä.",aqua****,20.10.08.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
28,4,¿¹Àü¿¡ ¼¼°³ ÁÖ¹®ÇÏ°í µÎ°³ ´õ ÁÖ¹®Çß¾î¿ä,youf****,20.10.28.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
29,5,"»ï³ª¹«¿¡ ºñÇØ ¿ÏÀü °ß°íÇÑ °í¹«³ª¹«¶ó ÁÁ°í¿ä.
³Ê¹« ¹àÀº °í¹«³ª¹«¿¡ ¾îµÎ¿î °íµ¿»öÀÌ Á¤¸» ¸ÚÁý´Ï´Ù.
½ÇÁ¦·Î º¸¸é ´õ °í±Þ½º·´³×¿ä. ¾ÈÀüÇÏ°Ô ¿Ô¾î¿ä.
¿ÏÀü Àû±Ø ÃßÃµÇÕ´Ï´Ù",gang****,20.10.28.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
30,5,ÁøÂ¥ ÅºÅºÇÏ°í ±ò²ûÇØ¼­ ÁÁ¾Æ¿ä ¤¾,waya****,20.10.18.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
31,3,³ª¹«°¡ Æ°Æ°ÇØº¸ÀÌ°í  °í±Þ½º·¯¿ö¿ä,hhjh****,20.11.05.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
32,4,"Á¦Ç°ÀÚÃ¼¿¡¼­ ³¿»õ°¡ ¸¹ÀÌ ³ª´Âµ¥ ÇÑµ¿¾È ¹Û¿¡¼­ »©¾ßÇÒ °Í °°¾Æ¿ä.
¹ß¼Û¼ÛÀå¿¡ ÁÖ¼Ò°¡ Àß¸øµÇ¾î ÀÖ¾î ¹è¼Û¹Þ´Âµ¥ Á» ÀÏÀÌ ÀÖ¾ú½À´Ï´Ù.
°¡°Ý ´ëºñ ÈÇ¸¢ÇÕ´Ï´Ù.",soul****,20.09.22.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
33,5,ºü¸¥¹è¼Û ÁÁ¾Æ¿ä ÁÁ¾Æ¿ä,file****,20.11.09.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
34,4,"°¡¼ººñ °¡½Éºñ Â¯ÀÔ´Ï´Ù
ÃÑ 3°³ ±¸¸ÅÇß³×¿ä..",doll****,20.09.29.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
35,5,´Ü´ÜÇÏ°í ¹¬ÁøÇØ¼­ ÁÁ¾Æ¿ä,ud21****,20.09.30.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
36,3,"¹è¼ÛÀº ¿À·¡°É¸®Áö ¾Ê¾Ò¾î¿ä. 
±×´ÙÁö ¹«°ÌÁö ¾ÊÀºµ¥ ¿Ö È­¹°ÅÃ¹è·Î ¹è¼ÛµÅ ÅÃ¹èºñ°¡ ºñ½ÑÁö ¸ð¸£°Ú¾î¿ä..",wldu****,20.08.20.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
37,5,ÁÁÀº°¡°Ý¿¡ ÁÁÀºÁ¦Ç° ±¸ÀÔÇß½À´Ï´Ù. ¸¸Á·.,sool****,20.08.14.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
38,5,ÁÁÀº »óÇ°. ÁÁÀº °¡°Ý¿¡ ±¸ÀÔÇß½À´Ï´Ù. ¸¸Á·. ¸¸Á·.,sool****,20.08.14.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
39,4,°µÂ÷³ª¿© ¹«³ª´©³­ ~,gmls****,20.07.24.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
40,4,¹è¼ÛÀÌ ³Ê¹« »¡¶ó ±ôÂ¦ ³î·¨³×¿ä. ¹ã¿¡ ÁÖ¹®Çß´Âµ¥ ´ÙÀ½³¯ ¿ÀÀü¿¡ ¿Ô´Ù´Â.. Á¦Ç°µµ ÁÁ¾Æ¿ä,youf****,20.05.15.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
41,4,ÀÌ»µ¿© »ö±òµµ Å©±âµµ,gmls****,20.05.04.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
42,5,"¼±¹° µå·È´Âµ¥ ¸¶À½¿¡ µå½Å´Ù°í ÇÏ³×¿ä. 
±×·±µ¥ ¹è¼Û ¿À·¡°É¸°´Ù°í º¸°í¼­ ÁÖ¹®Çß´Âµ¥ ¹Ù·Î ¿Í¼­ ³î¶ú³×¿ä.. 
Àß ¾²°Ú½À´Ï´Ù.",magi****,20.03.27.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
43,5,"µÎ°³¸¦ ½×¾Æµµ ÇÏ³ª¾¿ ½áµµ ±ò²ûÇÏ°í ´Ü´ÜÇØ¼­ È°¿ëµµ°¡ ÁÁ½À´Ï´Ù.
Ä§´ëÇùÅ¹À¸·Î  ³ëÆ®ºÏ °ÅÄ¡¿ëÀ¸·Î °£´ÜÇÑ ¼ö³³À¸·Îµµ ¾²°íÀÖ½À´Ï´Ù.",mimi****,20.04.05.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
44,5,"¸¸Á·½º·´½À´Ï´Ù ¿ø¸ñÀÌ¶ó ±×·±Áö Æ°Æ°ÇÏ°í ¸¶°¨µµ ÁÁ³×¿ä
¿À·¡ ½áµµ ÁÁÀ»°Å°°³×¿ä
ÇÏ³ª ´õ »ç¾ß µÉ°Å°°½À´Ï´Ù^^ °¨»çÇÕ´Ï´Ù ¸¹ÀÌ ÆÄ¼¼¿ä~",audw****,20.02.14.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
45,5,Ä§´ë ÇùÅ¹À¸·Î ³õ¾Ò¾î¿ä~ Æ°Æ°ÇÏ°í ÁÁ³×¿ä Àß¾²°Ú½À´Ï´Ù¤¾,mimi****,20.03.06.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
46,5,½ÉÇÃÇÏ°í ±ò²ûÇÕ´Ï´Ù.,bae0****,20.02.17.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
47,5,±ò²ûÇÏ°í Æ¼ºñÀåÀ¸·Îµµ Àß ¾î¿ï¸®³×¿ä,ohnu****,19.12.08.,19,°ø°£¹Ú½º,¼ö³³°¡±¸
,,,,,,,
