"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no" 
"78","4","배송빨라요 배송 빨라요~ 주문하고 빨리와서 좋아요. 생각보다 튼튼하고 설명서보면 조립하는데 어렵지않아요.","xiba****","17.02.04.","41","의자","서재/사무용가구"
"79","5","생각보다 디잔도 이쁘고 튼튼해요","skwo****","17.03.05.","41","의자","서재/사무용가구"
"80","5","잘받았어요 ","choi****","17.03.08.","41","의자","서재/사무용가구"
"81","5","잘받았어요 ","choi****","17.03.08.","41","의자","서재/사무용가구"
"82","5","만족합니다","wlsd****","17.03.08.","41","의자","서재/사무용가구"
"83","5","만족합니다","wlsd****","17.03.08.","41","의자","서재/사무용가구"
"84","5","ㅈㅇㅇㅋㅋ","amyh****","17.03.31.","41","의자","서재/사무용가구"
"85","5","좋습니다.","prid****","17.03.17.","41","의자","서재/사무용가구"
"86","5","좋습니다.","prid****","17.03.17.","41","의자","서재/사무용가구"
"87","5","잘 받았습니다.","mukg****","17.02.21.","41","의자","서재/사무용가구"
"88","5","좋다고할순업슴 사실 그냥그래요 만들기가 너무힘듬 남자들도 만들기힘듬 이거때문에 화많이났음 싸울뻔ㅋㅋ 다신 ㅋ","mhdl****","17.01.31.","41","의자","서재/사무용가구"
"89","5","가격만큼하네요~ 제품 배송 만족합니다.","qnax****","17.02.09.","41","의자","서재/사무용가구"
"90","5","좋진않음 만들기가 너무힘듬 잘조여지지도않고 그냥샀으니까 만들어서 써야지ㅜ 너무만들기힘듬 그냥 만들어진거사삼","mhdl****","17.01.31.","41","의자","서재/사무용가구"
"91","5","조아요조아요조아요","leej****","17.02.19.","41","의자","서재/사무용가구"
"92","5","만족합ㄴ다","lsr1****","17.03.10.","41","의자","서재/사무용가구"
"93","5","구윳 가격도저렴하고 설명서도 쉽게나와있어서 쉽게조립했어요 아일랜드 식탁에 딱맞는높이네요 강추입니다","elf3****","17.01.26.","41","의자","서재/사무용가구"
"94","5","배송이 정말 빠르고 좋습니다","fn11****","17.02.06.","41","의자","서재/사무용가구"
"95","5","Asdfgh","cjsm****","17.03.07.","41","의자","서재/사무용가구"
"96","5","배송빨라요","xiba****","17.02.04.","41","의자","서재/사무용가구"
"97","5","이케아 정품과 아주 미세한 차이? 는 있지만 만족해요.
배송비가 비싸요~^^","namu****","17.01.19.","41","의자","서재/사무용가구"
"98","5","아일랜드식탁으로 강추","elf3****","17.01.26.","41","의자","서재/사무용가구"
"99","3","그냥 동네 재활용센터 ㄱ","kjh4****","17.01.24.","41","의자","서재/사무용가구"
"100","5","배송진짜 빠르네요 
블랙두개 화이트 하나 구매했는데
조립은 화이트가 더 편하네요
막 쓰기편할듯합니다","jjon****","17.01.04.","41","의자","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","크기가 우선 맘에 들어요 적당한 사이즈라 어디에다 
두어도 편하게 잘쓰였고
 벨벳이라서 부들부들 촉감도 엄청 좋아요. 
편하게 발 올려도 되고 그냥 앉아있어도 
푹식하니 잘 쓸것같아요","rlag****","20.06.14.","42","의자","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","4","좌식의자인데 팔걸이가 있어서 앉을때 약간 불편하긴한데
착석감이나 등받이부분등은 견고하고 좋아요...인테리어 효과면에서도 고급스러움이 있어요","ssai****","21.03.26.","43","의자","서재/사무용가구"
"2","5","예뻐요 ㅎㅎ좋습니다!!","enrl****","21.03.07.","43","의자","서재/사무용가구"
"3","5","고급스럽고 예뻐요!!","enrl****","21.02.28.","43","의자","서재/사무용가구"
"4","5","맛있어요
양념도 많고 고기도 괜찮아요
양배추. 깻잎만 넣었는데 한끼해결입니다","ds5o****","21.03.02.","43","의자","서재/사무용가구"
"5","5","튼튼하고 무게도 있고 너무 좋습니다","2ne1****","21.01.29.","43","의자","서재/사무용가구"
"6","5","사장님 응대가 너무 좋았어요
의자도 만족합니다","ds5o****","21.02.18.","43","의자","서재/사무용가구"
"7","4","제품 사진과 실물이 거의 똑같아요","ssai****","21.02.15.","43","의자","서재/사무용가구"
"8","5","만족합니다 잘 사용할게요","tarz****","20.12.11.","43","의자","서재/사무용가구"
"9","5","포장하기 힘들었겠다 싶을 정도로 꼼꼼하게 포장해주셨어요. 택배기사님도 집에 있는지(수령가능한지) 먼저 전화주신 후 배송해주셔서 감사했고요. 의자는 말할 것도 없이 화면 그대로 예쁘네요. 만족스러워서 다른 가구제품도 구경 중이에요~~","cudd****","20.10.09.","43","의자","서재/사무용가구"
"10","4","재구매했어요 디자인좋고견고합니다","pmw4****","20.10.04.","43","의자","서재/사무용가구"
"11","4","만족스러워요~
많이파세요","alsl****","20.09.21.","43","의자","서재/사무용가구"
"12","5","배송빠르고 만족스럽습니다~","alsl****","20.06.30.","43","의자","서재/사무용가구"
"13","5","튼튼하고 좋아요. 강추입니다","song****","20.06.27.","43","의자","서재/사무용가구"
"14","5","좌식의자가 필요해서 주문했는데 
실물 느낌이 좋습니다.
주말이 껴서 당일발송은 아니었지만 배송도 빠른편이고 디자인, 원목느낌도 좋네요.
다만, 원목 접합부 라인이 도드라져 있어서 추후 갈라지는게 아닐까 살짝 걱정이 되네요.
잘 사용하겠습니다 ^^","hach****","20.03.24.","43","의자","서재/사무용가구"
"15","3","예쁘긴 예쁜데 솔직히 편하진않네요  등받이가 너무낮고. 의자 높이는 높아서 일반적인 좌식테이블이랑 높이가안맞아요","uuss****","20.04.04.","43","의자","서재/사무용가구"
"16","5","팔걸이와 쿠션이 편안합니다.^^","sg13****","20.04.02.","43","의자","서재/사무용가구"
"17","5","이거보다 맘에 들 수가 없어요","zann****","20.03.04.","43","의자","서재/사무용가구"
"18","4","먼지가 좀 쌓이고 인조가죽냄새가 잘 안빠지긴 하지만 편하고 좋습니다.","luvj****","20.01.19.","43","의자","서재/사무용가구"
"19","4","디자인,편안함 모두 만족합니다","pick****","20.02.16.","43","의자","서재/사무용가구"
"20","5","튼튼하고 조아용 
팔걸이 팔 걸치기도 적당해요
팔걸이가 있어도 양반다리가능해서 더 조아요","leee****","20.02.05.","43","의자","서재/사무용가구"
"21","4","허리받침대도 있어서 좌식인데도 편하네요","dlvt****","20.02.06.","43","의자","서재/사무용가구"
"22","4","대충 잘 쓰고 있습니다.","dmsd****","20.01.18.","43","의자","서재/사무용가구"
"23","3","교환요청후 즉시배송  감사합니다.","jst4****","20.01.13.","43","의자","서재/사무용가구"
"24","1","사고 며칠 뒤에 이음새가 부러짐. 귀찮아서 as는 안하려고요.","dmsd****","19.12.05.","43","의자","서재/사무용가구"
"25","5","손님들이 편하게 생각해서 좋네요","sain****","19.12.24.","43","의자","서재/사무용가구"
"26","5","너무 마음에 드네요. 편하고 생김새도 이뻐요.","gjuy****","19.10.20.","43","의자","서재/사무용가구"
"27","5","가격대가 좀 있지만 그래도 퀄리티와 분위기 모두 만족스럽습니다.","wind****","19.10.07.","43","의자","서재/사무용가구"
"28","5","빠른 배송
원목 좌탁과 잘어울림
튼튼한 조립","sain****","19.10.26.","43","의자","서재/사무용가구"
"29","4","상품잘받았어요♡
이미지컷이랑 동일하고
색상은 엔틱하며
고급지네여ㅎㅎ

잘ㅡ사용할께요

수고하세요","yyyy****","19.08.21.","43","의자","서재/사무용가구"
"30","5","좌식의자중 이게 최고입니다 다른거 못쓰겟에요 따봉","grea****","19.08.13.","43","의자","서재/사무용가구"
"31","5","좌식의자중 이게 최고입니다~~","grea****","19.07.08.","43","의자","서재/사무용가구"
"32","5","매우 만족합니다. 팔걸이가 약간 더 높아도 좋을거 같네요. 그래도 양반다리하고 앉을 수 잇어서 좋아요.","s974****","19.06.19.","43","의자","서재/사무용가구"
"33","5","아버님이 사용하고 좋아하셨어요
디자인도 깔끔하고 많이 크지 않아서 자리를 많이 차지하지 않아요
포장도 꼼꼼하게 잘해서 보내주셨어요
만족합니다","crys****","19.05.15.","43","의자","서재/사무용가구"
"34","5","화면과 같아요. 튼튼합니다.","lamb****","19.05.19.","43","의자","서재/사무용가구"
"35","5","튼튼하구요 쿠션도좋아요","babi****","19.05.12.","43","의자","서재/사무용가구"
"36","5","좋습니다~~~~~~~","mofa****","19.05.16.","43","의자","서재/사무용가구"
"37","5","좋은 제품 빠른배송 감사합니다","john****","19.04.17.","43","의자","서재/사무용가구"
"38","4","제품이 고급스럽고 튼튼하고만족합니다
하지만 택배박스 다른사람테 반품들어온박스인듯보이고 테이핑처리도 진짜ㅜㅜ포장박스 상태가 넘 지저분해 별하나 뺍니다 상품은 깨끗하고좋아요","id97****","19.03.20.","43","의자","서재/사무용가구"
"39","5","배송도 빠르고 좋아요","crys****","19.04.11.","43","의자","서재/사무용가구"
"40","5","편안하고 좋습니다. 디자인도 예쁘고 색감도 좋아요~","kyum****","18.10.23.","43","의자","서재/사무용가구"
"41","3","사진하고 색상은 좀 달라도 그런대로 괜차나요..","ys00****","18.08.09.","43","의자","서재/사무용가구"
"42","5","튼튼하고 디자인도 좋아요. 오랜 시간 앉아 있어도 엉덩이가 베이지 않아 더 조ㅎ네요. 만족하고 잘 쓰겠습니다.","sums****","18.05.01.","43","의자","서재/사무용가구"
"43","5","만족합니다","smil****","18.02.27.","43","의자","서재/사무용가구"
"44","5","튼튼하고 색도 이쁘네요! 잘쓸게요 많이파세요~","iam_****","18.02.09.","43","의자","서재/사무용가구"
"45","5","선물 드렸는데 만족해하시네요.","blac****","18.02.05.","43","의자","서재/사무용가구"
"46","5","튼튼해보이고 만족스러워요!","0103****","17.12.01.","43","의자","서재/사무용가구"
"47","5","튼튼하고 아버지가 좋아하시네요","yoon****","17.08.26.","43","의자","서재/사무용가구"
"48","5","색도 좋네요","84hy****","17.07.15.","43","의자","서재/사무용가구"
"49","5","맘에들어요","pmw4****","17.06.20.","43","의자","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","감사합니다 잘받았습니다.","pk34****","21.03.22.","44","의자","서재/사무용가구"
"2","5","예뻐요 편하고","0182****","18.05.13.","44","의자","서재/사무용가구"
"3","5","맘에들어여 ~","0182****","18.05.08.","44","의자","서재/사무용가구"
"4","5","맘에들어여 ~~~","0182****","18.05.08.","44","의자","서재/사무용가구"
"5","3","생각보다 크기가 크네요~","kang****","18.04.19.","44","의자","서재/사무용가구"
"6","5","가게에 인테리어 의자로  배송이 왜케 느리나 잊고 잇었는데 왔어요 ㅋ 뭐 나름 괜찮아요 이쁘고 손님들도 이쁘대서 ㅋ 쿠션덕에 옹덩이가 베기진 않습니다 그렇다고 완전 편한건 아니에요 다음에 셋트로 더 구매할까 생각중입니다 이뻐요 감사요~","zzsa****","17.09.05.","44","의자","서재/사무용가구"
"7","5","이쁘내요 생각보다 완전 편하다 는 아닌데 그래도 쿠션이 잇어서 베기지는 않아요 가게에 나두었는데 생각보다 빈티지 느낌은 아니고 뭐 괜찮아요 다행이 불량이 없어 좋아요 배송은 좀려","zzsa****","17.09.05.","44","의자","서재/사무용가구"
"8","3","처음에 온 의자가 껍질벗겨지고 다리가 휘고 가죽도 뜯어져서 기분이 않좋았는데 친절히 상담하고 맞교환 해주셔서 참 좋았습니다
다시 온 의자는 정말 만족이요 ㅋ","psys****","17.06.23.","44","의자","서재/사무용가구"
"9","5","배송관련으로 포장에 짜증났지만 친절히 대응해서 맞교환으로 잘 받았어요 ","nueh****","17.06.27.","44","의자","서재/사무용가구"
"10","3","튼튼하고 괜찮아요","larj****","17.06.15.","44","의자","서재/사무용가구"
"11","4","상품은 괜찮아요 상품평마다 의자굽이 하나씩 빠져 있던데 저도 마찬가지구요 다이소에서 산 다리커버속에 와인코르크 잘라서 높이는 대충 맞췄어요 참고하시라 사진 첨부해요 
팔걸이가 냄새가 심해서 밑에 나사가 있길래 따로 빼서 냄새빼고 있어요 의자는 가격대비 넓고 편해요","hede****","17.04.04.","44","의자","서재/사무용가구"
"12","5","너무편안하고 좋아요^^","seey****","17.05.08.","44","의자","서재/사무용가구"
"13","5","빠른배송 감사합니다..^^ 잠시 사용해보니 편하고 빈티지 느낌도 좋습니다. 다만, 휘발성 약품냄새로 계속 발코니에 보관중입니다. 나무손잡이에서 약품냄새가 너무 강하게 나네요.","lsho****","17.04.05.","44","의자","서재/사무용가구"
"14","5","상품은 괜찮아요 소파옆에 보조의자로 쓸려고 구입 했구요 높이도 소파높이 정도에요 팔걸이 부분 도장한 부분에서 냄새가 심한것 빼고는 의자자체 냄새는 없어요 날좋아지면 냄새빼려고 ","hede****","17.04.04.","44","의자","서재/사무용가구"
"15","5","친절배송 감사합니다.
","khba****","17.04.03.","44","의자","서재/사무용가구"
"16","5","아는 지인 개업 선물로 보내드렸는데 아주 만족하시더라구요
의자가 넓고 폭신해서 앉기 편하다고 하시네요~","hot4****","17.03.16.","44","의자","서재/사무용가구"
"17","5","잘 받았습니다.","kisa****","17.04.04.","44","의자","서재/사무용가구"
"18","5","잘쓸께여!","rlfw****","17.04.04.","44","의자","서재/사무용가구"
"19","5","잘받았네요 두개주문해서 사용중인데 가격대비 좋아서 추가주문했습니다
의자발굽이 하나 빠져서 와서 포장에 좀더 신경써주면 좋겠네요","kyon****","17.03.04.","44","의자","서재/사무용가구"
"20","5","배송도 빠르고, 의자도 너무 좋습니다 :) 감사합니다.","heyj****","17.03.15.","44","의자","서재/사무용가구"
"21","5","ㅇㅈㅇㅈㅇㅈㅇㅈㅇ","hj10****","17.04.10.","44","의자","서재/사무용가구"
"22","5","의자 편안하네여~","25rh****","17.03.13.","44","의자","서재/사무용가구"
"23","5","잘 배송됐습니다","kyon****","17.03.04.","44","의자","서재/사무용가구"
"24","5","편해서 좋네요","cski****","17.03.04.","44","의자","서재/사무용가구"
"25","5","기대 이상이에요 집을 카페 느낌으로 하려고 구매했는데, 의자가 넘 예쁘네요. 방석(?)이랑 등받이도 넓고, 착석감도 편해요.
냄새는 좀 나지만, 금방 날라가니 걱정 안하셔도 될 듯 해요.","cher****","17.01.13.","44","의자","서재/사무용가구"
"26","5","브라운도 예뻐요 카키랑 같이 구매했는데 브라운도 예쁘네요~
근데 의자 등받이 높이가 카키보다 브라운이 더 높게 조립되서 쫌 그르네요. 그냥 그것도 멋이려니~~~ 합니다.","cher****","17.01.13.","44","의자","서재/사무용가구"
"27","4","카페의자 빈티지 철제의자 집분위기가 카페처럼 바뀌었습니다여러개 사서 집 분위기 바꿔보세요테이블도 비슷한거 사시면 되겠네요","bell****","17.02.06.","44","의자","서재/사무용가구"
"28","5","괜춘합니다.","seok****","17.02.18.","44","의자","서재/사무용가구"
"29","5","너무맘에들어요","thgu****","17.01.22.","44","의자","서재/사무용가구"
"30","5","짱짱ㅡ맘에들어욤","thgu****","17.01.22.","44","의자","서재/사무용가구"
"31","5","집이 카페가 된것 같아요. 예쁘고 편해요. 그런데 의자다리 마감 뚜껑이 하나 빠져있는데 전화드렸더니 바로 보내주신다고 하고는 소식이 없네요ㅠㅜ","meer****","16.12.27.","44","의자","서재/사무용가구"
"32","5","디게편하고좋아요
멋있네요","eun4****","17.01.16.","44","의자","서재/사무용가구"
"33","5","배송도 빠르고 의자도 예뻐요","cher****","17.01.13.","44","의자","서재/사무용가구"
"34","5","완전 맘에 듭니다.","cher****","17.01.13.","44","의자","서재/사무용가구"
"35","4","조아요~~ 잘 쓰고 있습니당~~~의자가 다른 의자들보다 살짝낮은 것 같긴 하네용~~편하고 조아요~~ㅎㅎ전반적으로 만족합니당","ksm4****","16.12.23.","44","의자","서재/사무용가구"
"36","5","완전 만족합니다. ","gpk3****","17.01.11.","44","의자","서재/사무용가구"
"37","5","의자좋아요 방 하나를 카페처럼 꾸미고 싶어서 구입했는데요 정말 잘 어울리고 편안해서 좋네요 남친도 맘에든대요ㅎ","aeri****","16.12.18.","44","의자","서재/사무용가구"
"38","5","만족합니다
가격대비 좋아요
가성비 생각하시는 분들은 추천","bell****","16.12.27.","44","의자","서재/사무용가구"
"39","5","잘밪았습니다 카페 의자 빈티지 철제의자 
1인용 카키색상 앙데의자를 구입했어요
자리도 넉넉하고 좋아요...","mina****","16.12.19.","44","의자","서재/사무용가구"
"40","5","맘에들어욧 방 하나를 카페 저런 꾸미려고 카키하고 브라운 의자
둘 다 구입했어요 둘다맘에 너무 드네요","aeri****","16.12.18.","44","의자","서재/사무용가구"
"41","5","잘받았습니다","mina****","16.12.19.","44","의자","서재/사무용가구"
"42","5","맘에들어요","aeri****","16.12.18.","44","의자","서재/사무용가구"
"43","5","맘에들어요
","aeri****","16.12.18.","44","의자","서재/사무용가구"
"44","5","좋아요좋아요 ","wooo****","17.01.07.","44","의자","서재/사무용가구"
"45","5","좋아요좋아요 ","wooo****","17.01.07.","44","의자","서재/사무용가구"
"46","5","좋아요좋아요 ","wooo****","17.01.07.","44","의자","서재/사무용가구"
"47","5","맘에 들어요^^","yoon****","16.12.18.","44","의자","서재/사무용가구"
"48","5","빠른배송 제품도 좋아요","suhy****","16.12.12.","44","의자","서재/사무용가구"
"49","5","빠른배송 제품도 좋아요","suhy****","16.12.12.","44","의자","서재/사무용가구"
"50","3","배송은...좀 늦었구 다른 판매처보다 가격은 더 높은거같아요 급하게 보내셨는지 나사 색깔 다른 한개 대충꼽아서 보내셨던데 매직 칠해서 쓰고있어요ㅡㅡ 의자는 편하지만... 그렀네요","lali****","16.11.23.","44","의자","서재/사무용가구"
"51","5","의자 엉덩이가 닿는 부분이 커서 양반다리도 가능하고 딱 원하는 사이즈 의자였어요! 감사합니다 아주 편해요 ^^","hon3****","16.11.10.","44","의자","서재/사무용가구"
"52","3","경동택배 배송이 느린거 빼고는 의자는 너무 마음에 듭니다. 푹신하고 좋습니다.","veni****","16.11.07.","44","의자","서재/사무용가구"
"53","5","가격대비굿 가격 저렴한티 하나도  안나고 좋습니다
남편과 차마시고 하려고 두개샀습니다
다크한 브라운이라 고급스럽네요","kyon****","16.10.18.","44","의자","서재/사무용가구"
"54","5","만족합니다","kyon****","16.10.18.","44","의자","서재/사무용가구"
"55","5","좋아요~~","ksm4****","16.10.20.","44","의자","서재/사무용가구"
"56","5","의자 예뻐요 다른의자보다는 조금낮은듯한데
오히려그게편안해서 자꾸앉게되네요
바닥마감이나 다리균형같은부분은 조금 아쉽지만
디자인과가격면에서 
적극추천합니다~!","idea****","16.08.31.","44","의자","서재/사무용가구"
"57","5","만족합니다~~","zens****","16.10.05.","44","의자","서재/사무용가구"
"58","5","카키색상 사진엔색상이밝게나오는데 톤다운된색상이라 
과하지않아 마음에들어요
인터넷최저가제품보다 좌석가로너비가 넓어
여기에서주문했는데 가격대비착석감 매우만족입니다! 
색감은 메인사진참고하시면 되고
실내에서 사용하니 은근얌전한카키네요 좋아요","idea****","16.08.31.","44","의자","서재/사무용가구"
"59","5","친구집에서 보고 좋아서 같은 제품을 찾았어요 
앉는부분이 두툼해서 편안하고 배송도 빨랐어요
근데 의자 다리가 바닥에 닿는부분에 꽂혀있는게 하나 빠져서 왔어요ㅠㅠ","lse3****","16.09.11.","44","의자","서재/사무용가구"
"60","5","착석감이좋아요 
다만 다리는 안으로굽은건가싶은데 
앉는데는 전혀무리없네요","idea****","16.08.19.","44","의자","서재/사무용가구"
"61","5","카키색상때문에고민많이했는데 튀지않고 집에잘어우러져 좋아요!!","idea****","16.08.19.","44","의자","서재/사무용가구"
"62","3","밑에고무가떨어져있었지만 만족해요","tokk****","16.07.19.","44","의자","서재/사무용가구"
"63","5","싸게잘샀습니당만족해요","tokk****","16.07.19.","44","의자","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","이쁜 물건 잘쓰겠습니다~~","lhh7****","21.02.04.","45","의자","서재/사무용가구"
"2","5","이쁜 물건 감사합니다~~^^","lhh7****","21.01.17.","45","의자","서재/사무용가구"
"3","5","잘.받.았.습니.다.","illu****","20.11.06.","45","의자","서재/사무용가구"
"4","5","주방에서 종종 내 의자로 쓰고 높으곳 물건 꺼낼때도 잘쓰고 있네요~ 맘에 들어요","ije2****","20.04.13.","45","의자","서재/사무용가구"
"5","4","빔프로젝터 거치용으로 잘써요","ming****","20.03.22.","45","의자","서재/사무용가구"
"6","5","이미지처럼 깔끔하고 이뻐요","jaok****","20.02.21.","45","의자","서재/사무용가구"
"7","5","예상했던 것과 같이 잘 어울리고 좋으네요.","jaok****","20.02.21.","45","의자","서재/사무용가구"
"8","3","그냥저냥 갠찬아요ㅇ","ming****","20.01.17.","45","의자","서재/사무용가구"
"9","4","잘 받았어요 배송비 비싸요","only****","19.09.11.","45","의자","서재/사무용가구"
"10","2","상품 포장이 정말 덜렁 상품만 들어있네요 상품 보호를 위한 비닐하나 없이 환경친화적인건지ㅎ 박스로 리팩된것같고 정말 빈티지 맞네요 빈티나요 불쾌. 급하니 씁니다 다신 구매안함ㅎ","mugi****","18.11.14.","45","의자","서재/사무용가구"
"11","5","만족합니다","magu****","18.05.30.","45","의자","서재/사무용가구"
"12","5","이뻐요 !!! 넘나 이쁜것 ! ㅎㅎ특히 빈티지 녹색의자 완전 강추 에요 !그런데 들어서 움직이면 달그락 거리면서 뭔가 굴러가는 소리가 들리긴하는데.. 뺄수가.. 없...네요.... ㅜㅜ 디피용으로 쓸꺼라 움직일 필요가 많지않아 그냥 씁니다. 만족해요 ^^","isio****","17.10.05.","45","의자","서재/사무용가구"
"13","4","추천 색 깔 도 마 음 에 들 고 높 이 도 적 당 히 높 아 요 예 뻐 요 사 진 찍 기 좋 아 여","jtl7****","17.11.01.","45","의자","서재/사무용가구"
"14","5","생각보다키가 크네요
앉았을땐 편해요","one5****","17.11.03.","45","의자","서재/사무용가구"
"15","5","만족합니다","crea****","17.11.06.","45","의자","서재/사무용가구"
"16","5","민족만족!!","jtl7****","17.11.01.","45","의자","서재/사무용가구"
"17","5","의자 사진그대로 이뻐요","only****","17.10.16.","45","의자","서재/사무용가구"
"18","5","진짜 이뻐요 ! 하나더 구매의사 있습니다 ㅎㅎ","isio****","17.10.05.","45","의자","서재/사무용가구"
"19","5","감사합니다","0111****","17.09.20.","45","의자","서재/사무용가구"
"20","5","사각툴패드는 사지 말껄 그랬나봐요 별루....실용성 없어요","drpo****","17.08.31.","45","의자","서재/사무용가구"
"21","4","이뻐요 만족합니다 이쁘긴해요 빈티지함이 없엇음 더 깔끔하고 이뻣을수도 , 근데 겁나 무겁고 바닥이 긁혀요","e_po****","17.08.19.","45","의자","서재/사무용가구"
"22","3","선물용이라.. 선물로 보낸거라 안봐서 모르겠습니다.선물로 보낸거라 안봐서 모르겠습니다. 선물로 보낸거라 안봐서 모르겠어용","jkmk****","17.09.11.","45","의자","서재/사무용가구"
"23","5","이뻐요 !! 블랙삿음","e_po****","17.08.19.","45","의자","서재/사무용가구"
"24","5","예쁨 마켓비 제품 처음 써보는데 괜찮네요 이케아에서 적당한 의자 찾다가 그냥 이걸로 사봤는데 마음에 들어오 아작ㅁ기지는 ㅋㅋ","mm87****","17.07.31.","45","의자","서재/사무용가구"
"25","5","이가격에 이정도면 뭐 완전 만족이에요 ㅋㅋ 빈티지 느낌내려고 조금 긁어 놓으신건가...그건 좀 ㅋㅋ이상해요 엉덩ㅇㅣ 딱딱새서 방석 하나 맞추러고요","mm87****","17.07.31.","45","의자","서재/사무용가구"
"26","5","엉덩이 딱딱라고 못도 보이구 그래서방석 하나 맞춰서 놀으려고요 만족합니다 높이가 생각보다 높아요 꼭 자로 재어 보세요","mm87****","17.07.31.","45","의자","서재/사무용가구"
"27","5","그린이 네가지 색 다 삿는데 그린이 제일 예쁜것 같습니다 톤도 좋고 제가 좋아하는 녹색이에요 흰 식탁과도 잘 어울리네오","mm87****","17.07.31.","45","의자","서재/사무용가구"
"28","5","선물로 보냈는데 만족했음 좋겠습니다. 선물로 보냈는데 만족했음 좋겠습니다,","jkmk****","17.07.24.","45","의자","서재/사무용가구"
"29","5","조아요 만족","mm87****","17.07.31.","45","의자","서재/사무용가구"
"30","5","조아여 만족","mm87****","17.07.31.","45","의자","서재/사무용가구"
"31","5","졸어요 만족","mm87****","17.07.31.","45","의자","서재/사무용가구"
"32","5","졸아오 만족","mm87****","17.07.31.","45","의자","서재/사무용가구"
"33","4","생각 생각보다 큰데그래도 괜찮아요튼튼해보여요 ㅎㅎ칠 벗겨진거는 빈티지 느낌이라고 한거같은데안하는게 나을뻔 ㅜㅜ","like****","17.06.14.","45","의자","서재/사무용가구"
"34","5","생가고다 ㅋ요","like****","17.06.14.","45","의자","서재/사무용가구"
"35","5","가성비 짱 완전. 튼튼해요","sunh****","17.05.28.","45","의자","서재/사무용가구"
"36","5","배송도 빠르고
받아보니 너무 만족스럽네요^^
하나 더 사야겠어요ㅎ","ange****","17.05.17.","45","의자","서재/사무용가구"
"37","5","너무 좋습니다.","spri****","17.05.17.","45","의자","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","4","가성비 좋아요...","youn****","21.03.15.","46","의자","서재/사무용가구"
"2","3","견고하긴 한데 밟고 올라가심 안됩니다 ㅜㅜ 화분용으로 쓸수 밖에 없을듯. 다리 폭이 좁아서 잘못하면 골로 갈 확률 90퍼센트 입니다. 색깔은 예쁘네요","love****","21.01.27.","46","의자","서재/사무용가구"
"3","4","가격대비 아주아주 훌륭해요.
좋습니다.","youn****","21.01.25.","46","의자","서재/사무용가구"
"4","5","좋은가격에 잘구매했습니다","kwt0****","20.12.29.","46","의자","서재/사무용가구"
"5","5","나의 안목이란.... ❤️","luck****","20.12.31.","46","의자","서재/사무용가구"
"6","5","엄마가 좋아하세요 ㅎ","ppsh****","20.12.03.","46","의자","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","역시나 기대만큼 이번 스툴도 맘에들어요^^
빨리 탁자가 도착했음하네요~♡♡ㅋ","kmy0****","21.03.17.","47","의자","서재/사무용가구"
"2","5","제가 딱원하던 수타일이에요~~
너무 이뻐요 ㅜㅜ맘에 쏘옥 듭니다
이쁘게 잘 사용 할게요^^","xxxx****","21.03.09.","47","의자","서재/사무용가구"
"3","5","생각보다 사이즈 크지만 마음에 듭니다. 아직 이사정리중이라 어디에 둘지 정하지 못해서 일단 거실에 두었는데 잘 어울립니다","ksn9****","21.03.02.","47","의자","서재/사무용가구"
"4","5","넓고 편해서 앉기 좋아요!^^*","inbo****","21.03.06.","47","의자","서재/사무용가구"
"5","5","엉덩이 부분이 넓어 안정감이 있어요 아주 잘사용하고 있답니다 의자로 에어후라이기 받침대로 다양하게 잘쓰고있어요","babs****","21.02.01.","47","의자","서재/사무용가구"
"6","5","식탁의자로 에어후라이기 받침대로 이렇게 저렇게 잘쓰고있어요 엉덩이부분이 넓어 편하구요","babs****","21.02.01.","47","의자","서재/사무용가구"
"7","5","사이즈도 마음에들고 좋습니다","anye****","21.02.08.","47","의자","서재/사무용가구"
"8","5","나무 의자인데도 편하네요","inbo****","21.02.05.","47","의자","서재/사무용가구"
"9","5","작을까봐 걱정했는데 작지않고 예뻐요","ysj2****","21.02.04.","47","의자","서재/사무용가구"
"10","5","새해부터 선물이 도착했네요 기분좋아요 앉는 부분이 생각보다 넓어요 그래서 안정감있구 좋네요 무게도 무겁지않구요 역시 핸드메이드네요 식탁 서브의자로 사용하려구요","babs****","21.01.02.","47","의자","서재/사무용가구"
"11","5","새해부터 선물이 도착했네요 기분좋아요 앉는 부분이 생각보다 넓어요 그래서 안정감있구 좋네요 무게도 무겁지않구요 역시 핸드메이드네요 식탁 서브의자로 사용하려구요","babs****","21.01.02.","47","의자","서재/사무용가구"
"12","5","이쁘고 고급스럽네요 배송도 빨랐어요","sams****","21.02.05.","47","의자","서재/사무용가구"
"13","5","침대 협탁으로 쓸려고 샀는데 너무 이뻐요
너무너무 만족합니다","0159****","21.01.02.","47","의자","서재/사무용가구"
