"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no" 
"16","5","가성비 좋은 책상입니다!","our_****","19.01.11.","52","책상","서재/사무용가구"
"17","5","만족합니다 제품 마감이랑 왜 두닷 하는지 알겠더라고요담에 구입하게되면 또 두닷으로 구매할게요 가격도저렴하고 아주만족중","cybe****","18.11.12.","52","책상","서재/사무용가구"
"18","5","아주좋아요","cybe****","18.11.12.","52","책상","서재/사무용가구"
"19","5","넓은사이즈 매우 큰사이즈에 튼실하고 또 조립도 어렵지않습니다 설명서대로 따라하면 금방 조립합니다튼튼하네여","ghdg****","17.07.08.","52","책상","서재/사무용가구"
"20","5","튼실합니다","ghdg****","17.07.08.","52","책상","서재/사무용가구"
"21","4","크기도 넓고 튼튼해요. 듀얼모니터에 건반 스피커까지 모두 올라갈 정도로 튼튼하고 넓어요 쪼금 아쉬운게 있따면 높이조절이 되었음 더 좋았을 것 같네요.그래도 추천합니다","ssaa****","17.05.13.","52","책상","서재/사무용가구"
"22","5","조립이 조금 걸리긴하지만 상품 튼튼하고 좋습니다
","ssaa****","17.05.13.","52","책상","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","침대 하나만 꽉 차게 놓인 아랫층 자그마한 방에 어울릴 아담한 책상을 하나 들였습니다. 
젊은 여자목수 두 분이 운영하는 이 작은 공방. 레일도 나사도 거의 쓰지 않고 서로의 결합만으로 완전한 짜맞춤가구를 정성 가득 쏟아부어 만드시고는 그렇게 세심하게 제작한 가구를 아무렇게나 택배나 탁송으로 보내는 게 내키지 않는다면서 주중에 열심히 작업한 결과물을 들고 주말에는 직접 1톤 트럭 몰고 전국으로 배송까지 다니시는 분들. 세상에 이런 분들이 또 있을까요. 
성질 급한 저조차 느긋한 마음으로 기다리지 않을 수 없게 하는 소중한 수제가구. 💙
창문 바로 옆에 놓을 거라서 어울릴 만한 커튼 색 열심히 머릿속으로 그려본 끝에 고른 딥블루 커튼이 책상과 공간에 찰떡같이 어울리니 어찌나 뿌듯하던지요.
엄마의 서재. 책상 이름은 또 왜 이리 몰랑한가요. 😭
테이블 조명 켜고 앉아 가만히 손으로 쓸어보는 책상. 너무 좋아 맘이 막 몽글몽글해집니다. 괜히 받을 사람 없는 편지라도 한 장 써야 할 것 같은 기분. 아이 없는 저도 이런데, 하루종일 육아에 치여 내공간 한 평이 절실한 엄마들 마음은 어떨는지.
마음을 어루만지는 가구. 
만드는 이의 철학이 오롯이 담긴 작은 책상을 방 한켠에 채우며 제 마음도 덩달아 풍요로워집니다. 내 돈 주고 샀는데, 돈으로 살 수 없는 정말 귀한 선물을 받은 기분이네요. 이런 가구는 그야말로 가보로 물려줘야 하는데 물려줄 자식이 없네요. 쩝.
저녁 먹고 내내 책상에 앉아있습니다. 카밍가구 정말 너무 좋아요!","nice****","21.01.25.","55","책상","서재/사무용가구"
"2","5","디자인 사이즈 색감 마감 배송 모두모두 마음에 쏘-옥 들어요😊 냄새도 좋아요 ㅋㅋ 

작가님께서  엄마의 서재가 좋은 일들 많이 적는 공간이 되었으면 좋겠다고 하셨는데, 저는 요즘 이곳에서 한 줌의 쉼과 위로를 얻고 있습니다🥲 신기하게도 여기 앉으면 이 책상이 저에게 좋은 에너지를 주네요^^ 크크- 28개월 제 딸이 자꾸 자기꺼라고 자기가 앉는데🤣 이쁜건 알아가지고 저랑 자꾸 경쟁하네요 ㅎㅎ 좋은 제품 만들어주셔서 감사드려요- 휴식과 위로를 얻을 수 있는 시간도 갖게 해주셔서 감사합니다- 키키- 추운겨울 잘 보내시고 2021년도 좋은 일들 가득하시길 바라요♡♡♡","sudo****","21.01.20.","55","책상","서재/사무용가구"
"3","5","안방문과 침대사이에 쏙 들어갈 아이가 필요했는데 검색하다 엄마의서재보고는 반해버렸죠~ 실물이 더 잘생기고, 이쁘네요 ㅜ ㅠ ! 나무결도 넘나리~ 사장님 정성정성이야가 뚝뚝 떨어집니다~
둘찌가 자기꺼라며 행복해하네요ㅋ 잠시 빌려줘야겠어요~ 다음기회에 또뵈요~ 카미잉~ :-)","free****","21.01.13.","55","책상","서재/사무용가구"
"4","5","라이트체어와 같이 구매했더니 역시 더 예뻐요 
엄마의 서재 이름만큼이나 너무 따뜻하고 아늑해요 집안에서 나만의 작은 공간이 생겨 뭔가 신나고 잘 쓰다가 나중에 아이가 커서 학교들어가면 아이 책상으로 써도 될 만큼 튼튼하고 견고해요! 정말이지 카밍에 한번 빠지면 다른가구는 눈에 안들어와요 :) 나만알고 싶은 카밍그라운드 ♥","slsl****","20.12.05.","55","책상","서재/사무용가구"
"5","5","만족도 최상입니다 견고하고 멋진 가구에요
아껴서 오래 쓰겠습니다:)","kato****","21.01.27.","55","책상","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","단단하고 너무 이뻐요 아주 만족합니다 ♡̷̷̷","jinj****","20.08.28.","56","책상","서재/사무용가구"
"2","5","맘에들어요 맘에들어요 맘에들어요","kshl****","20.09.19.","56","책상","서재/사무용가구"
"3","5","튼튼하고 좋아여!! 만족만족","pej5****","20.06.17.","56","책상","서재/사무용가구"
"4","5","이쁘고단단해요ㅡ생각대로깔끔해요ㅡ옵션으로의자도있었으면더좋았을것같아요ㅠㅠ","hjmo****","20.01.09.","56","책상","서재/사무용가구"
"5","3","상품 검수 꼼꼼히 해주세요","cat9****","20.01.08.","56","책상","서재/사무용가구"
"6","5","사진이랑 거의 같아요 조립도 쉬워요
아래에 서랍 하나 있으면 좋겠어요","sora****","19.11.10.","56","책상","서재/사무용가구"
"7","5","너무 예뻐요
맘에 듦..사이드도 딱 맞고 튼튼해보이고 심플하니 좋네요","kshs****","19.08.03.","56","책상","서재/사무용가구"
"8","5","고민고민하다 샀는데 사길 잘했어요. 넘 예쁩니다ㅠㅠ","dkfk****","19.06.04.","56","책상","서재/사무용가구"
"9","5","선반? 같은게 있어서 그런지 생각보다 깊이가 있는 편이었지만 이것저것 올려놓을 수 있어서 좋아요! 조립도 쉽고 튼튼합니다","tjwl****","19.03.30.","56","책상","서재/사무용가구"
"10","5","조립하기도 쉽고 맘에들어요","mshy****","19.01.05.","56","책상","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","깜짝할인 할때 구매 했어요
블랙/블랙 으로 주문할려했는데 클릭미스로 블랙/레드로 주문 해 버렸습니다 ㅜㅜ
긴 기다림 끝에 받았고 
근데 레드 프레임도 나름 이쁘네요 ㅋㅋ
1800x700의 넉넉한 공간
저는 49인치 삼성 오딧세이g9을 쓰는데도
옆에 빅타워본체를 두고도 넉넉하게 좌우 공간이 남았습니다
원래는 라이트바 없는 버전으로 구매 할려고 했는데 
할인 받으니 라이트바 달린걸로 살수 있겠더라구요
별 차이 없을거다 했는데 
하단에 조명이 큰역할을 해주네요 
앱으로 색상 조절, 밝기 조절다 가능해서 편리하구요 
불꺼넣고 보면 휘황찬란 합니다 ㅎㅎ
그리고 선정리가 상당히 유용합니다 
멀티탭 들어가는 부분이 엄청커요 안에 전선 다 넣어버려도 넉넉합니다
높낮이 조절도 사용하시는 분에 따라 상당히 유용 할듯 합니다!
가격대가 조금 있지만 투자해서 사볼만 한거 같아요
한가지 아쉬운점은 모니터암 달기가 에매하다 정도가 있겠네요
적극 추천 합니다","kobe****","21.02.24.","58","책상","서재/사무용가구"
"2","4","저희 남편에게 데스커 책상을 선물했습니다. 사이즈, 디자인, 견고함 면에서 만족합니다. 다만, 손에 유분기가 조금이라도 있으면 짙은 회색 상판에 지문과 손자국이 잘 남는다는 점이 아쉽습니다.","yoor****","21.03.07.","58","책상","서재/사무용가구"
"3","4","배송이 느려도 너어어무 느려요ㅠㅠ
책상 자체는 예쁘고 탄탄한데, 다리 높이조절하는거 1개가 고정이 잘안되네요... 다른건 달칵 소리나면서 고정이 되는데, 유독 한개만 달칵 소리도 없고 고정도 안돼요
교환받으려면 또 얼마나 걸릴지ㅠㅜㅜ

+) 3/12에 네이버 톡톡문의에 as문의함
3/17에 데스커측에서 연락옴
3/22 as완료!
다리 프레임 가지고오셔서 재조립해주셨어요~ 교환받은건 4개다 잘되네요!!ㅎㅎ 기사님도 친절하셨어요","gusw****","21.03.13.","58","책상","서재/사무용가구"
"4","5","제가 키가 작은편이라 낮게 조정되는 게이밍 데스크찾고있었는데 딱이었어요. 넘조아요 ㅜ 내 키에 맞는 책상 첨가져봐!! 
180cm길이의 책상을 쓰다가 140cm짜리로 바꾼건데 책장을 같이 구매한다고 해도 좁은게 아닌가 걱정했어요. 근데 보통 책상보다 폭이 넓어 작게느껴지지않아요. 마음에 듭니다 ㅎㅎ 선 정리도 이전 책상보다 훨씬 깔끔하게 되고요. 배송은 엄청 걸렸어요. 새학기 시즌에 주문을 해서 그런가싶어그런가봐요~~","dusd****","21.03.31.","58","책상","서재/사무용가구"
"5","5","제품도 견고하고 퀄리티가 고퀄입니다. 디자인도 만족합니다. 감사합니다.","kish****","21.03.20.","58","책상","서재/사무용가구"
"6","5","약속시간에 맞춰 기사님들 친절하게 배송 설치 완료해 주셨습니다. 조명 들어오니 이쁘네요~^^","air0****","21.03.05.","58","책상","서재/사무용가구"
"7","5","컴퓨터 선이 많아 문제였는데 깔끔하게 정리했습니다","dodo****","21.03.27.","58","책상","서재/사무용가구"
"8","4","높이 최대로 올려도 좀 낮은느낌...","neo1****","21.03.31.","58","책상","서재/사무용가구"
"9","5","계속쓰고있는데 정말이쁘고 견고해요~ 게이밍책생이라 마우스랑 키보드 손목도 편해요~","gmlt****","21.03.10.","58","책상","서재/사무용가구"
"10","5","데스크는 데스커 뒤에 모니터암 설치 못하는게 아쉽지만 높이조절 되는게 더 마음에 드네요","dcd7****","21.03.17.","58","책상","서재/사무용가구"
"11","5","선 수납, 높이 조절, 손목 보호 아주 훌륭합니다.
다만 손자국 남는 거와 후면 모니터 암 장착이 불가능하지만 장점이 다 씹어 버립니다.","chlc****","21.03.14.","58","책상","서재/사무용가구"
"12","3","배송이 너무 느리네요. 상품구매시 예상 배송날짜 표시 해주면 좋겠네요. 구매하고 나서 2틀뒤에 20일 걸린다고 뜨니 같이 구매한 다른 상품도 있어 취소도 힘들고 기다리는것도 지쳤네요.","lowf****","21.03.25.","58","책상","서재/사무용가구"
"13","3","배송이 너무 느리네요. 상품구매시 예상 배송날짜 표시 해주면 좋겠네요. 구매하고 나서 2틀뒤에 20일 걸린다고 뜨니 같이 구매한 다른 상품도 있어 취소도 힘들고 기다리는것도 지쳤네요.","lowf****","21.03.25.","58","책상","서재/사무용가구"
"14","3","일단 조명이 들어오니 뭐끝났음","j714****","21.04.08.","58","책상","서재/사무용가구"
"15","5","설치까지 시간 조금 걸려지만 깔끔하고 좋네요","cara****","21.04.01.","58","책상","서재/사무용가구"
"16","5","깔끔하고 좋아요.
다만 조립시 도장이 두꺼워서 끼울때 설치기사님이 힘들어하셨네요..","hyun****","21.03.19.","58","책상","서재/사무용가구"
"17","5","정말 좋은 제품 입니다.","chlc****","21.03.14.","58","책상","서재/사무용가구"
"18","5","높이조정이 어려운데 ㅎㅎ 높이 잘 맞추어 사용해보겠습니다 !!
방 사이즈에 딱 맞네요 !!","pjm0****","21.02.26.","58","책상","서재/사무용가구"
"19","5","다 좋고 편한데 조명 기능은 어플로만 킬 수 있어서 잘 안쓰게 되네요","dgc0****","21.03.18.","58","책상","서재/사무용가구"
"20","5","배송은 오래 걸렸지만 직접설치해주시고 제품은 좋네요. 무엇보다 높낮이 조절이 되고 기스가 잘안나는 재질이라 좋습니다. 멀티탭 공간도 있고 선 정리도 용이 합니다.","read****","21.02.08.","58","책상","서재/사무용가구"
"21","4","배송은 2주정도 걸렸어요
조립은 금방하네요!
고급스러워서 집에 있는 책상 다 바꾸고싶대요......","ynhp****","21.03.12.","58","책상","서재/사무용가구"
"22","5","사이즈는  적당하며
화이트 깔끔하니 이쁘네요~~","gusr****","21.03.17.","58","책상","서재/사무용가구"
"23","5","일룸제품 좋아해서, 데스커도 바로 구매했습니다..
높이조절은 되나, 최고높이가 살짝 아쉬운 감이 있네요..아주 고급스러워보이지는 않고, 실용적이게 잘 나온듯합니다...","only****","21.02.21.","58","책상","서재/사무용가구"
"24","5","좋아요 이쁘고 신랑이 너무 맘에 들어해요","muzi****","21.03.15.","58","책상","서재/사무용가구"
"25","4","튼튼하고 좋은거 같아요~","lily****","21.02.21.","58","책상","서재/사무용가구"
"26","5","깔끔하고 이쁘네요  ~  배송도  날짜맞춰 와주시고 친절하게 설치까지 ~  감사합니다  이쁘게  잘쓸께요","balk****","21.02.25.","58","책상","서재/사무용가구"
"27","5","튼튼하고 깔끔 합니다!
기사님도 친절하셨습니다!","chlc****","21.02.10.","58","책상","서재/사무용가구"
"28","3","배송기사님이 혼자서 조립하기 쉽다고 하고 그냥 가셨는데 조그만 육각렌치 없었으면 아무 것도 못할 뻔함. 그리고 책상 뒤쪽 고정해 주는 부분 야마가 안 맞아서 내가 직접 사포넣고 존나 갈았음. 존나빡쳤음. 마감이 좋은건 잘 모르겠음","2bba****","21.02.07.","58","책상","서재/사무용가구"
"29","5","배송은 조금 늦었지만 설치 잘 받았습니다","refr****","21.03.02.","58","책상","서재/사무용가구"
"30","5","완전디자인이쁘고좋아요
생각했던거보다 더좋습니다!!","gmlt****","21.02.03.","58","책상","서재/사무용가구"
"31","5","깔끔하고 묵직한 그런책상입니다
조명또한 밝은게 아주 예뻐요","sdh6****","21.02.24.","58","책상","서재/사무용가구"
"32","5","컴퓨터책상 머리빠지게 고민하다가 데스커로
결정했어요! 잘한거같아요 ㅠ 이뻐요..
근대 가격에 비해 디테일은 아쉬워요 철제 프레임에 기스도 많고 ㅠ 책상에도 기스가 있어요ㅠ
블랙이라 티가 덜나서 그냥 감수하고 쓰려구요 
레드+화이트 조합으로 샀다가 기스 너무심해서 교환했는데 그래도 심해서 속는셈치고 블랙샀어요 ㅠ그리고 높이조절은 말이높이조절이지 제일 높게 해놔야 게이밍의자 제일 낮은 높이로 해서 팔걸이 안에 들어가는 높이입니다 이마저도 일반책상은 요높이가 많지않기에 이걸로 만족해야죠 ㅠ 그리고 높이조절 그다지 매끄럽진 않아요 기사님이 맞춰주시는데도 한참을 하시더라구요... 많이고민해서 산만큼 이제껏 제일 긴 후기를 남기네요! 현존하는 게이밍체어중엔 제기준 제일 깔끔하고 마음에 들어요 고민하시는분들께 도움이 되면 좋겠네요","sind****","20.11.05.","58","책상","서재/사무용가구"
"33","5","높낮이 부분이 불량이었으나 as받아서 잘씀","tomo****","21.02.25.","58","책상","서재/사무용가구"
"34","5","좋아요이쁘고 아주아주만족합니다","gmlt****","21.02.03.","58","책상","서재/사무용가구"
"35","4","좋아보이기는 하네요~
가격대비해서는 글쎄요~
조금 비싸다고 생각이드네요~
어째든 잘쓰겠습니다 ~","pack****","21.02.10.","58","책상","서재/사무용가구"
"36","3","배송 진짜 오래 걸리네요. 리뷰들 처럼 생각보다 중간 중간 덴트나 흠집이 있네요. QC 좀 제대로 했으면 좋겠어요. 배송 정말 오래걸렸어요 3주 이상 걸리는거 같아요","berr****","21.02.02.","58","책상","서재/사무용가구"
"37","5","기사님이 설치까지 잘 해주고 가셨습니다. 튼 튼하고 흔들림 없어서 좋네요.","sohj****","21.01.17.","58","책상","서재/사무용가구"
"38","5","설치 까지 시간은 좀 걸렸지만
정확한 시간 약속과 빠른 설치
무엇보다 견고하고 편안하게 사용 할 수
있도록 제작되어 만족도가 아주 좋습니다.","cglm****","21.01.10.","58","책상","서재/사무용가구"
"39","5","모니터 두대를 한책상에  올릴  책상을 한참을 찾아서 구입한건데, 만족도가 높습니다.
아들이 게이머들이 쓰는걸 유투버로 보곤 연신 고맙다고ㅋㅋ 전선이 깔끔하게 정리되는게 좋다고 하고 두대 놓고 넉넉해서 쓸때마다 좋다고 하니 돈 쓴 보람이 있어요","kblu****","20.12.25.","58","책상","서재/사무용가구"
"40","5","기사님께서 친절하게 전화주시고 오셔서 견고하게 조립해주셔서 감사했습니다
제품 선정리틀과 외관이 엄청 깔끔하게 잘 나왔네요
잘쓰겠습니다","nhgy****","21.01.21.","58","책상","서재/사무용가구"
"41","3","값에 비해 좀 싼느낌이네요. 
50만원에 육박하는데... 조명도 스위치도 없네요. 
크기가 큰 것 외에는 장점은 없는듯합니다. 
어쨋든 잘 쓰겠습니다.","sean****","21.01.21.","58","책상","서재/사무용가구"
"42","5","재구매 의사 있어용~~~","muzi****","21.02.10.","58","책상","서재/사무용가구"
"43","5","게이밍 데스크 튼튼하고 깔끔해서 좋아요~","kk39****","21.01.06.","58","책상","서재/사무용가구"
"44","5","본체 두개가 있어서 책상놓기가 애매해서 고민하다 데스커 세일할때 구매했습니다.부자지간이 신나서 게임을 하고 ,아들은 같이 산 신학기 책상세트에서 숙제를 하니 뿌듯하네요. 게이밍 전용이라 그런지 손목대는 부분 굴곡이나, 전기배선 부위까지 깔끔합니다.블랙이 심플하고 깔끔하네요.,높이 조절은 설치후는 한번했고 키에따라 하면 될거같은데 178 아빠나 165아들이 같은 높이로 앉아 써도 좋네요","kblu****","20.11.15.","58","책상","서재/사무용가구"
"45","3","밑에 나사가 안와서 기사님들이 두번 방문하셨어요
배송자체는 아주 마음에 들어요
상품 마감자체는 별로인거 같아요 검정색이라서 그런지 본드칠한 부분이 하얗게 보이고 가격대비 별로인거 같아여 높낮이가 조절된다고 해도 워낙 낮은높이부터라 메리트도 그닥 없는거 같고 조절하는게 생각보다 어렵습니다. 자국도 많이나고 기스도 많이 나는 듯하여 별ㄹ .....","c637****","20.11.15.","58","책상","서재/사무용가구"
"46","5","데스커 믿고 써요 추천","alst****","20.12.30.","58","책상","서재/사무용가구"
"47","5","튼튼해요편하고 너무맘에들어요","pje0****","21.01.12.","58","책상","서재/사무용가구"
"48","5","사진과 동일해서 정말 만족스러웠고 설 기사님께서도 친절하고 신속하게 배송및 조립을 해주셨습니다","jeon****","20.11.27.","58","책상","서재/사무용가구"
"49","5","좋아요 디자인도 질리지 않고 견고합니다","euna****","20.12.26.","58","책상","서재/사무용가구"
"50","3","기스가 많이나는 편이라 그냥 쓰면 기스가 많이 생길까같아 책상위에 투명매트 깔아주고 사용중입니다 역시나 생각은 가격대비 음....","c637****","20.11.28.","58","책상","서재/사무용가구"
"51","5","견고하고 사용하기 딱 좋습니다 듀얼 모니터 사용에도 적당히 편리한 사이즈입니다. LED 조명으로 방 분위기도 낼 수 있어서 좋네요","momp****","20.11.07.","58","책상","서재/사무용가구"
"52","5","색상도맘에들고 튼튼해보이네요","ptbe****","20.11.19.","58","책상","서재/사무용가구"
"53","5","설치기사님께서 굉장히 친절하셨어요. 견고하고 디자인도 마음에 들어요","bari****","20.11.07.","58","책상","서재/사무용가구"
"54","5","좋아요 잘쓰고있어요~~
문의글 남겻는데 확인부탁드려요","arum****","20.11.09.","58","책상","서재/사무용가구"
"55","5","레드 포인트가 이쁘고 목재도 E0급에다 견고해서 좋아요. 높이도 조절되고 손목 부분이 라운드 되어 있고 전반적으로 고급 스럽습니다. LED 한번 사봤더니 방 분위기가 달라지네요.","momp****","20.09.21.","58","책상","서재/사무용가구"
"56","5","튼튼하고 이뻐요 감사합니다.","alst****","20.11.28.","58","책상","서재/사무용가구"
"57","5","배송과 포장 완벽하게 잘 해주셨고 상품도 깔끔하고 이쁩니다. 만족스럽네요","c3ok****","20.11.10.","58","책상","서재/사무용가구"
"58","5","디자인은 예쁘고 튼튼해보여요. 빨간색테두리가 마음에 들어요~^^","tlc1****","20.10.07.","58","책상","서재/사무용가구"
"59","5","이뻐요 게이밍 책상으로 딱이에요
싸게 올라왔을때 싸게 구매 잘했습니다","aser****","20.10.01.","58","책상","서재/사무용가구"
"60","5","좋습니다 배송 예정대로 오구요","diox****","20.10.30.","58","책상","서재/사무용가구"
"61","5","배송도 빠르고 상품 잘받았습니다~","ggok****","20.10.22.","58","책상","서재/사무용가구"
"62","5","오자마자 기스난 제품이왔네요
신속히처리해주셨어요!
책상 넘고급스러워요","arum****","20.09.17.","58","책상","서재/사무용가구"
"63","5","기사님들이 직접방문하여 세팅해주시고  사용방법과 같은것을 친절히 설명해주셨습니다. 감사합니다","kzwo****","20.10.07.","58","책상","서재/사무용가구"
"64","5","넘 맘에 들어요!!!!!!폭도 적당하구 예전에 싸구려 책상 쓰다가 버렸는데 이건 진짜 오래오래 쓸 것 같아요 ㅎㅎ 배송이 조금 오래 걸리긴 했는데 설치 빨리 해주시고 특히 설치 기사분이 엄청 친절하셔서 인상에 깊게 남았습니다","lioi****","20.09.23.","58","책상","서재/사무용가구"
"65","5","매우 만족합니다좋아요","teac****","20.10.17.","58","책상","서재/사무용가구"
"66","5","마음에 들오요 👰🏻❤️🤵🏻","whj1****","20.10.16.","58","책상","서재/사무용가구"
"67","4","설계가 잘못됬는지 새거에 드릴로 구멍을 뚫어야 조립이 되나보네요??","175c****","20.09.20.","58","책상","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","이가격에 무료배송 품질도좋아요","afll****","20.08.25.","60","책상","서재/사무용가구"
"2","5","친절하시고 예쁜하얀색
이가격에 설치비무료 
전선 정리함까지","afll****","20.06.03.","60","책상","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","튼튼하고 색상이 넘 만족해요  책상으로도 쓰고 식탁으로 써도 좋겠어요","jws1****","21.03.25.","66","책상","서재/사무용가구"
"2","5","선물해줬는데 좋아합니다","coro****","21.03.16.","66","책상","서재/사무용가구"
"3","5","좋아요 ~~ 굿굿 ^^
생각한것 과 같아서 맘에 들어요.
전에 다른 업체에서 식탁구매했는데 완전 다른거 보냈드라고요.
귀찮아서 반품 안했는데 불과 일년 의자가 못 써요.
이번에 질 산거 같아요.","poll****","21.02.05.","66","책상","서재/사무용가구"
"4","5","감촉 좋고 색깔 디자인도 마음에 듭니다. 폭이 넉넉해서 32인치 모니터를 오히려 앞으로 당겨 놓을 정도로 너끈합니다","drha****","21.01.16.","66","책상","서재/사무용가구"
"5","5","책상용으로  구입했구요.
두껍고 튼튼하고 고급스럽습니다.
딱 제가 원하던 색상이예요. 사진과 동일합니다.","melo****","20.12.28.","66","책상","서재/사무용가구"
"6","5","고급스러워요 튼튼하구요 정사이즈에요 저는 공부책상용으로 큰거샀어요 널찍하니 너무 좋네요","phot****","21.01.17.","66","책상","서재/사무용가구"
"7","5","제품은 정말 좋으나 배송기사님은 조금 교육이 필요할것 같습니다. 좋은 제품과 좋은가격인데 배송기사님 때문에 완벽해야할 이미지가 깎이는것 같아 안타깝네요
암튼 상품은 아주 만족합니다","gian****","20.10.22.","66","책상","서재/사무용가구"
"8","3","가성비는 최고입니다. 이런저런 불만들이 있지만 가격을 생각하면 싹 없어집니다. 6인용구매후 1년넘게 사용중이다가 4인용 추가구매한건데. 상품질에 크게 민감하신분이 아니라면 튼튼하고 가성비 좋은 부분으로는 최고니깐 선택하시면 후회는 없으실겁니다. 저는 두개다 책상으로 사용중입니다. 식탁으로 사용은 비추에요.","yaya****","20.09.23.","66","책상","서재/사무용가구"
"9","5","잘쓰고잇어요 아세톤 조심하세요ㅠ","nia2****","20.08.19.","66","책상","서재/사무용가구"
"10","5","정말 생각했던것보다 더욱더 최고입니다","full****","20.09.09.","66","책상","서재/사무용가구"
"11","5","너무 좋은 제품 받았습니다","hoje****","20.09.06.","66","책상","서재/사무용가구"
"12","5","질문도 여러번하고 전화도 몇번 드렸었는데 일단 응대가 너무 친절하셨고요 그래서 앞으로 가구살일있으면 로포텐에서 사고 싶어요! 실물로 받아본 책상이 조금 더 붉은끼가 돌고 크기도 마음에 들고 그냥 전체적으로 다 마음에 들어요! 딱 사고 싶었던 책상입니당 사진을 잘찍어보고 싶어도 역광이라 계속 허옇게만 찍히네요ㅋㅋㅋ","sh05****","20.07.09.","66","책상","서재/사무용가구"
"13","5","색상과 재질이 좋고 부드럽고 마감 처리도 좋습니다","nia2****","20.07.15.","66","책상","서재/사무용가구"
"14","5","가격에 비해서 고급스러운 컴퓨터 책상을 얻을 수 있어서 너무 만족스럽네요.","dnlw****","20.07.27.","66","책상","서재/사무용가구"
"15","1","주문한 책상이 아닌 더 저렴한 책상이 배송되어 다시 배송 받음","migh****","20.06.01.","66","책상","서재/사무용가구"
"16","4","마감깔끔하고 좋네요
배송느린것만빼면좋았습니다","kswb****","20.05.06.","66","책상","서재/사무용가구"
"17","5","오래 기다리다가 받았어요😃 제가 멍청하게 주소를 잘못써가지고 더 오래기다렸어요...... 친절하게 변경해주셔서 감동했습니다! 가구는 생각했던 그대로입니다 튼튼해보이고 따뜻해보여서 원하는 서재느낌에 딱 부합합니다! 원래 식탁 테이블로 사용도 되곤 하는 것 같던데 그래서인지 기존에 보던 책상들 보다 폭이 넓어 사용하기 더 편할 것 같습니다! 신혼가구로 2인책상 찾고있었는게 가격도 합리적이고 물건도 좋습니다. 나중에 이사가면 부엌으로 꺼내서 테이블로 활용해도 좋을 것 같아요~~~ 실제로 보면 더 고급져요! 의자도 세트로 구입했는데 오래 앉아있어도 엉덩이 안배겨요 감사합니다🙂","woni****","20.02.27.","66","책상","서재/사무용가구"
"18","5","생각했던거보다 사이즈가 더 있어보이구요 화면보다 실물이 더 좋으네요","msp0****","20.04.21.","66","책상","서재/사무용가구"
"19","5","마호가니라서 그런가요 원목 광택이 너무좋아요 고급스럽구요 굉장히 단단해보이고요 그리고 마감도 거친곳없이 부드러워요!","pian****","20.03.23.","66","책상","서재/사무용가구"
"20","5","다소 강도가 약해서 긁힘자국 잘 생기는거 빼곤 좋아요","cabi****","20.01.21.","66","책상","서재/사무용가구"
"21","5","완전 견고하고 이쁘네요","lee2****","20.01.15.","66","책상","서재/사무용가구"
"22","5","생각보다 견고하고 좋습니다","iron****","19.12.12.","66","책상","서재/사무용가구"
"23","5","책상이 넓어서 좋네요. 다리 밑쪽 지지대는 따로 설치기사님께 말씀드리면 빼고 설치할 수 있어요.  저는 불편할까봐 설치안했는데 흔들리지는않네요","cabi****","19.11.05.","66","책상","서재/사무용가구"
"24","5","색상도 고급스럽고 대만족이에요! 생각보다 더 마음에 들어여 👍","dlee****","19.10.17.","66","책상","서재/사무용가구"
"25","4","잘받았어요 아빠가 좋아하셔요","wisd****","19.10.24.","66","책상","서재/사무용가구"
"26","1","책상이 조금 흔들리네요...","ekth****","19.10.27.","66","책상","서재/사무용가구"
"27","5","최고의 책상. 마감도 괜찮고 나무가 좋아서 그런지 견고합니다.

+ 사용후기 : 의자에 책상 모서리가 긁히는 감이 있네요. 원목이라 어쩔 수 없는 것 같습니다.","clai****","19.09.08.","66","책상","서재/사무용가구"
"28","5","책상으로 쓰려고 샀어요!!  충분히 넓어서 쓰기 좋고

자취생들은 식탁 겸용으로 사용해도 좋을 것 같아요 ㅋㅋ

로포텐 다른 제품도 고민해봐야겠어요!!! 

견고하고 이쁩니다.","hwoo****","19.09.16.","66","책상","서재/사무용가구"
"29","5","배송도 빨리오고 책상 널찍해서 좋아요","milk****","19.09.25.","66","책상","서재/사무용가구"
"30","5","이정도면 정말 훌륭하네요..","sobo****","19.08.26.","66","책상","서재/사무용가구"
"31","5","배송 무난했고 기사님 친절합니다","shar****","19.06.23.","66","책상","서재/사무용가구"
"32","5","너무 추천합니다 완전","jrw8****","19.06.18.","66","책상","서재/사무용가구"
"33","5","좋아요! 편하고 !","leee****","19.06.02.","66","책상","서재/사무용가구"
"34","5","가성비 최고입니다. 나무도 튼튼하고 만족스럽네요. 6인용식탁을 책상용도로 구입했는데 하나더 구입해서 식탁을 바꿀까 생각중입니다. 적극추천입니다.","yaya****","19.05.10.","66","책상","서재/사무용가구"
