"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no" 
"8","5","나무 색도 너무 이쁘고 튼튼해서 너무 좋았어요!! 
여기 상품 구매한거 최고의 선택이였습니댱₩₩!!","dahe****","21.01.22.","7","책장","서재/사무용가구"
"9","5","배송도 빠르고 책장도 너무 맘에 들어용 
책 꽂으려고 샀는데 엉뚱한거만 정리해
놓았지만 네츄럴하고 만족합니당~^^","jung****","21.02.25.","7","책장","서재/사무용가구"
"10","5","거실에 놓기 이쁘고 개방감이있어 답답하지 않아요","euns****","21.03.22.","7","책장","서재/사무용가구"
"11","4","방문 기사님은 빠르고 깨끗히 설치해주셨습니다 
세로 길이가 딱맞아서 기분은 좀 풀렸어요~

[희망일 배송주문하면 미리미리 연락을 주시고 필요하면 조율해주시던데, 당일 저녁 제가 문의글남기기 전까지도 아무연락없다가 n+3일에 방문한다 답장을 겨우 받았네요. 적어도 묻기전에 알려주셨으면 좋았을텐데요]","1208****","21.02.05.","7","책장","서재/사무용가구"
"12","4","디자인이 이쁘고 수납이 생각보다 많이 되네요","fain****","21.02.25.","7","책장","서재/사무용가구"
"13","5","딱입니다ㅎㅎ 좋아요","skyk****","21.02.28.","7","책장","서재/사무용가구"
"14","5","디자인 이쁘고 견고해서 좋아요","fain****","21.02.25.","7","책장","서재/사무용가구"
"15","5","튼튼하고, 책상과 너무 잘 어울립니다. 딸들이 너무 좋아해요.^^","ayoo****","21.02.20.","7","책장","서재/사무용가구"
"16","3","깔끔한 디자인과 크기 마음에 듭니다.","odds****","21.03.08.","7","책장","서재/사무용가구"
"17","5","배송기사님께서 날씨가 많이 추운날 배송 및 조립해주셨는데 추운날에는 전동드릴로 나사 조일 경우 나무가 금이 갈수가 있다고 하시면 손수하나하나 나사조여가며 조립해주셨습니다!👍🏻
사실 전동으로 빨리빨리 해버리고 가셔도 될텐데 감사한마음이었습니다!

상품또한 제가 생각했던 화면에서 보이는 모습보가 실물이 더 이뻐요
자주보는 책들만 올려놓을 용도로 크지않은 사이즈 찾던중이었는데 사이즈 딱입니다 정말👏","sunn****","21.01.11.","7","책장","서재/사무용가구"
"18","5","퀄리티는 아쉽지만 나름 좋습니다","this****","21.03.08.","7","책장","서재/사무용가구"
"19","3","무난하게 쓰기 좋아요~","jiae****","21.02.12.","7","책장","서재/사무용가구"
"20","5","예쁘고 책 정리도 괜찮아요 무난히 잘 쓰고 있어요 다만 처음에 리뉴얼 전 상품이 와서 기사님이 다시 오셔서 설치해 주고 가셨어요","ju_m****","21.01.18.","7","책장","서재/사무용가구"
"21","5","사장님도 친절하시고 제품도 아주 맘에 듭니다. 견고해요","liby****","21.02.20.","7","책장","서재/사무용가구"
"22","3","책상구입후 너무 만족해서 책장도 주문했어요
그런데 기스가...ㅠㅠ마감이 좀 깔끔하지않은 부분이 있었어요ㅠ그래도 너무 예뻐서 맘에 들어요~","sooh****","21.01.29.","7","책장","서재/사무용가구"
"23","5","문제없이 잘 사용중이에요~ 청소하면서 많이 부딪히지만 끄떡없네요","cbu0****","21.01.14.","7","책장","서재/사무용가구"
"24","5","정말 잘샀어요~~ 간이 책장으로 구매하였는데~ 활용도가 높아요~~ 제품고 튼튼하고 가성비 좋아요
뒤가 뚫려있어 전선 꼽기도 편해요","nunt****","20.12.26.","7","책장","서재/사무용가구"
"25","5","또구매했습니다!! 이뻐요","clra****","21.01.31.","7","책장","서재/사무용가구"
"26","5","또 구매했어요! 맘메들어요","clra****","21.01.31.","7","책장","서재/사무용가구"
"27","3","생각보다 살짝 작은감은 있지만~디자인은 괜찮아요~","jiae****","21.01.06.","7","책장","서재/사무용가구"
"28","5","3단 두개 4단 두개 구매했어요 넘 이뻐용","clra****","20.12.29.","7","책장","서재/사무용가구"
"29","5","배송기사분도 친절하셧고 물건도 맘에 들어요","wjdq****","21.01.04.","7","책장","서재/사무용가구"
"30","5","기존에 가격 2배 주고산 다른 책장보다 훨씬 이쁘고 고급져보여요
색감도 기존 가구랑 셋트처럼 딱 맞아서 더 좋아요
냄새도 없고 흔들림없이 튼튼합니다 
수납도 생각보다 많이되네요
추천드려요~","myda****","20.12.24.","7","책장","서재/사무용가구"
"31","5","3단 두개 4단 두개 구매했어요 넘 이뻐용","clra****","20.12.29.","7","책장","서재/사무용가구"
"32","5","배송비는 다소 비싼 느낌이 있지만 제품은 만족합니다. 배송해주신 분도 친절하셨어요.
액자 둘 공간이 필요해 구매했습니다.","cbu0****","20.12.10.","7","책장","서재/사무용가구"
"33","5","아주아주 좋습니다 강추추","furi****","21.01.21.","7","책장","서재/사무용가구"
"34","5","한 칸 더 있으면 좋을거같긴 해여. 튼튼.","tvxq****","20.12.17.","7","책장","서재/사무용가구"
"35","5","좋네요 근데.생각버다 사이즈다 좀 작아요","furi****","20.12.14.","7","책장","서재/사무용가구"
"36","4","짜투리물건주방에수납하려고샀는데
좋아요.","mio0****","21.01.06.","7","책장","서재/사무용가구"
"37","5","잘 쓰고 있습니다 깔끔해요","418r****","21.01.08.","7","책장","서재/사무용가구"
"38","4","책상이랑 같이 주문했는데 튼튼하고 좋긴좋아요 흔들림은 약간 있어요","dlal****","20.12.02.","7","책장","서재/사무용가구"
"39","5","가성비좋은 상품이네요.","kkar****","20.12.14.","7","책장","서재/사무용가구"
"40","5","지방이라 배송지정일에는 못받았지만 배송지정일 주말껴서 4일후에 받았어요ㅡ
배송기사님도 친절하셨고요,
그리고 튼튼하네요!
아이가 부드럽다고 좋아해요ㅡ","hook****","20.11.23.","7","책장","서재/사무용가구"
"41","2","2주전에 주문했으면 충분히 배송일을 맞출 수 있지 않나요? 다른 문제로 몇번이나 상담했는데 토요일에 배송될거라고 하더니 토요일 일요일 이틀동안 연락도 없이 언제 올지 모르는 불안감에 집에서 처박혀있었네요^^. 일요일 오후에 연락와서 월요일에 도착할거라고 하셔서 뭐 별수있나요? 정 구매하고싶고 급하신분들은 그냥 직접 가지러 가는게 속편하겠어요. 배송을 다른 업체에 맡기는건 제가 상관할일은 아닌거 같고, 토요일에 영업안한다고 전화조차 안받는 토요일 상황만 생각하면 주변사람들이 구매한다고 할때 뜯어 말리고 싶은 심정이라 2점이고요. 그냥 그 값어치 하는거같네요. 다음부터는 온라인에서 절대 가구 구매안하려고요. 비싸더라도 오프라인에서 구매하는 이유가 있는거같네요.","tvxq****","20.10.19.","7","책장","서재/사무용가구"
"42","5","생각한데로 예뻐요
침대옆에 두었는데 사이즈 딱이예요","hana****","20.11.25.","7","책장","서재/사무용가구"
"43","5","이쁘고 생각보다 견고합니다~ 200권 그 이상 책수납이 가능한 것 같아요~ 재구매의사 있습니다^^","dowl****","20.11.16.","7","책장","서재/사무용가구"
"44","4","사진 게시용으로 거실에 두고 씁니다.","okdo****","20.11.26.","7","책장","서재/사무용가구"
"45","5","거실에 거실장과 같이 놓으려고 주문했어요. 둘 다 고무나무라 책장과 거실장이 잘 어울려요 ㅠ 위 두 칸은 장식장으로 쓰고 아래 두칸은 책을 두려구요. 흔들거리지 않고 견고해서 깨지는 거 둬도 괜찮을 것 같아요. 강추합니다.","hot2****","20.11.03.","7","책장","서재/사무용가구"
"46","5","너무 만족합니다~ 흔들림도 없고 앞뒤 폭이 좁은 책장이 잘 없어서 만들어서 쓰곤 했는데 딱 맘에 들었는데 또 색상을 고민하다가 밝은 내츄럴로 했는데 맘에 들어요~ 상품 구매하고 만족해보는게 오랜만이네요~ 집이 좁아 직접 조립했는데 설명두 잘 해주시고 가셔서 금방 조립했어요~ 아직 정리가 제대로 되지 않아서 좀 너저분하네요~","ppo_****","20.10.17.","7","책장","서재/사무용가구"
"47","5","배송일 보다 일찍받아서 좋았어요","suji****","20.12.13.","7","책장","서재/사무용가구"
"48","5","배송도 잘 받았고 배송기사님도 친절하셨어요. 
책장도 맘에 들구요. 기대하던 그 사이즈, 색상입니다. 
배송기사님이 정말 빠르게 뚝딱 조립해주셨는데 너무 빨라서 깜짝 놀랐어요. 
현관앞에 본래 사용하던 책장을 정리해서 놔뒀는데 무거워서 옮기지 못했었거든요. 그런데 배송기사님이 함께 옮겨주셔서 정말 감사했어요. 
배송 물량이 많아서 바쁘신 것 같았어요. 
거실 한쪽에 놓고 보니 맘에 들어서 하나 더 살까
고민중입니다.","nian****","20.10.21.","7","책장","서재/사무용가구"
"49","5","예정일보다 빠르게 잘 받았습니다. 직접 조립해주셨고 만족해요.
선반의 폭이 좀 좁긴 하네요. 그래도 사용하는데 큰 불편은 없구요, 우선 분위기가 화사해져서 좋습니다.","104r****","20.11.20.","7","책장","서재/사무용가구"
"50","5","딱 눈에 들어오는 상품이었습니다~~ 받아보니 견고 하고~~ 활용도 좋아요~ 책장뒤 콘센트가 있는데 활용이 되니 너무 좋네요","nunt****","20.11.04.","7","책장","서재/사무용가구"
"51","5","딱 제가 생각한 높이와 견고함! 너무 좋아요.","befo****","20.12.05.","7","책장","서재/사무용가구"
"52","3","예약날짜를 괜히 잡는게 아닌데, 맘대로 다음날로 미루고...그마저도 색상 잘못 출고되고... 다시 받았는데 나무 쪼개진거 때문에 as 받고ㅠㅠ....이시국에 애들 있는집에 제품 하나 받겠다고 기사님 3번이나 방문하셨네요. 제품 출고 좀 제대로 하셨음 좋겠어요.","luve****","20.10.25.","7","책장","서재/사무용가구"
"53","5","색깔이 좀 밝지만 자리도 많이 안 차지하고 예쁘네요","inno****","20.11.04.","7","책장","서재/사무용가구"
"54","5","너무 마음에 들어요
빨리 받았음 했는데 일주일만엔가 왔어요
기사님이 설치해주고 가셨어요
책 많이 넣었는데 휘지않고 견고해요
색상도 맘에들고 다음에 또 구매의사있어요","ms23****","20.10.16.","7","책장","서재/사무용가구"
"55","5","배송 잘 받았고요. 조립 잘 해주셨어요! 기대이상으로 견고하고 디자인도 마음에 들어요!","juen****","20.10.20.","7","책장","서재/사무용가구"
"56","5","배송설치기사님 친절하시고 제품튼튼합니다","kts7****","20.11.11.","7","책장","서재/사무용가구"
"57","5","책상  폭이 650이라 사이즈보고 구매했는데 고무나무가 튼튼하니 맘에 쏙드네요~~~","khz6****","20.10.16.","7","책장","서재/사무용가구"
"58","3","튼튼하니 좋습니다~!! 잘 쓸게요","befo****","20.11.05.","7","책장","서재/사무용가구"
"59","5","사이즈도 적당하고 튼튼해서 좋아요. 제가 원하던 디자인이라 더 맘에들어요.","seon****","20.10.04.","7","책장","서재/사무용가구"
"60","5","지방인데 배송 빨리와서 좋아요
튼튼합니다 오래쓸듯해요","euns****","20.11.03.","7","책장","서재/사무용가구"
"61","5","보기좋아요.
4단3단함께 구매하면 더 좋을것같아요.
기사님도 친절하시구요","audr****","20.10.23.","7","책장","서재/사무용가구"
"62","5","집 인테리어 확 사는 제품입니다. 가구도 튼튼하고 고민중이면 바로 구매각입니다.","9334****","20.09.26.","7","책장","서재/사무용가구"
"63","3","판매자 응대가 늦은 편입니다.","okdo****","20.09.26.","7","책장","서재/사무용가구"
"64","4","생각보다 튼튼하고 예뻐요. 나무도 매끄럽게 처리되어 있어요. 책장으로 쓰는데 깊이가 조금더 깊었으면 하는 아쉬움이 있네요. 조금 큰책은 삐져나와서...높이,  깊이를 선택할 수 있음 좋을듯","nada****","20.09.15.","7","책장","서재/사무용가구"
"65","5","2주정도 걸린다고했는데 1주일만에 와서 너무 좋았어요^^","hee1****","20.09.09.","7","책장","서재/사무용가구"
"66","4","다용도실 정리하려고 샀어요
좋으네요","jy46****","20.09.26.","7","책장","서재/사무용가구"
"67","5","직접 조립해서 설치했는데 그냥 나사만 조이면되사 간단해요
오랜만에 원목제품쓰니 좋아요ㅎ","with****","20.08.31.","7","책장","서재/사무용가구"
"68","5","원목책장 너무 좋아요~~^^","hee1****","20.09.09.","7","책장","서재/사무용가구"
"69","5","책장으로 써도 되고 
책 외 것도 올려도 되서
다양하게 사용할 수 있어 좋고
무엇보다 바닥이 뚫려 있어 청소할 수 있다는 점이 무엇보다 마음에 들었어요","octo****","20.09.09.","7","책장","서재/사무용가구"
"70","5","군더더기없이 깔끔합니다. 선반 칸칸의 높이가 꽤여유있어서 큰 책도 잘들어갑니다.  견고해서 삐그덕거리거나 흘들 거리지않아요!","tnwl****","20.09.01.","7","책장","서재/사무용가구"
"71","5","군더더기없이 깔끔합니다. 선반 칸칸의 높이가 꽤여유있어서 큰 책도 잘들어갑니다.  견고해서 삐그덕거리거나 흘들 거리지않아요!","tnwl****","20.09.01.","7","책장","서재/사무용가구"
"72","3","이푼데 배송비갸 넘비싸요","kimh****","20.09.20.","7","책장","서재/사무용가구"
"73","5","신혼집 거실을 꾸미던 중이었는데 로체 거실장과 세트처럼 보이는 느낌이 마음에 들어서 구입하게 되었어요. 원목 색상 등이 잘 안맞을까봐 걱정했는데 찰떡이네요! 선반을 아직 다 채우지는 못했지만 앞으로 유용하게 쓸 수 있을 것 같아요~ 처음 배송 때는 하자 제품이 왔어서 AS 접수를 하고 반품하면서 걱정이 많았었는데 배송 설치 기사님도 고객센터 직원분들도 신속하게 잘 처리해 주셔서 무사히 잘 받을 수 있었습니다. 감사합니다!","roug****","20.07.09.","7","책장","서재/사무용가구"
"74","5","견고하고 이쁩니다
다만 원목일부가 이동중에 파손이 되었는데, 설치기사님이 먼저 발견하시고 부품 교환해 주겠다고 하시던데 그런 사소한 일처리가 만족스럽습니다. 번창하세요.","9334****","20.08.05.","7","책장","서재/사무용가구"
"75","5","제가 사이즈를 잘못 보고 주문해서 다시 반송하고 다른제품 받았는데 이 과정에서 너무 친절하게 잘해주셔서 기분 좋게 다시 상품을 받을수 있었습니다. 상담원분들이 다 너무 친절하세요!","hosu****","20.07.24.","7","책장","서재/사무용가구"
"76","5","1. 외형: 사진과 동일합니다. 색감도 똑같고, 인테리어 할 때 비슷한 분위기가 연출됩니다. 
2. 견고함: 기존에 다른 브랜드에서 diy제품 사용했었는데 견고하지 않아서 불만족했었는데, 이곳 제품은 견고한게 좋았습니다. 
3. 단점: 다만 새가구 특유의 냄새가 나는데, 이는 이틀 정도 환기시키고, 피톤치드 뿌리면 괜찮아집니다. 
4. 장점: 따뜻하고 포근한 분위기가 연출되고, 각각 다른 곳에서 사는 것보다 통일감이 있어서 좋습니다. 합리적인 가격에 튼튼한 가구라서 좋았어요!","ksyz****","20.07.14.","7","책장","서재/사무용가구"
"77","5","직접 조립해야하는줄알았는데 조립해주셔 좋았어요","suke****","20.09.05.","7","책장","서재/사무용가구"
"78","4","기대했던것보다 더 괜찮아요 색상도 깔끔해요 배송해주시는 분들도 친절하셨어요","jins****","20.07.27.","7","책장","서재/사무용가구"
"79","4","생각보다 더 튼튼하고 예쁘고 좋았어요
완전 만족스러워요^^","jy52****","20.08.05.","7","책장","서재/사무용가구"
"80","3","주문 시 희망배송일 입력하고서 지정일에 배송된다는 이메일까지 왔는데 당일에 안 와서 전화하니 배송예정 없다고 해서 황당...","kdbs****","20.07.28.","7","책장","서재/사무용가구"
"81","5","만족합니다 번창하세요","9334****","20.08.11.","7","책장","서재/사무용가구"
"82","5","너무 마음에 듭니다.","rabb****","20.07.03.","7","책장","서재/사무용가구"
"83","5","견고하고 매끄러워서 만지면 기분좋습니다. 깊이가 깊지않다는거 알고샀지만 정말 안 깊네요. 그래도 이뻐요","koom****","20.06.13.","7","책장","서재/사무용가구"
"84","5","책상과 세트로 샀어요ㅡㅡㅡ","daph****","20.07.06.","7","책장","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","5","물건은 많이 늦지않게 도착했어요.
문앞에 두고 간다고 해서 조립까지 해주는거 아닌가 했는데 업체 전화해보니 원래 조립은 안해준다고 하네요. 
일단 여자인 제가 조립을 할 수 있을까 걱정을 했는데.. 고생끝에 완성을 하긴 했네요. 설명서 상태가,,,ㅜㅜ... 첨에 없는줄 알았네요.
박스 모서리에 저렇게 꼬깃꼬깃한채로 들어있더군요. 겨우겨우 손다림질 해서 저정도 폈네요.ㅜㅜ

물건에 대한 평입니다.
생각보다 튼튼하고 좋은것 같아요.
처음에 여자인 제 혼자 조립하는것이 너무 걱정이 되었는데..
정말 고생고생해서 그것도 혼자.. 너무너무 무겁더군요.
겨우겨우 조립하고 세우고 책까지 꽂아두고 보니 인테리어 효과도 있고 좋네요.","fox4****","21.03.21.","8","책장","서재/사무용가구"
"2","5","만족도 별 다섯개는 첨이네요.ㅋㅋ
배송료도 다른데에 비해서 저렴하고 일단 배송이 빨라 좋았습니다. 사십대인 여자 혼자서 조립하기에 그렇게 힘들지 않았습니다. 상판 두께가 생각보다 얇았지만 원목 특유의 단단한 느낌이 들어 좋았습니다. 무엇보다도 책장하나로 집이 북카페 분위기가 되어서 👍 입니다.","sunk****","21.04.07.","8","책장","서재/사무용가구"
"3","5","배송은 딱 일주일 걸렸고 튼튼하고 좋네요 조립도 간단하고 배송 전날 연락주시고 시간도 딱 맞춰 주셨어요~","chh7****","21.03.30.","8","책장","서재/사무용가구"
"4","5","디자인 만족합니다.
튼튼해보여요","sil9****","21.04.06.","8","책장","서재/사무용가구"
"5","5","정말 고급스럽고 견고해요. 그리고 조립이 정말 정말 쉬워요!! 여자 혼자도 할 수 있을만큼~ 이 가격 아깝지 않네요. 좋은 제품 감사합니다.","left****","21.03.20.","8","책장","서재/사무용가구"
"6","5","원목 이쁘고, 튼튼해서 좋아요
만족합니다","bime****","21.04.02.","8","책장","서재/사무용가구"
"7","5","조립도어렵지않고튼튼합니다","cksw****","21.04.02.","8","책장","서재/사무용가구"
"8","5","나사구멍도 부드럽게 잘 맞이 들어가고 맘에들어요","sunf****","21.04.01.","8","책장","서재/사무용가구"
"9","5","서치하다보면 비슷하고 저렴한제품들이 많았는데, 후기가 튼튼하고 좋다고해서 주문했어요.
역시 튼튼한 하고 꽉차게 넣어놔도 휘어질것 같지 않아요.
튼튼해서 전면책장으로 사용하려고 두개더 주문하려구요.","funn****","21.04.01.","8","책장","서재/사무용가구"
"10","5","너~~~무 맘에 들어요.   몇일전에 다른 회사제품을 구입했는데  하나 더 필요하여 이것 구입했으며 90센티짜리 최고.  원목도 고급스럽고 조립하기가 쉬워요
다른 회사것 조립하다가 죽는줄 알았는데 이것 최고.","dyle****","21.03.04.","8","책장","서재/사무용가구"
"11","5","한달 이상 쓰면서 더 마음에 드네요, 기존 책장까지 바꾸고 싶어요,안방 개인 서재에 넘 크지 않고 딱 좋아요","gksd****","21.03.31.","8","책장","서재/사무용가구"
"12","5","선반 하나가 오배송되서 기분이 안좋았는데, 처리를 빨리해주셔서 문제 없었어요~! 설치하니 견고하고 예쁩니다.","jcha****","21.03.27.","8","책장","서재/사무용가구"
"13","5","튼튼하고 멋스러워요~~~ 조립도 어렵지 않아요^^","chok****","21.03.14.","8","책장","서재/사무용가구"
"14","5","배송도 빠르고 조립하니깐 예쁘고 마감도 좋아요~! 사진 그대로에요 고급스러워 보여요~!","jcha****","21.03.24.","8","책장","서재/사무용가구"
"15","5","사진 그대로에요. 배송은 오래걸렸지만 제품은 튼튼하고 예뻐요. 합판하고 확실히 다르네요. 원목색상이 고급스러워요","chan****","21.03.22.","8","책장","서재/사무용가구"
"16","3","구멍에 나사를 넣어서 고정시켜야하는 곳인데
나사산?모양이 없어서 고정을 못했어요","ilji****","21.03.08.","8","책장","서재/사무용가구"
"17","5","튼튼하고 수납도 잘되네요~","khj2****","21.04.01.","8","책장","서재/사무용가구"
"18","5","조립 간단하고 묵직하니 안정감 있습니다.","soul****","21.03.25.","8","책장","서재/사무용가구"
"19","4","사진 그대로에요. 원목이라 무거운데 튼튼할것같아요. 방도 답답해보이지 않아 좋네요~^^","chan****","21.03.16.","8","책장","서재/사무용가구"
"20","5","철제 프레임이 생각보다 크고 단단해요. 책장 다 바꾸고 싶네요","gksd****","21.02.25.","8","책장","서재/사무용가구"
"21","5","튼튼하고 좋습니다. 엄청나게 무겁지 않아서 부담도  없네요. 조립도 그다지 어렵지 않았습니다.","a_aa****","21.02.16.","8","책장","서재/사무용가구"
"22","5","주문하고 지역운송날짜가 잘 맞았는지 4일만에 배송받았고 배송관련전화도 사전에 받았 습니다. 조리과 설치도 여자 혼자하는데 큰어려움이 없었고 아주 튼튼하고 딱 원하던 사진그대로라 만족합니다. 비슷한 디자인의 책장 터무니없이 비싼것도 많아 이정도 가격이면잘샀다고 생각이듭니다.","neo7****","21.01.28.","8","책장","서재/사무용가구"
"23","5","일단 저렴한 다른책장들에비해 묵직하니 견고합니다
디자인도 이뻐요!!! 조립도 쉽구요!
처음 조립할때 제일 하단 상판 조립시 나사랑 규격이 안맞아 문의남겼는데. 아침일찍 전화주셔서 친절히 설명해주시고. 감사합니다!
조립팁을드리자면 눕힌상태로 아래판 조립시 나사를 모구 헐겁게만 조이고 진행하면 아귀가 다맞게 조립할수있어요!","iasd****","21.01.18.","8","책장","서재/사무용가구"
"24","5","튼튼그자체~예뻐요~100%만족
배송도 빨랐고 기사님친절도도100%만족
조립도 초등아이두명과여자혼자20분이내가능~별100개가능상품","kssh****","21.02.10.","8","책장","서재/사무용가구"
"25","5","나무도 철제도 다 견고해보이고 좋네요! 가격이 싸지 않지만 그래도 이거 산 보람이 있는거 같아서 만족합니다~ 봤을때 어느정도 고급스러워 보여요! 위로갈수록 사다리처럼 되는것도 인테리어 적으로 매우 좋습니다. 잘 쓸게요~","seoe****","21.02.15.","8","책장","서재/사무용가구"
"26","5","미용실인데 인테리어랑 딱 좋아요","id32****","21.02.18.","8","책장","서재/사무용가구"
"27","5","사진그대로 이뻐요 편하게 쓰고","naom****","21.03.10.","8","책장","서재/사무용가구"
"28","5","엄청 튼튼하고 책 수납공간도 엄청 넓습니다! 잘 쓰겠습니다!","rlat****","21.02.03.","8","책장","서재/사무용가구"
"29","4","좋습니다~빠른배송 과 품질","subi****","21.02.27.","8","책장","서재/사무용가구"
"30","5","엄청 견고하고 튼튼한 믁직한 책상입니다
조립할때 나무방향때문에 좀 힘들었지만 
다해놓고 세워보니 정말 멋지네요^^","soph****","21.02.10.","8","책장","서재/사무용가구"
"31","5","튼튼하고좋아요
애기 책전집이들어가서~
생각보다  많이들어가구요
책장바꾸고나서 엄청 깔끔해보여서 좋네요","fame****","21.01.11.","8","책장","서재/사무용가구"
"32","5","책이 일단 많이 수납이 가능해요.너무 마음에 드네요.","juny****","21.01.19.","8","책장","서재/사무용가구"
"33","5","단단하고 세련된 책장이네요. 조립도 어렵지 않고 공간이랑 잘 어울려서 만족스러워요^^","tjdd****","21.01.09.","8","책장","서재/사무용가구"
"34","5","책이 많이 들어가서 너무 마음에 들어요.","juny****","21.01.19.","8","책장","서재/사무용가구"
"35","5","원목이 고급스럽고 냄새 전혀 없어요
조립도 쉬워요","hoon****","21.01.09.","8","책장","서재/사무용가구"
"36","5","이사를 가면서 북까페형 거실을 만들고 싶어서 답답해보이지 않는 인테리어도 되는 책장을 고르고 골라 이 제품으로 선택했는데
잘 산것 같아요.
다들 예쁘다고 합니다.
좋은 제품 잘 쓸께~^^","kbo1****","20.12.26.","8","책장","서재/사무용가구"
"37","5","견고하고 책 많이 들어가요
4단으로 주문했는데 만족해요","phj6****","21.01.07.","8","책장","서재/사무용가구"
"38","5","잘 사용하고 있어요","kyhx****","21.01.15.","8","책장","서재/사무용가구"
"39","5","잘 사용하고 있어요","kyhx****","21.01.15.","8","책장","서재/사무용가구"
"40","5","튼튼하고 이쁘네요.
안정감있게 딱 서있습니다.
고무나무인데 가성비 좋아요.","soul****","21.01.14.","8","책장","서재/사무용가구"
"41","5","사진이랑 같이 색감이나 디자인 딱이네요
먼저는 큰 사이즈로 샀구요
공간 가능하면 세트로 작은것도 사야겠어요","ehzo****","21.01.12.","8","책장","서재/사무용가구"
"42","5","조립하느라 조금 고생은 했어요.
예쁜 소품 올려두면 더 예쁘겠어요~","gkgk****","20.12.27.","8","책장","서재/사무용가구"
"43","5","튼튼하고 좋아요~~~","id32****","21.01.07.","8","책장","서재/사무용가구"
"44","5","생각보다 너무 견고하고 튼튼해요. 다른 조립식 가구랑 비교하니 퀄리티 짱입니다","jhy4****","20.12.16.","8","책장","서재/사무용가구"
"45","5","원목상태도 좋고, 튼튼하고예뻐요. 남편이 잘샀다면서 나중에 같은걸로 더 사자고 하네요.","rulr****","20.12.17.","8","책장","서재/사무용가구"
"46","5","900짜리는 샀는데.. 생각보다 아담했네요 공간때문에 어쩔수 없이 산거지만 제품 상태나 퀄리티는 만족스럽습니다. 조립도 쉬웠고 볼트가 나를 직접 박는게 아닌 너트가 압입되어 있어서 좋았습니다.","shar****","20.12.16.","8","책장","서재/사무용가구"
"47","4","너무 예쁜데 나사구멍 안맞는 부분이 몇군데 있네요ㅜㅜ
흔들리거나  빠지지는 않을 것 같아서 몇군데는 비워놓고 쓰렵니다.
예쁘기는 참 예쁘네요^^","sk03****","20.12.04.","8","책장","서재/사무용가구"
"48","5","튼튼하고 수납력도 넘 좋아요~^^","lims****","20.12.19.","8","책장","서재/사무용가구"
"49","5","배송도 빠르고 좋네요","kyhx****","20.12.15.","8","책장","서재/사무용가구"
"50","5","배송도 빠르고 좋에요","kyhx****","20.12.15.","8","책장","서재/사무용가구"
"51","5","책 정리했는데 넘 예뻐요 깔끔해졌어요","blue****","20.12.13.","8","책장","서재/사무용가구"
"52","5","튼튼하고 좋아요~
책도 많이들어가고 장식장으로 쓸수도 있어 좋네요~","fame****","20.11.27.","8","책장","서재/사무용가구"
"53","5","저렴한 가격이 아주 튼튼해요.
무거운 책을 올려도 내려앉지 않아요...","lims****","20.11.21.","8","책장","서재/사무용가구"
"54","5","매장가서 직접 보고 주문한거라 만족하는 상품입니다
제가 원하던 디자인과 색상이라 좋아요
배송상 문제는 있었지만...ㅜㅜ
그래도 아카시아 원목 맘에 드니까..
설치도 그닥 어럽지않게 했네요
다들 책장 이쁘다고 하네요ㅎ","yjis****","20.11.03.","8","책장","서재/사무용가구"
"55","4","4단 900사이즈이구요.
철제프레임이 위로 올라와있어서 높이가
더 높아보이는 느낌이 있습니다.
책장으로 쓸거라서 튼튼한게 필요했는데
프레임도 무겁고 원목도 무거워서 엄청 튼튼해보여요.
동봉되어있는 설명서대로 눕혀서 조립해야지
혼자서는 세운상태로 조립은 어려울것같습니다.
다좋은데 철제프레임의 마감이 좀 깔끔하지 못한
부분들이 보여 별점하나 뺍니다.
그것만 조금 개선되면 정말좋을것같아요.","pink****","20.10.17.","8","책장","서재/사무용가구"
"56","5","집 사이즈에 맞게 주문하느라
고심고심 선택했는데
배송 잘 못 오고ㅜㅜ
좀 번거롭게 받긴했지만
제품은 아주 만족합니다~~","yjis****","20.11.03.","8","책장","서재/사무용가구"
"57","5","잘쓰고 있어요 수납할게 점점 늘어요 ㅎㅎ이거 없었음 어쩔뻔 ㅡㅜ","info****","20.11.13.","8","책장","서재/사무용가구"
"58","5","아주아주 마음에 듭니다~~~ 이쁘게 잘 쓰고있습니다.","jhj9****","20.11.10.","8","책장","서재/사무용가구"
"59","5","튼튼한상판 직접배송굿^^","anyt****","20.11.12.","8","책장","서재/사무용가구"
"60","4","잘사용중입니다.
아주 단단하고 고급스러워요.색도 이뻐요","leea****","20.11.16.","8","책장","서재/사무용가구"
"61","5","벌써 조립하고 늘 있던 아이처럼 자리하고 있어요 ㅎㅎ
조립은 쉬웠는데 뒷면구멍이랑 피스가 안맞아 힘으로 넣었다능 ㅡㅡ 그거빼고는 튼튼하고 좋으디","info****","20.10.14.","8","책장","서재/사무용가구"
"62","5","생각보다는 고무나무가 괜찮네요 색상도 그렇고 디자인도 너무좋아요","chwl****","20.11.09.","8","책장","서재/사무용가구"
"63","5","잘 받았습니다 감사합니다","lym7****","20.11.03.","8","책장","서재/사무용가구"
"64","5","잘 받았습니다 감사합니다","lym7****","20.11.03.","8","책장","서재/사무용가구"
"65","5","마음에 들어요 예쁩니다","sunb****","20.10.17.","8","책장","서재/사무용가구"
