"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no" 
"9","5","배송도 정해진 시간에 오셔서 설치까지 해주시고 너무 좋았어요","chip****","21.03.21.","65","사무/교구용가구","서재/사무용가구"
"10","4","이전에 쓰던 의자보다 좋긴한데 이 가격만큼 성능을 보여주지는 못한다고 생각합니다. 왜 그랬는지 처음 살 때 독일 브랜드다 생각하고 샀는데 알고 보니 한국꺼더라고요. 의례없이 겉보기와 다르게 팔거이 셋팅해높으면 왔다리 갔다리 하고 요추 지지대로 키큰 사람한테는 제일 높여도 골반에 걸리네요. 정말 견고하고 예쁘게 또 묵직하게 만들었지만 그 안에서 기술력의 한계가 느껴졌습니다. 별 4개 드립니다.","tako****","21.02.02.","65","사무/교구용가구","서재/사무용가구"
"11","4","T50이 좋아서 더 비싼 80은 더 좋을꺼란 생각에 구매했는데 왠지 모르게 불편해요. 분명 좋은 의자인데 제가 조절을 잘 못하는건지 좀 불편 ㅜㅠ 힝","21na****","21.01.30.","65","사무/교구용가구","서재/사무용가구"
"12","5","의자 앉아보니 좋네요. 비싼의자는 첨이라.. ㅎㅎ 근데 배송하시는분이 다 좋은데 좀 무뚝뚝하고 설명도 없고 좀 그랬어요. 설명서 읽어보면 되긴 하는데 배송은 좀 불친절하네요.","90gh****","21.01.19.","65","사무/교구용가구","서재/사무용가구"
"13","5","비싼 만큼 좋내요.튼튼하고 재질도 좋고요","m540****","21.02.03.","65","사무/교구용가구","서재/사무용가구"
"14","5","불만 1도 없습니다. 허리가 편안해요.","dand****","21.02.08.","65","사무/교구용가구","서재/사무용가구"
"15","5","T50보다 유격이 적고 괜찮습니다. 매장가서 직접 보시고 구매하시는걸 추천","rhm4****","21.02.03.","65","사무/교구용가구","서재/사무용가구"
"16","5","섬세하게 조절할 수 있는 의자입니다. 쿠션이 조금 딱딱한 감이 있네요 ㅜ","dark****","21.01.28.","65","사무/교구용가구","서재/사무용가구"
"17","5","작업 특성상 포워드틸팅이 필요했습니다. 전체적으로 만족스러워요.","dusv****","21.02.16.","65","사무/교구용가구","서재/사무용가구"
"18","5","문제없이 잘 사용하고 있습니다","semi****","21.02.05.","65","사무/교구용가구","서재/사무용가구"
"19","5","색상도 고급스럽고, 보기엔 가벼워 보이는데 묵직하고 견고한 것 같습니다. 더 사용해봐야 알겠지만 일단 만족합니다","noyo****","21.01.21.","65","사무/교구용가구","서재/사무용가구"
"20","1","상품 자체는 별 5점을 드리고 싶으나, 조립 기사님께서 너무 불친절하셔서 드릴수가 없네요.

간단한 질문에도 공격적으로 답변하시던데, 월요일 아침부터 기분이 유쾌하지 않았습니다.","sacr****","21.02.01.","65","사무/교구용가구","서재/사무용가구"
"21","5","사무실 전직원 사용 중이요~ 만족해요~","kej_****","21.02.22.","65","사무/교구용가구","서재/사무용가구"
"22","5","좋아요! 허리가 편안","gywn****","21.02.18.","65","사무/교구용가구","서재/사무용가구"
"23","4","장시간의 업무로 쿠션감이 충분한 가죽제품을 오래 사용했는데 좌판의 반원형 스프링이 사용하며 오히려 척추, 좌골, 무릎 등에 영향을 주어 허리 통증이 심했고 장시간 업무 집중에도 극도의 피로도를 주었습니다.
가죽이라 여름에 장시간 사용시 통풍이 안 돼 피부에도 좋지 않았어요. 
그래서 고가라도 척추를 견고히 지지하고 좌판도 푹신한 제품을 찾아 구입했는데 사용하면서 이부분에 명확한 기능적 효과가 있어서 똑같이 장시간 업무를 해도 통증과 피로도가 약 84%이상 차이납니다.
엉덩이가 결리지 않고 척추도 뻐근하지 않으니 
다리를 격자로 하지 않고 자세도 적당한 긴장으로 올자르게 유지할 수 있고 업무 피로도가 훨씬 낮으니 더 능률적으로 집중할 수 있습니다.
거의 모든 부분을 커스터마이징 가능한 것도 체형에 맞게 올바르고 편한 자세를 유지하도록 큰 효과를 줍니다. 
다만 어깨부분의 꺾어져 등판 테두리로 마감되는 영역의 철사가 튀어 의자 윗부분에 옷의 올이 나가거나
순간 방심하여 선채로 의자 정리할 때 잡아 손을 다치는 경우가 있는데 이것 하나 바꾸자고 교환하여 언제 올지 모르는 방문시간을 마냥 대기할 수 없어 그냥 사용하고 있습니다.
다리가 긴 편인데 좌판 세로 길이가 짧아 장시간 사용시 좌판이 자꾸 앞쪽으로 밀려 내려와 중간중간 위로 올려줘야 하고 커버교체는 가능하나 좌판 메모리폼은 일체형으로 골조에 붙어 있어 떨어지면 완전히 새로 구매해야 해서 조금 번거롭긴 합니다.
바퀴도 매우 부드럽게 360도 회전하는데 각도 전환시 뻑뻑하게 꺽이거나 뒤틀리지 않아 신체에 힘을 주고 자세 교체하지 않아도 되어 편합니다.
바퀴 디자인 자체도 틈새가 거의 없고 외면이 매끈해서 이물질 오염, 피부 손상도 적어 좋아요.
다만 등부분은 쿠션이 없고 철사라서 요즘 시국처럼 환기 자주하는 동절기엔 다소 춥고 견갑골 주변은 좀 결리는 게 있어요. 마른 체격인 분들은 참고하세요","hear****","20.12.11.","65","사무/교구용가구","서재/사무용가구"
"24","5","이전에 있던 의자는 허리가 아팠는데 하루 앉아봤는데 좋은 것 같아요!!","dkdk****","21.01.22.","65","사무/교구용가구","서재/사무용가구"
"25","3","시디즈 대표번호로 카톡/일반 문자 통해 배송예정일 알람을 받긴 했으나 정작 배송기사 분이 전날 저녁까지 몇시 방문예정 얘길 안 하셔서 종일 기다릴 수 없었기에 너무 난감했음
정확한 시간은 어려워도 대충 몇시대라도 알려 주시면 그쯤 맞춰 대기할텐데 예정일 낮 12시 다 되도록 답이 없으셔서 연락 드리니 그나마 빨리 배송해 주심

복도에서 조립하실 때 비닐에 밀봉식으로만 되어 밑바닥만 상자로 받친 상태였고 설명서 내부의 조립 기기로 목받이만 조립해 바로 건네 주심
상태는 깔끔했지만 등받이가 철사다 보니 어깨쪽에 일부 올 풀리듯 튕겨나와 무심코 의자 설정하다 손도 좀 베이고 옷의 올도 풀려 아쉬움

경추/척추디스크 초기에 장시간 앉아 하는 업무가 많은데 절약한다고 좌판 스프링 고장난 것 쓰다 아직까지 꼬리벼 뻐근할정도로 통증 심해 교체했는데 
좌판 정말 편해서 똑같이 장시간 앉아도 기존 뻐근함이 풀릴정도.
라텍스인데 부드럽고 쫀쫀한 메모리폼처럼 움직이고 탄성 좋아 장시간 앉아도 엉덩이 배기지 않고 안 아픔. 앉느라 생긴 주름도 일정 시간 흐르면 원상 복구됨

등받이 쿠션이 없어 탄성 어떨지 좀 불안했는데 굉장히 쫀쫀. 말그대로 뻑뻑하거나 힘 없이 휘지 않고 부드러운 탄성

목받이, 팔걸이, 의자 깊이/높이 조정 가능하고 척추기립근쪽 받침 높이/ 등받이 탄성 조정 가능해 거의 최적화 가능한 게 장점
특히 꼬리뼈에서 허리 중간까지 등받이에서 한번 더 보조해 주니 근육 긴장도 덜하고 목도 무릎도 덜 피곤해 힘도 덜 들어 좋음. 다리도 덜 꼬게 됨

넘 고가라 구입 망설였는데 약 1주간 장시간 사용시 아쉽단 생각은 안 듦. 천도 밸크로 덮개라 세탁 가능할 것 같고 거의 냄새 없어 탈취 없이 바로 사용. 바퀴도 중간에 걸리는 것 없이 부드럽게 360' 회전하고 거의 무소음이라 굿","hear****","20.11.09.","65","사무/교구용가구","서재/사무용가구"
"26","5","사무 의자로 쓰려고 샀습니다.
팔걸이라던지 허리받침이라던지 각 부분들을 인체 구조에 맞게 조절할 수 있어서 좋습니다.","xlfu****","21.02.04.","65","사무/교구용가구","서재/사무용가구"
"27","5","매우 만족합니다^^","simp****","21.01.31.","65","사무/교구용가구","서재/사무용가구"
"28","5","👍👍👍👍👍","rlat****","21.03.17.","65","사무/교구용가구","서재/사무용가구"
"29","5","의자가 튼튼하고 좋습니다. 바퀴도 잘 굴러가고 무엇보다 마감이 좋아서 역시 시디즈다 했네요. 다른 제품들 써봤지만.. 항상 마감에서 문제가 있어요.

오래 쓸거 같아 좋네요!","love****","20.12.16.","65","사무/교구용가구","서재/사무용가구"
"30","5","음..일단 튼튼한게맘에든다.. 허리를 쭉 붙일일이없어서 그런가.. 허리잡아주는 느낌은 ..잘모르겟구 등받이 넘어가는 각도조절 되는건 꽤괜찬은듯... 또의자를 산다면 이 회사갈 살거같다.","nell****","21.01.17.","65","사무/교구용가구","서재/사무용가구"
"31","5","확실히 프리미엄급인지라 일반의자랑 착석 시 느낌이 다르네요.","6520****","21.02.03.","65","사무/교구용가구","서재/사무용가구"
"32","5","믿고 쓰는 시디즈. 잘쓰겠습니다.","ccc4****","21.02.09.","65","사무/교구용가구","서재/사무용가구"
"33","1","매우 비추입니다 별 반개도 아까워요
쇼핑라이브 참여해서 구매했어요
해당 제품은 설치기사 방문 설치라해서 주문했구요
방문 전일 설치기사가 방문 안내 전화 한다고 카톡 안내도 받았습니다. 결론적으로 아무것도 약속이 지켜 지지 않았습니다.
1. 설치기사 방문 사전 안내전화 -> 없음 
2. 설치기사 방문 설치 -> 없음(자가설치함)
알림톡 설치 안내 당일 (토요일) 오후2시까지 연락이 없어 기다리다가 지방 내려가는길에 용달기사님 전화옴. 
사전 연락 없어 안오는줄 알았다고 했더니 본인은
배송만하는 외주 용달기사라고 하심. 설치기사 방문 설치 제품으로 알고 주문했다고 했으나 본인은 외주업체라 배송만 한다고 함. 여튼 주말이라 집을 비우니 월요일 재배송 부탁했더니 집앞에 두고 간다고 함. 고가 제품이라 분실 우려 있다고 했으나 결국 집앞에 두고감. 
월욜일 해당 내용 시디즈 고객센터로 불만 접수 하였고 구매한 제품 설치기사 방문 설치제품이 맞다고 안내받음. 해당 유관 부서로 불만 내용 접수하여 연락 주기로 하였으나 10일째 연락 없음.  
결론
애초에 방문기사 설치 제품을 외주 용달배송 업체에 의뢰한것을 이해할 수 없음
배송전 사전연락 같은 건 당연하다는듯 없음
해당건에 대한 고객센터 불만접수건 답변 없음
이는 소비자를 기만하는 허위 과장광고라 판단되어
소보원 접수 예정.","1the****","20.11.06.","65","사무/교구용가구","서재/사무용가구"
"34","5","역시 시디즈입니다. 아주 좋습니다","geoh****","21.02.02.","65","사무/교구용가구","서재/사무용가구"
"35","2","1. 상품: 생각보다 예쁘고 견고합니다. 조립형태로 받았기 때문에 바로 사용하기 편리합니다.
2. 가격: 다만 이 가격...까지인지는 잘 모르겠습니다.
3. 배송 및 업체: 이것때문에 별 3개를 뺐습니다. 원래 배송예정인 시간대를 고객이 거듭 확인할때 분명히 그대로 배송해준다고 해놓고, 별도 연락도 없이 제시간에 오지 않았습니다. 배송기사가 아무리 작업에 바빠도, 고가인 제품인데다가 집에서 받는 물건인 만큼 고객이 기다리는 상황에서 본인들 일정에 맞춰 고객은 그냥 기다리라는 태도가 믿겨지지 않습니다. 고객센터는 왜 있는지도 모르겠네요. 참....","whit****","20.12.22.","65","사무/교구용가구","서재/사무용가구"
"36","5","튼튼하고 좋은 의자입니다","men2****","21.02.04.","65","사무/교구용가구","서재/사무용가구"
"37","5","장시간 앉아 있는 직업이라 저에겐 의자가 매우 중요해요. 아이들이 T50을 사용하며 만족하고 있어 T80을 구매했는데, 정말 사길 잘했다고 느껴요. T80 최고예요!!!","ship****","20.12.18.","65","사무/교구용가구","서재/사무용가구"
"38","5","오랜만에 바꾸는 의자인데 어느정도 만족스러운거 같아요.","dser****","21.01.01.","65","사무/교구용가구","서재/사무용가구"
"39","3","다 좋은데, 가격이 조금 아쉽네요. 그래도 잘 쓰고 있습니다.","myid****","21.01.13.","65","사무/교구용가구","서재/사무용가구"
"40","5","튼튼하네요. 오래쓸수 있을것 같습니다.","dand****","20.12.28.","65","사무/교구용가구","서재/사무용가구"
"41","5","체형에 맞게 조절 가능하고, 편합니다.","gpal****","20.12.29.","65","사무/교구용가구","서재/사무용가구"
"42","4","직접 조립해주시니 편해요.","jyd8****","21.01.19.","65","사무/교구용가구","서재/사무용가구"
"43","4","아직 사용해본지 얼마 안되서 크게 장점은 모르겠어요","qwqw****","20.12.23.","65","사무/교구용가구","서재/사무용가구"
"44","4","견고하고
허리를  잘받쳐주네요","ryan****","21.01.14.","65","사무/교구용가구","서재/사무용가구"
"45","4","배송만 조금 빨랐으면....지정일 배송 요청했는데 늦었네요","semi****","20.12.23.","65","사무/교구용가구","서재/사무용가구"
"46","4","사용자 자세에맞게 팔걸이조절이나 시트높이조절 폭이 큰 편입니다.
팔걸이 유격은 없는 편입니다.
메쉬라서 시원한데 요추지지대가
메쉬다보니 처음에 많이 베깁니다.
50만원 의자인데 요추지지대가
플라스틱인부분이 매우 아쉽네요.
이부분과 틸팅락기능이없는게 좀아쉽습니다.
그래도 만족합니다.","skag****","20.11.23.","65","사무/교구용가구","서재/사무용가구"
"47","5","견고하고 편해요좋아요","cjh2****","21.01.14.","65","사무/교구용가구","서재/사무용가구"
"48","5","만족합니다! 배송도 굳","ynss****","20.12.17.","65","사무/교구용가구","서재/사무용가구"
"49","5","만족스럽게 잘 사용하고 있어요. 가격은 비싸지만 좋네요.","hon2****","20.12.07.","65","사무/교구용가구","서재/사무용가구"
"50","4","토요일배송받았어요 비대면으로 조립해서 문앞에 놓아주셨어요","d325****","20.12.26.","65","사무/교구용가구","서재/사무용가구"
"51","4","앉기 편하고 좋습니다","hots****","21.01.04.","65","사무/교구용가구","서재/사무용가구"
"52","4","좋아요좋아요홎하요옺하요","kdb4****","20.12.30.","65","사무/교구용가구","서재/사무용가구"
"53","5","돈 값하네요 정말 편합니다. 만족해요
다만 한가지 아쉬운점은 목받이가 좀 허술하네요
목받침이 홀딩 됐으면 좋겠어요","chea****","20.12.10.","65","사무/교구용가구","서재/사무용가구"
"54","5","여기 저기 많이 알아보고 그냥 질러서 내심 걱정했는데 
견고하고 허리도 잘잡아주고 좋습니다. 게이밍 의자쓰다가 넘어왔는데 
훨씬더 편안해요","kuru****","20.12.06.","65","사무/교구용가구","서재/사무용가구"
"55","5","편해서 맘에들어요 좋아요","mimi****","20.12.25.","65","사무/교구용가구","서재/사무용가구"
"56","5","매장에서 꼭 앉아보고 사세요","jong****","20.11.30.","65","사무/교구용가구","서재/사무용가구"
"57","5","정말 오랜만에 바꾼 의자인데 시트감도 너무 좋고, 기능이 생각했던 것 보다 너무 많아 좋은 것 같습니다. XD","alon****","20.11.15.","65","사무/교구용가구","서재/사무용가구"
"58","5","남편이 마음에 들어해요 편하다 하네요","saki****","20.12.16.","65","사무/교구용가구","서재/사무용가구"
"59","5","등받이가 메쉬형태로 되어 있어서 여름철에 땀이 차지 않을 것 같아서 좋아요. 메쉬 등받이가 생각보다 텐션이 강해서 허리와 등을 잘 받쳐줍니다.","noiv****","20.11.26.","65","사무/교구용가구","서재/사무용가구"
"60","5","빠른배송 제품좋아요","cjh2****","20.12.10.","65","사무/교구용가구","서재/사무용가구"
"61","5","넘편합니다 재택근무가길어져서 샀는데 좋아요","hon2****","20.11.06.","65","사무/교구용가구","서재/사무용가구"
"62","5","잘받았습니다 감사해요~","tmdt****","20.11.09.","65","사무/교구용가구","서재/사무용가구"
"63","5","첨엔 엉덩이가 배겼는데 계속쓰니 편해졌어요 목디스크도 눈에띄게 개선되었어요 돈값합니다","khne****","20.10.20.","65","사무/교구용가구","서재/사무용가구"
"64","4","여자친구와 함깨 쓰려고 구매 했어요.
저는 등받이가 쉽게 넘어가는데
체구가작은 여자친구는 뒤로 못넘기더라구요
혹시 좋은방법이 있을까요? 비싼돈 주고 샀는데 여자친구가 만족을못하는것같아 아쉬워요.","gksk****","20.10.31.","65","사무/교구용가구","서재/사무용가구"
"65","5","내구성이좋고 묵직함과 안락한 편안함이 있어요.","ecy3****","20.11.16.","65","사무/교구용가구","서재/사무용가구"
"66","5","편하고 좋아요 T80으로 갈아타길 잘했습니다","cdcd****","20.10.26.","65","사무/교구용가구","서재/사무용가구"
"67","4","의자는 푹신하고 허리는 잘 받쳐줍니다 근데 앉을때 의자가 쉽게 밀려서 아쉬워요","hide****","20.10.23.","65","사무/교구용가구","서재/사무용가구"
"68","5","아주 잘 사용하고 있어요. 굿입니다.","naba****","20.10.24.","65","사무/교구용가구","서재/사무용가구"
"69","5","만족합니다
감사합니다","golc****","20.11.21.","65","사무/교구용가구","서재/사무용가구"
"70","4","전체적으로 만족합니다. 하지만 틸트 고정이 안되는점은 아쉽네요","hots****","20.10.16.","65","사무/교구용가구","서재/사무용가구"
"71","5","가격이 비싼만큼 품질도 좋은 것 같아요~팔 의자쿠션 목 다 조절 가능하고 허리도 잘 지탱해줍니다!","astr****","20.10.25.","65","사무/교구용가구","서재/사무용가구"
"72","4","아직은 대체적으로 만족함...","cubi****","20.11.15.","65","사무/교구용가구","서재/사무용가구"
"73","5","가죽의자는 땀이 차는게 싫어서 매쉬로 구매했습니다.
팔걸이 높낮아 조절, 쿠션 앞뒤조절, 높낮이 조절 등 
모두 부드럽게 조절되고 편합니다.","sjsj****","20.10.27.","65","사무/교구용가구","서재/사무용가구"
"74","5","전에 사용하던 의자(듀오백)도 오래 사용한 편이라
고민해서 고른 의자입니다.
받아보니 마음에 듭니다.","logo****","20.10.15.","65","사무/교구용가구","서재/사무용가구"
"75","4","괜찮아요. 좀 더 써봐야 알것 같아요","hoov****","20.10.12.","65","사무/교구용가구","서재/사무용가구"
"76","5","완전 대만족이예요~!","ymo1****","20.10.20.","65","사무/교구용가구","서재/사무용가구"
"77","5","의자가 튼튼하고, 올바른 자세를 유지할 수 있게 해줘서 좋아요.","vwis****","20.10.08.","65","사무/교구용가구","서재/사무용가구"
"78","5","튼튼하고 헤드레스트제외 완조립되어 바로 사용할 수 있네요","hanh****","20.10.29.","65","사무/교구용가구","서재/사무용가구"
"79","5","배송빠르고 조립도 직접해주시고 좋아요","mimi****","20.10.29.","65","사무/교구용가구","서재/사무용가구"
"80","5","두번째 시디즈 구매 매우만족해요","ugpo****","20.10.25.","65","사무/교구용가구","서재/사무용가구"
"81","5","t80 하는 이유가있습니다","wjdg****","20.10.31.","65","사무/교구용가구","서재/사무용가구"
"82","5","품질이 좋은것 같아요~","oboe****","20.10.25.","65","사무/교구용가구","서재/사무용가구"
"83","5","잘 사용하고 있습니다.","work****","20.10.07.","65","사무/교구용가구","서재/사무용가구"
"84","5","배송이 느리지만 제품은 마음에 들어요. 잘쓸께요.","naba****","20.09.24.","65","사무/교구용가구","서재/사무용가구"
"85","4","요란스럽지 않게 편안하단 느낌. 저가형 제품은 초기의 견고함 유지가 잘 안되는데 t80은 구매후 한달 다되가도 처음이랑 큰 차이없이 편안함.","ppij****","20.10.11.","65","사무/교구용가구","서재/사무용가구"
"86","5","t20도 잘쓰고있었는데 이건뭐 당연히좋을수밖에 없네요 설치기사님도 친절하시고 잘사용하겠늡니다","ymo1****","20.09.16.","65","사무/교구용가구","서재/사무용가구"
"87","2","생각보다 기대하이네요~","t347****","20.10.21.","65","사무/교구용가구","서재/사무용가구"
"88","5","기사님 친절히 오셔서 목조절 틸트만 조립해주니 간단히 끝나더라구요 사용방법 간단히 설명해주시고 오시기전 미리 언제 몇시에 온다 알려주시고 제품도 너무 좋습니다 추천 합니다","rudg****","20.09.02.","65","사무/교구용가구","서재/사무용가구"
"89","5","억수로마음에듭니다요","wjdg****","20.09.24.","65","사무/교구용가구","서재/사무용가구"
"90","5","같은 제품 같은 색상 2개째.편하네요","sks9****","20.10.16.","65","사무/교구용가구","서재/사무용가구"
"91","4","타 의자보다 묵직한 느낌으로 허리를 받쳐주는 느낌 입니다 잘 쓸께요","tjsw****","20.09.17.","65","사무/교구용가구","서재/사무용가구"
"92","5","튼튼하고 좋아용~ㅎ!!","cowa****","20.10.14.","65","사무/교구용가구","서재/사무용가구"
"93","5","배송기사님 친절하셨고 돈값 하는것 같아요","food****","20.09.17.","65","사무/교구용가구","서재/사무용가구"
"94","5","견고하고 깨끗합니다.","piag****","20.09.22.","65","사무/교구용가구","서재/사무용가구"
"95","5","편안합니다. 배송기사님이 제품 조작법에 대해 잘 모르셔서 아쉬웠어요.","gyeo****","20.09.27.","65","사무/교구용가구","서재/사무용가구"
"96","4","직접 배송와서 설치도 해주시고 너무 만족합니다. 사장님 의자로 선택했는데 사장님도 만족하시네요.","unti****","20.09.21.","65","사무/교구용가구","서재/사무용가구"
"97","5","편안함 그자체 아주좋아요","cmyp****","20.09.30.","65","사무/교구용가구","서재/사무용가구"
"98","5","제품 만족함니다. 배송기사님도 친절하사구요.","disk****","20.08.23.","65","사무/교구용가구","서재/사무용가구"
"99","5","허리 받침을 조절할 수 있어서 아주 편하고 좋아요.","wtka****","20.09.23.","65","사무/교구용가구","서재/사무용가구"
"100","5","배송은꽤걸렸지만 기사분 친절하고 제품도 좋았어요","khne****","20.09.19.","65","사무/교구용가구","서재/사무용가구"
"review_no","star","review","customerId","reviewDate","pd_no","librarycate_no","category_no"
"1","4","다 설치하고 나니 확실히 스타일은 괜찮아요. 그런데 양쪽문은 살짝 대칭이 안됩니다. 그리고 설명서가 진짜 부실합니다. 캐비넷 다리부분도 넓은쪽이 앞인지 뒤인지 구분이 안되고 캐비넷 칸 나누는 봉도 어디가 위고 아래인지 구분이 안되서 거의 조립 다 마치고 나서 분해 후 다시 조립하는 상황이 있었습니다. (네모난 구멍 부분이 위 입니다.) 이거 때문에 문 부분 설치하다 발 다쳤어요. 혼자서는 설치시 위험해서 반드시 2명이서 설치해야될것 같아요. 설명서가 좀 더 정확했으면 좋겠습니다.","yooj****","20.12.29.","66","사무/교구용가구","서재/사무용가구"
"2","5","수납장이 커서 정리하기 좋아요","sdc0****","21.02.18.","66","사무/교구용가구","서재/사무용가구"
"3","3","다 좋은데 문앞쪽이 찌그러져서 도장이 깨져왔어요
문 하나만 교환 가능하냐하니까 안된다네요 
리퍼 산것도 아닌데 좀 그러네요.
그래도 수납하긴 좋아요","sjh0****","21.01.02.","66","사무/교구용가구","서재/사무용가구"
"4","5","조립이 어려웠지만 깔끔하고 좋아요! 넘 잘 산 것 같아요!
조립은 두 명이서 하세요 혼자서는 못합니다
저희집 고양이도 보고 가세요~","yeon****","20.12.21.","66","사무/교구용가구","서재/사무용가구"
"5","2","일단 조립이 어렵구요 무거운걸 넣지 못해요 서랍 고정이 특히 부실 합니다 무거운거 넣었더니 빠지구여 문도 덜컹 거리네요 그래서 무거운건 아래에 넣었어요 
 디자인만 만족 나머지는 똥이이네여","x114****","20.12.17.","66","사무/교구용가구","서재/사무용가구"
"6","5","혼자 조립 ..엄두 안나서
조립신청했어요
오셔서 재빠르게 조립해주고가심 !!
너무 마음에 들어요
디자인도 깔끔하고 수납력도 아주 좋아여","0166****","20.12.17.","66","사무/교구용가구","서재/사무용가구"
"7","3","배송은 5일정도 걸렸는데 엘베없는 3층이라고 만원 달라고 해서 그냥 줬어요. 다행히 찌그러진거 없는거에 만족해요. 손잡이가 길어서 열고 닫기 편해요. 소리나는 건 어쩔수없어요. 시끄러운거 싫은사람은 나무소재 고민해보세요.","chan****","20.12.10.","66","사무/교구용가구","서재/사무용가구"
"8","5","깔끔하고, 수납이 많이 됩니다! 택배 엄청 무거워요...조립도 어려워요 ㅠㅠ 근데 조립하고 나니까 뿌뜻하네요","sdc0****","21.01.08.","66","사무/교구용가구","서재/사무용가구"
"9","5","두번째구매입니다. 지난번보다 문 자석 부분이 개선되어서 소음이 많이 줄었네요.","skyl****","21.01.04.","66","사무/교구용가구","서재/사무용가구"
"10","5","좋아요수납도많이되고좋아요","namj****","21.01.10.","66","사무/교구용가구","서재/사무용가구"
"11","5","너무 무거워서 놀랬어요 여자혼자 들 수 없어요..!! 조립도 철제라 그런지 배송 중 찌그러진건지 잘 안맞물리더라구요 결과적으로는 조립 잘 하긴 했어요 조립은 간단합니다","cr23****","20.11.26.","66","사무/교구용가구","서재/사무용가구"
"12","3","제품외관은 괜찮습니다.
다만 제품설명서가 좀더 상세하게 잘 표현되어졌으면 합니다.
네모난 구멍이 위쪽으로 설치되야하는 가장 중요한사실에 대한 표현이 없네요.
그리고 제품의 상세모습을 좀더 확대해서 그려주세요...알아보기 참 별로네요..","vi00****","20.11.04.","66","사무/교구용가구","서재/사무용가구"
"13","4","배송도 빠르고 디자인도 심플한게 딱 좋은데요 조립 설명서가 자세하게 안되있어서 조립하는데 3시간걸렸어요 자세한 설명서만 있어도 딱인데","wkdr****","20.11.26.","66","사무/교구용가구","서재/사무용가구"
"14","5","잘쓰겠습니다 감사합니다","ekdq****","20.12.01.","66","사무/교구용가구","서재/사무용가구"
"15","4","생각보다 속이 깊고 넓어서 좋네요~~설명서는 불친절했어요~~","shim****","20.11.11.","66","사무/교구용가구","서재/사무용가구"
"16","4","깔끔하게 쓰기 좋어요","ones****","20.11.17.","66","사무/교구용가구","서재/사무용가구"
"17","5","사진과 같고 서랍형식이 아니라서
같은 크기라도 수납이 진짜 많이 되요","qkrw****","20.11.05.","66","사무/교구용가구","서재/사무용가구"
"18","5","빠르게 배송되서 좋았구요. 조립하는데 한시간반정도 걸린거같아요. 확실히 이케아는 그림설명이 부족하네요. 조금만 상세해도 더쉽게 할수 있을텐데.. 기스없이 잘배송되엇어요!","yung****","20.09.26.","66","사무/교구용가구","서재/사무용가구"
"19","5","예쁘고 수납이 좋아요","mist****","20.10.15.","66","사무/교구용가구","서재/사무용가구"
"20","5","예쁘고 수납이 좋아요","mist****","20.10.15.","66","사무/교구용가구","서재/사무용가구"
"21","5","크기랑 다 만족해요","shwo****","20.10.21.","66","사무/교구용가구","서재/사무용가구"
"22","5","조립하니까 너무 예쁘네요~~","1110****","20.09.18.","66","사무/교구용가구","서재/사무용가구"
"23","4","조립 완전 힘들어서 형부가 다 해줬어요ㅜㅜ
너무 무겁고 열고 닫을때 소리가 커요 ㅜㅜ
디자인과 크기는  만족 !!","sjrb****","20.07.07.","66","사무/교구용가구","서재/사무용가구"
"24","5","우선 디자인이 너무 마음에들어요. 사무실 분위기가 밝아졌습니다. 설치는 개당 30분정도? 아무튼 만족!","zion****","20.06.02.","66","사무/교구용가구","서재/사무용가구"
"25","5","깔끔하게 정리 되요 더 높은걸로 하고 싶었지만 구조상 어쩔수 없었어요 그래도 수납 잘 되요!","alex****","20.05.24.","66","사무/교구용가구","서재/사무용가구"
"26","4","클까 걱정했지만 마음에들어요!","hehe****","20.06.20.","66","사무/교구용가구","서재/사무용가구"
"27","4","클까 걱정했는데 딱 좋습니다ㅋㅋ","hehe****","20.06.20.","66","사무/교구용가구","서재/사무용가구"
"28","5","좋아요 사려고했던 제품이 화이트라 입고될때까지 한참 기다렸지만 기다린만큼 만족합니다","catb****","20.05.28.","66","사무/교구용가구","서재/사무용가구"
"29","5","사이즈잘맞네요 색깔도 맘에들어요 ㅎㅎㅎ","dnwj****","20.05.07.","66","사무/교구용가구","서재/사무용가구"
"30","1","거의 한달 다 되어서 받을줄은 몰랐어요","ma90****","20.04.25.","66","사무/교구용가구","서재/사무용가구"
"31","4","조립 하기 힘들었지만, 외관이 깔끔하고 수납공간이 넉넉해서 만족합니다.","xoxo****","20.03.12.","66","사무/교구용가구","서재/사무용가구"
"32","5","너무 이쁘고 좋아요 수납 공간도 커요!","jing****","20.03.16.","66","사무/교구용가구","서재/사무용가구"
"33","5","공간만 허락하면 하나더 사고싶어요^^아이들 장난감 교구 넣고 닫으면 깔끔^^완전 만족중이에요^^","miru****","20.02.12.","66","사무/교구용가구","서재/사무용가구"
"34","5","큰거 알았는데 크네요","coco****","20.02.03.","66","사무/교구용가구","서재/사무용가구"
"35","5","생각보다 퀄이 좋네요.","z365****","20.02.04.","66","사무/교구용가구","서재/사무용가구"
"36","5","장난감 교구 정리하려고 구입했어요 자리만 있으면 하나더 사고싶네요^^강추해요~","miru****","20.01.07.","66","사무/교구용가구","서재/사무용가구"
"37","3","철제가구의 장점은 내부공간이 넓다는거지만 목재가구 대비 단차가 좀 있는거 같아요. 그점은 아쉽네요. 배송비포함 20만원이 넘는 가구인데..","ssw4****","19.12.07.","66","사무/교구용가구","서재/사무용가구"
