review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
5,5,너무 오래 기다려서 그런가   홍천은 눈 많이 오고 춥고 길은 얼고해서 4일 더 기다려서 한달정도 만에 받았어요. 크기는 생각보다 작고 디자인은 그냥 화면 그대로에요. 제가 화장품이 많아서 그런지 수납공간도 그리 넓진 않아요. 그래도 원목의 무늬와 원목 향이  은은하니 애정하는 가구가 될듯해요. 조명 켜고 기초 바르면 기분 좋아져요. 하루의 시작과 끝을 조명 화장대에서 합니다. 배송 기사님은 친절하셨고 화장대를 물수건으로 닦고 수건도 빨아주셔서 감사했어요. 제가 닦아도 되는데   그날 제가 재택이라 화장대 놓는거 보지도 못하고 일만 했는데도 알아서 척척 해주셨어요. 화장대 처음 가져보는데 기분 좋습니다. 번창하시고 새해복 많이 받으세요.,kkss****,21.01.15.,41,화장대,침실가구
,,,,,,,
6,5,사진보다 실물이 훨씬 색상도 좋고  고급스러웠어요.,gjwo****,21.02.22.,41,화장대,침실가구
,,,,,,,
7,4,사진 상으로 보고 판단했던 것보다 거대하여 책상으로도 사용이 가능할 정도 입니다.  다소 비싸다지만 만족합니다.,mega****,21.01.21.,41,화장대,침실가구
,,,,,,,
8,5,너무 맘에 들어요. 오래 기다린 보람이 있네요,hs16****,21.01.30.,41,화장대,침실가구
,,,,,,,
9,5,"무엇보다 이사하고 들여온 가구회사들 중에 기사님이 최고로 친절하셔서 기분이 좋았어요 
배송이 넘 늦어지긴 했지만 (12월 9일 주문 1월 6일 설치) 퀄리티는 좋았어요 
조명은 색조화장 하기에 너무 노란불빛이라 ....
내일 한번 화장 해봐야 겠네요 ㅎㅎ",tldm****,21.01.06.,41,화장대,침실가구
,,,,,,,
10,5,너무너무 이뻐요 그것만으로도 충분합니다 가격때문에 조금 망설이긴했지만 예뻐서 안구매할수가 없엇어요,s_77****,21.01.12.,41,화장대,침실가구
,,,,,,,
11,4,디자인도 깔끔하고 배송기사분도 친절하게 설치해주셨어요~,h2mb****,21.01.23.,41,화장대,침실가구
,,,,,,,
12,5,넘넘 튼튼하게보이고 이뻐요~~  수납공간이 많아서 주문했는데 너무 만족합니다. 조명도 밝고 분위기있어보여요~~^^,9148****,21.01.29.,41,화장대,침실가구
,,,,,,,
13,4,이쁘고 좋아요 배송도 생각보다는 빠르게 진행됐습니다,yong****,21.01.13.,41,화장대,침실가구
,,,,,,,
14,5,수납공간도 많고 화장할때마다 기분이 좋아지네요~^^♡,bbun****,21.01.19.,41,화장대,침실가구
,,,,,,,
15,5,실물이 훨씬이뻐요 아이보리빛 설치기사님이 엄청 친절해요 강사합니다,jin3****,21.01.01.,41,화장대,침실가구
,,,,,,,
16,5,만족하며 잘 쓰고 있습니다.,jj09****,20.12.28.,41,화장대,침실가구
,,,,,,,
17,5,배송도 빠르고 너무너무 만족해요 기대했던것보다 훨이뻐요ㅎㅎㅎ수납도 넉넉하구 가격대비 넘나만족합니당?? 기사님도 친절하시구 너무좋았어요 꼼꼼히설명도 잘해주시고 감사합니당 이쁘게쓸께요,yang****,20.11.26.,41,화장대,침실가구
,,,,,,,
18,5,싸이즈 충분하고 와이프가좋아합니다.,ksg2****,20.12.20.,41,화장대,침실가구
,,,,,,,
19,5,설치기사님 잘해주시고 가셨어요.수납공간도 넉넉하고 마음에들어요.,jung****,20.12.07.,41,화장대,침실가구
,,,,,,,
20,5,"너무 이뻐요ㅠㅠ 수납도 넉넉하고
안산배송 설치해주신 아저씨 너무친절하시고
감사했습니당!!! 
신혼가구중에서 화장대를 제일 늦게샀는데
제일잘산것같아요 ^.^",keh8****,20.11.02.,41,화장대,침실가구
,,,,,,,
21,5,튼튼하고 예뻐요 ~ 잘 쓸게요. 많이 파세요 ~,took****,20.12.30.,41,화장대,침실가구
,,,,,,,
22,5,보시는 분들이 화장대 이쁘다고 칭찬해요,narc****,21.01.01.,41,화장대,침실가구
,,,,,,,
23,5,"설치를 정말 친절하고 꼼꼼하게 잘해주셨어요
화장대 너무 마음에 들어요",narc****,20.12.02.,41,화장대,침실가구
,,,,,,,
24,5,첫번째 서랍에 기스가 많이 나서 교환했어요 ㅠ그래도 예뻐요 고맙습니다,pigd****,20.11.25.,41,화장대,침실가구
,,,,,,,
25,5,너무 마음에 듭니다:) 오래 전부터 보고 있던 제품이었는데 겨울 되니 수납공간이 부족해져서 구매했어요! 조명 환해서 너무 만족스러워요>_<,only****,20.11.19.,41,화장대,침실가구
,,,,,,,
26,5,수납공간도 많고 너무 만족스러워요 기사님도 친절하세요,mjww****,20.11.06.,41,화장대,침실가구
,,,,,,,
27,5,친절하게 설치해 주셔서 감사합니다,mkh1****,20.11.17.,41,화장대,침실가구
,,,,,,,
28,5,"싸이즈가 적당하고 튼튼하고 좋습니다.
와이프가 매우만족해합니다.",ksg2****,20.11.07.,41,화장대,침실가구
,,,,,,,
29,4,"적당한 기간내에
설치 잘 받았네요
자주 쓰는 로션등은
서랍에 넣기 애매해서
올려놨어요
의자는 조금 불편하지만
울딸이  만족해 하네요~",iris****,20.10.21.,41,화장대,침실가구
,,,,,,,
30,5,고급스러운 원목 색상이라 만족스럽고 일단 빵빵한 수납공간이 가장 만족스러워요 다만 서랍 배치가 약간 아쉽더라구요 화장대 위에 늘어놓기 싫어서 아이크림이나 파운데이션같이 길쭉한 것들을 서랍 안에 넣어뒀는데 배치가 립스틱처럼 예쁘게는 안되는 것 같아요ㅠㅠ 그래도 전체적으로 세련되고 값어치 하는 것 같아서 만족스러워요,yama****,20.10.01.,41,화장대,침실가구
,,,,,,,
31,5,예쁘고 좋아요! 화장대가 크고 수납공간이 많아요,pigd****,20.10.20.,41,화장대,침실가구
,,,,,,,
32,5,예쁘고 서랍장 넉넉해요,schi****,20.10.25.,41,화장대,침실가구
,,,,,,,
33,5,너무너무 이뻐요ㅎㅎ 몇년전부터 봐뒀던 화장대인데 드디어 신혼집에 들였네요ㅎㅎ 비싼 가격이라 생각할 수있지만 실물로 보면 그만한 가치가 있다고 생각됩니다ㅎㅎ 이쁘게 잘 쓸게요ㅎㅎ,kiss****,20.09.11.,41,화장대,침실가구
,,,,,,,
34,5,조명 너무 마음에 듭니다,sann****,20.10.22.,41,화장대,침실가구
,,,,,,,
35,5,"아 너무 이뻐요
비싼돈주고 사길 잘했어요",daaa****,20.09.16.,41,화장대,침실가구
,,,,,,,
36,5,"생각만큼 예뻐요
대학생딸과 이제 메이크업학과 신입생이될 둘째가
무척 좋아해요",appa****,20.09.09.,41,화장대,침실가구
,,,,,,,
37,5,배송해주시는 분이 너무 친절하셨고 꼼꼼하게 설치 잘 해주셨어요. 조명 거울이 정말 밝아서 거울 볼 때 피부가 좋아 보여요~ 서랍이나 수납공간이 많아 화장대 위에 너저분해지지 않아서 좋아요,yooh****,20.09.09.,41,화장대,침실가구
,,,,,,,
38,5,"고민끝에 결정했어요 
수납공간 좋아요
디자인도  예쁘네요
살짝 아쉬운점은 의자에 수납기능이 있었으면
100프로 였을것 같네요",jhgo****,20.08.10.,41,화장대,침실가구
,,,,,,,
39,5,잘쓸게요~ 빠른 배송 감사합니다~,jamm****,20.08.26.,41,화장대,침실가구
,,,,,,,
40,5,"실물이 훨씬 더 예뻐요 수납공간 짱짱해서 화장품 정리 잘되네요ㅠㅠㅋ넘좋아요!!!
기사님 굉장히 친절하셨고 수평 맞춰주신다고 땀뻘뻘 흘리시면서 제가 죄송할정도로 설치 열심히 해주셨네요
불 들어오는 버튼이 안쪽으로 밀려서 드라이버로 고쳐주시고 가셨구요 저희 강아지가 많이 짖었는데도 강아지 키우신다고 예뻐해주시고 감사합니다 상품 정말 좋아요 거울은 나중에 따로 추가 구매 했습니다",dydq****,20.07.12.,41,화장대,침실가구
,,,,,,,
41,5,"이 수납공간에 이 디자인이니까 가격이 진짜 결코
비싼편이 아니에요 몇날 몇일 거의 한달을 뒤져서
찾은 화장대인데 너무 맘에 들어요 ㅠㅠ
수납공간두 널널해서 빈공간도 많이 남았구
배송기사분도 넘 친절하셨어요 이뿌게 쓸께여",prlo****,20.07.12.,41,화장대,침실가구
,,,,,,,
42,5,"이번에 이사오면서 어머니 사드렸는데  
수납공간이 어마무시 합니다...굳이에요
튼튼한거같고 조명도 너무 이뻐서 잘샀다고 생각되네요
너무 좋아요!",ston****,20.08.03.,41,화장대,침실가구
,,,,,,,
43,5,너무나맘에들어요~~기사님친절배송과설명또한최고입니다~~~^^,juye****,20.08.10.,41,화장대,침실가구
,,,,,,,
44,5,걍 그래요 .소소해요,see3****,20.09.11.,41,화장대,침실가구
,,,,,,,
45,5,"우선 서랍장이나 전체컷은 많은분들이 올려주셔서 집중해서 안찍었어요
저는 이제품 본 순간 다른 제품은 보지도 않고 바로 결정해서 구매했어요
제가 좀 덜렁거는데 상세내용을 잘 안 읽어보고 구매했어요 저는 거울은 기본이고 조명이 있고없고가 추가분인줄알고 조명을 선택 안했거든요 조명은 첨에는 사용하겠지만 나중에는 잘 안 쓸거같고 불껐을때 자칫하면 화장대가 고급스럽지 않을거 같아서요
근데 배송 전화와서는 그냥 배송 하겠다고 할수만 있는상황인데 거울을 설명해주시더라구요 그래서 알게돼고 조명이 싫다고하니 조명없이 되는지 알아봐주시고 된다고 연락주셨더라구요 그리고 배송후에 친절이 배송 잘 했다고 사진도 찍어주시고^^
저는 거울만 올줄 알았더니 안쪽에 조명까지 있어서 감격..너무좋았어요
조명없이 사진처럼 거울에 형광등 넣으면 130.000원추가예요
구매하실때 참조하세요~~^^ 
아쉬운건 조명거울엔 콘센트가 있지만 요건없어요~ 글구 의자가 옆으로 가기는 힘들어서 요거 2가지아쉬운건 말곤 너무만족합니다^^
많이 추천 할꺼요^^",yshl****,20.06.01.,41,화장대,침실가구
,,,,,,,
46,5,"흑흑 너무 예뻐요 전구색도 화이트로 바꿔달라고 썼더니 바꿔서 왔구 확인차 전화드렸는데 친절하게 답해주셨어요! 배송기사님도 친절하시고 너무 예쁘게 배치해주시고 가셨어요??
조금 가격대가 있었지만 너무 꿈에 그리던 화장대라 큰맘먹고 질렀는데 기대 이상으로 더 예뻐서 너무 만족이에요 잘쓰겠습니당 ㅎㅎ",1018****,20.06.19.,41,화장대,침실가구
,,,,,,,
47,5,조명이 너무 예쁘고 제스탈이에요,love****,20.07.06.,41,화장대,침실가구
,,,,,,,
48,5,와 완전 좋아요 사이즈 크네요  전구 주광색으로 변경했어요 맘에듭니다 최고 잘쓸게요 많이 파세요 아 글고 저는 정릉쪽인데 배송기사님 설명도 잘해주시고 친절했어요,sim0****,20.06.27.,41,화장대,침실가구
,,,,,,,
49,5,"별하나 빠진것은 아무래도 나무원목자재이다보니 약간 마무리가 미흡한 부분이 있어서 별하나 빠진것이구요 하지만 제품은 못쓸정도는 아니에요~ 그냥 물걸레로 몇번 닦거나 깔판을 깔고 사용하면 잘 사용할것같습니다~ 디자인이나 사이즈는 화면과 같고 서랍의 깊이 또한 너무 맘에 들었습니다. 온라인으로 서랍장을 구매하면 서랍장이 끝까지 잘 열리지 않는경우가 대부분이었는데 데이멜로우 화장대 서랍장은 속 시원하게 끝까지 부드럽게 잘 열려서 너무 좋았습니다~ 전구 불빛도 너무 밝아서 돌려서 밝기조절해서 쓰면 더욱 쓰임새가 좋은것 같습니다~ 설치기사님도 친절하게 가구에대하여 설명과 설치 잘 해주셔서 더욱 좋았습니다^^
이사와서 짐정리로 바쁜관계로 사진을 미리 못 찍어둔것이 너무 안타갑네요.. 그래도 많은 분들에게 리뷰가 도움이 되었으면 좋겠어요~ 데이멜로우제품 정말 조으네요^^",jare****,20.05.15.,41,화장대,침실가구
,,,,,,,
50,5,일딴 고급스럽고 튼튼해서 넘좋네요^^,ksg9****,20.08.03.,41,화장대,침실가구
,,,,,,,
51,5,빠른배송감사합니다~~~~,chic****,20.07.20.,41,화장대,침실가구
,,,,,,,
52,5,화장대를 태어나 첨 사봐서 거의 3-4달을 돌아다녔는데 완벽한게 없었어요ㅠㅠ조명수납 거울 마치 내가원하는걸 듣고 제작해준것마냥 이렇게 만족스러운게 없었습니다 후기처럼 설치기사님 정말 친절하셨고 다른가구 설치해주신분들은 마무리작업시 지저분하게하고가시는데 정말종이조각한개도 남기시지않고 깨끗하게 다 가지구가시구 너무만족스럽습니다 번창하세용,skag****,20.05.29.,41,화장대,침실가구
,,,,,,,
53,5,예뻐요~ 흰색전구했다가 노란색전구로 재구매했네요. 흰색전구 필요하신분은 연락주세요ㅋㅋ,qiqi****,20.06.21.,41,화장대,침실가구
,,,,,,,
54,5,리뷰대로 다 좋은데... 굳이 아쉬운 점을 찾자면 반지수납함의 질감이 약간 떨어지는 정도입니다. 의자에도 수납공간을 만들면 더 좋을것 같아요.,raso****,20.06.30.,41,화장대,침실가구
,,,,,,,
55,3,저는 크기나 수납면에서는 좋은데 솔직히 마감면은 생각보다 별로입니다. 제가 받은건 단차가심해서 교환 받는데 한달반 걸렸어요.교환 기간도 좀 심하게 오래걸리고 기분이 별로였슴다.,jink****,20.05.13.,41,화장대,침실가구
,,,,,,,
56,5,화면으로 봤을때보다 훨씬 크네요 방이 꽉 차요 ㅎ 메이크업샵 화장대보다 큰 것 같아요 옌예인 된 기분이랄까 ㅎ 만족스러워요,gamj****,20.06.10.,41,화장대,침실가구
,,,,,,,
57,5,"예쁠거라 예상은 했지만 너무 예뻐요????????????
의자사이즈도 딱맞아서 들어가고 수납공간도 넉넉해요 무엇보다 조명이 예술이에요??존예??
설치기사님도 너무 친절하시고 유머러스하세요ㅎㅎㅎ모든면에서 대만족입니닷!!!!!",kshw****,20.05.11.,41,화장대,침실가구
,,,,,,,
58,4,원하던 거에요 예쁘고 배송팀장님 친절했어요,meto****,20.05.08.,41,화장대,침실가구
,,,,,,,
59,3,"진짜 실물이 갑인듯요 평 보고 다 좋다고 해서 구매했는데 진짜 너무 예뻐요..수납공간이 진짜 엄청 많구요 
배송기사님 너무 친절했어요 제가 원하는 길이로 맞춰주시고 진짜 잘 쓸게요 왠만하면 포토리뷰 잘안하는데 이건 너무 이뻐서 해요 감사합니당",yong****,20.04.23.,41,화장대,침실가구
,,,,,,,
60,4,이쁘게잘쓸게요~~~~~~,chic****,20.05.23.,41,화장대,침실가구
,,,,,,,
61,5,제 안방에는 좀 큰데 이것저것 수납도 잘되고 불도 밝고 좋으네요~^^,suny****,20.05.06.,41,화장대,침실가구
,,,,,,,
62,5,ㄹㅇ  가 격은 조금비싸도 진짜 좋아요,edr1****,20.06.07.,41,화장대,침실가구
,,,,,,,
63,4,마감도 잘돼어 있어요..의자도 좋아요,clft****,20.05.25.,41,화장대,침실가구
,,,,,,,
64,5,튼튼하고 너무 예뻐요~ 수납공간도 많고 집이 더 넓어보여요ㅎㅎ,kumy****,20.04.06.,41,화장대,침실가구
,,,,,,,
65,5,세상 이런기사님이 있으실까요..너무친절하시고 믿음직하세요 좋은말씀도 많이해주시구 제가물건받는입장인데도 너무 잘해주시네요 항상 수고가많으신거같으신데 제가 잘못챙겨드린게 죄송하네요 화장대도 너무이쁘고 정말완벽합니다^^ 신혼가구로잘쓸께여 기사님 감사합니다*^^*예쁘게잘쓰겟습니당 ㅎㅎ,cjst****,20.03.19.,41,화장대,침실가구
,,,,,,,
66,5,"배송직원분이 정말 친절하고 좋았고
제품이 산뜻하고 예쁘네요.
수납력은 최고고요~
한가지 아쉬운 점은 의자에도 쿠션형뚜껑식 수납공간이 있음 더 좋을 것 같아요.",flya****,20.03.31.,41,화장대,침실가구
,,,,,,,
67,5,"화장대 주문 후 생각보다 빨리 배송해서 기분이 좋았어요! 설치기사님도 친절하시면서 유쾌하셔서 더욱 만족스러웠습니다! 
그런데 기사님 가시고 보석함쪽에 파손된 곳이 있어 바로 문의 했더니 친절한 응대와 교환해주셨어요!
화장대 받으려고 회사 반차까지 썼는데 파손된 부분이 있어 조금 속상했는데 응대해주신 분께서 다치진 않았는지 제 걱정부터 해주셔서 속상했던 마음이 사라지더라구요!

화장대는 두말할 거 없이 너무 이뻤고  배송기사님  고객센터 직원들 모두 친절하셔서 정말 오랜만에 만족스러운 상품 받았던 거 같습니다! 감사합니다??",dkdu****,20.03.10.,41,화장대,침실가구
,,,,,,,
68,5,"마음에
드신대요 감사합니다",chld****,20.04.15.,41,화장대,침실가구
,,,,,,,
69,5,"화장대 예쁘고 튼튼해요
작년 12월에 배송받았는데
기사님 정말 친절하셨어요??
감사합니다",lemo****,20.03.26.,41,화장대,침실가구
,,,,,,,
70,5,디자인과  수납공간이 맘에 들어요,sy39****,20.02.27.,41,화장대,침실가구
,,,,,,,
71,5,디자인이 이쁘네욤.조명이좋습니다,1457****,20.03.21.,41,화장대,침실가구
,,,,,,,
72,5,"너무 좋아요 기사님도 너무 친절하시구 ㅜ
완전 맘에듬 강추강추@@@",jm__****,20.04.05.,41,화장대,침실가구
,,,,,,,
73,5,"디자인이 예쁘고 깔끔해요
수납공간 넓어요",ggab****,20.03.16.,41,화장대,침실가구
,,,,,,,
74,4,이뻐요~~조명이넘밝아서눈이아픈거빼고는아쥬좋아요~~ ㅎ,mjsk****,20.04.01.,41,화장대,침실가구
,,,,,,,
75,5,"정말 예쁘고 수납 공간이 많아요^^~ 의자가 약간 불편합니다. 저도 방석 같은거 놔야겠어요. 수납이 가능한 의자였으면 더 좋았을거 같아요. 
백색등 요청했더니 잘 바꿔서 왔습니다.",toxy****,20.02.22.,41,화장대,침실가구
,,,,,,,
76,5,배송해주시는 기사님도 친절하시고 상품도 맘에듭니다^^ 예쁘고 생각보다 더커서 좋아요ㅎ,yuri****,20.03.02.,41,화장대,침실가구
,,,,,,,
77,5,화장대에 올려져있는 물건 땜에 모자이크 처리를 하긴 했지만 비싼만큼 너무너무 좋구요 조명도 LED라서 눈이아프거나 너무 밝거나 그러지도 낞고 가구도 튼튼하구 너무좋아요,chae****,20.02.18.,41,화장대,침실가구
,,,,,,,
78,5,"고급스럽고 이뻐요.
서랍에 수납도 잘나눠져있어서 정리도 깔끔하고요.",kssu****,20.03.16.,41,화장대,침실가구
,,,,,,,
79,5,그날 약속이 있었는데 일정보다 조금 일찍 와주셔서 고마웠습니다,swal****,20.03.24.,41,화장대,침실가구
,,,,,,,
80,5,"기사님이 너무 친절하게 상세히
설명해주시고 깔끔하게 설치해주셨어요
제품도 알찬 내구성에 디자인도 너무 예쁘고 정말 만족합니다!! ㅎㅎㅎ",jeon****,20.02.18.,41,화장대,침실가구
,,,,,,,
81,5,이사하면서 산 것 중에 제일 잘 산 것 같아요 볼 때마다 이뻐서 뿌듯합니다~^^,hyen****,20.02.16.,41,화장대,침실가구
,,,,,,,
82,5,물건와서 기분 좋았는데 배송해주시는 분 때문에 기분이 더 좋아졌어요 너무 감사합니다 잘쓸게요~,hyeo****,20.02.21.,41,화장대,침실가구
,,,,,,,
83,5,예쁩니다 리뷰 너무 늦게 쓰네요.. 설치할때 전 없고 신랑이 있었는데 설치 기사님도 너무 좋으셨다고 하시네요 감사합니다,lady****,20.01.29.,41,화장대,침실가구
,,,,,,,
84,5,"배송하시는 팀장님 너무친절해요:)
데이멜로우화장대 튼튼하고 이뻐요♡
무엇보다 딸들이 저보다 이쁘다며 공주님화장대같다구 좋아하네요ㅎㅎ강력추천합니당",fota****,20.02.08.,41,화장대,침실가구
,,,,,,,
85,5,"우아아 너무나 맘에듭니당 안방이 생각보다 좁아서 화장대랑 다른방했지만 아주 만족 기사님도 완죤 친철하셔서 다 하나하나 설명해주시고 감동 !!! 
아직 아기는 없지만  아가빨리 나으려고 패밀리로  아주 너무만족!!",hui9****,20.01.14.,41,화장대,침실가구
,,,,,,,
86,5,디자인도 예쁘고 수납력도 좋고 배송팀장님도 너무 친절하시고 아주 좋습니다,oek6****,20.02.18.,41,화장대,침실가구
,,,,,,,
87,5,좋습니다 배송도 빠르고 친절하세요,jn21****,20.02.25.,41,화장대,침실가구
,,,,,,,
88,5,모든면이좋앗어요 배송도 빨랏ㄱ?,litt****,20.02.17.,41,화장대,침실가구
,,,,,,,
89,5,이사하면서 화장대를 고르다가 절대 이거아니면 안되겠다생각하고 구매했는데 정말 잘했다싶어요 넘 이쁘고 만족스럽습니다. 설치도 꼼꼼히 해주시고 제가 설치할곳이 넓어서 넓게도 사용가능하다고 넓게 설치해주시고 친절하시고 굳굳입니다. 그리고 정말이쁩니다.,umha****,19.12.23.,41,화장대,침실가구
,,,,,,,
90,5,오래 전부터 사고 싶었던 건데 실제로 받으니 너무너무 진짜 좋아요 실물이 더 예뻐서 감동 ㅠㅠ넘 마음에 들어요 모두가 다 예쁘다고 구경하고 난리도 아니네요 배송 신 팀장님도 친절 하시고 번창하세요 ♥?,hyen****,20.01.04.,41,화장대,침실가구
,,,,,,,
91,5,처음으로 화장대 사는거라 예쁜 걸로 고르고 싶었어요ㅎㅎ 가격 때문에 고민했지만 완전 만족합니다♡,0309****,20.01.07.,41,화장대,침실가구
,,,,,,,
92,5,"배송기사분도 너무친절하셨고
자세히 설명도해주시고 안전하게 잘설치해주시고 가셨어요
조명을켜보니 너무예뻐서 환호성이 터지네요
가격은 조금 부담되지만 평생쓸생각으로 원목으로산거라서 기분좋아요
감사합니다 예쁘게잘쓸께요",seom****,19.12.12.,41,화장대,침실가구
,,,,,,,
93,5,제작 기간 배송 기간 너무 빨라서 좋았어요. 딱 제가 원했던거예욬. 가격도 처렴하고 디자인도 너무 마음 들어요,ngoc****,19.12.24.,41,화장대,침실가구
,,,,,,,
94,5,"생각보다 커서 놀라긴했는데  조명거울과 같이 설치해놓고보니 너무 예쁩니다.
중학생 딸 방에 들여놓았더니 딸도 아주 마음에 들어합니다.
여느 싸구려화장대들과는 비교가 안되게 멋지네요~",kssu****,20.01.15.,41,화장대,침실가구
,,,,,,,
95,5,선물로 줬는데 좋아해요~~.,lysl****,20.02.02.,41,화장대,침실가구
,,,,,,,
96,5,완전 쵝오!!! 너무너무 좋아여!!!,whal****,20.01.01.,41,화장대,침실가구
,,,,,,,
97,5,상품재질도좋고 기사님도친절하고 너무맘에듭니다 완전이뻐요,lej5****,20.01.09.,41,화장대,침실가구
,,,,,,,
98,5,"선물했는데 너무 좋아하네요~
저도 이사가면 구매하려구요~",lysl****,20.01.03.,41,화장대,침실가구
,,,,,,,
99,4,딸아이에게 이사 선물로 해 주었는데 화장대 의자가 너무 특이하다며 매일 앉아 있더라고요.,madv****,19.11.24.,41,화장대,침실가구
,,,,,,,
100,5,생각했던거보다 커서 좋았구요. 너무 이쁘고 맘에 들어요^^,suna****,19.11.29.,41,화장대,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"고민 많이 하다가 샀는데 넘 맘에 들어요!
사이즈도 좋도 안에 수납도 생각보다 많이 되요.
그래서 매일 사용하는 것만 위에 올리고
안에 다 정리해서 넣으니 깔끔하고 좋아요.
다음에 필요한 거 있음 여기 꺼 또 사고 싶어요!",0him****,21.03.18.,42,화장대,침실가구
,,,,,,,
2,5,"실물 깡패입니다 ㅎㅎㅎ
실물로 보시면 더 이뻐요
고급스럽고 정갈합니다
색감도 너무 이쁘고 잘 구매했어요",aofl****,21.04.01.,42,화장대,침실가구
,,,,,,,
3,5,쇼룸에서 본거랑 똑같이 예쁘고 기사님도 친절하셨어요!,dken****,21.04.07.,42,화장대,침실가구
,,,,,,,
4,5,"상품설명과 같아요
다만 거울과 의자가 첫배송때 누락되서 그 다음주에 받을 수 있었어요",ccw1****,21.04.01.,42,화장대,침실가구
,,,,,,,
5,5,"동생결혼 선물로 샀어요
동생이 맘에 들어해서 너무 좋으네요
주문제작이라 배송에 시간이 걸렸지만 이부분 상세정보에 미리 공지 되어 있으니 필요하신 날짜에 맞춰  주문하면 될듯합니다",seok****,21.03.11.,42,화장대,침실가구
,,,,,,,
6,4,너무너무 맘에 들어요 ㅎㅎ 전 거울을 세로로 세워서 쓰고있습니다 ㅎㅎ 수납 공간이 아주 쬐끔 아쉽지만 예쁨으로 커버 가능!,tnru****,21.03.01.,42,화장대,침실가구
,,,,,,,
7,5,화면이랑 똑같이 이뻐요 상담원도 친절하셨고 배달기사님도 친절하셨어요!ㅎㅎ 거울이 일체형이 아니라서 고정방법이나 활용법에 대해서도 잘 알려주셨어요,boky****,21.02.27.,42,화장대,침실가구
,,,,,,,
8,5,디자인도 특이하고 수납력도좋고 너무잘쓰고있어요 침대랑 세뚜세뚜라 방분위기 고급져요,euni****,21.03.02.,42,화장대,침실가구
,,,,,,,
9,5,"너무예뻐요. 서랍이랑세트로샀는데 돈이안아까워요. 가구놓고 문열면 2cm남아서 아슬아슬해서 고민했는데 가로길이가 긴대신 38cm로 폭이좁아서 집이더넓어보입니다ㅎㅎㅎ
진짜 강추에요~~비슷한가격대원목 가구점많이봤는데 자재도 고급스럽구요 추천해요",iamg****,21.02.06.,42,화장대,침실가구
,,,,,,,
10,5,침대랑 세트로 삼. 예쁨....,seul****,21.03.26.,42,화장대,침실가구
,,,,,,,
11,5,서랍도 칸칸 나뉘어져 분류해서 수납할수있어 편하네요 작은 디테일이 한끗차이인데 만족감은 큽니다 다른쪽 서랍도 깊고 넓어서 물건이 많이들어가서 놀랐어요,euni****,21.01.29.,42,화장대,침실가구
,,,,,,,
12,4,수납공간도 많도 디자인이 정말 예뻐요:) 협탁과 마찬가지로 생각보다 색이 연해서 아쉽지만 ㅜㅜ 그래서 오히려 은은하니 어디든지 잘 어울릴 것 같기도 하고 .... 암튼 예뻐요!!,sooi****,21.01.26.,42,화장대,침실가구
,,,,,,,
13,5,"이사하면서 구매했는데 다들 예쁘다고 해요!
원목색감도 맘에들고 틀도 튼튼하고 좋네요 ㅎㅎ",hana****,21.01.28.,42,화장대,침실가구
,,,,,,,
14,4,상품 자체는 좋으나 냄새가 좀 오래가는편입니다.,eesp****,21.02.13.,42,화장대,침실가구
,,,,,,,
15,5,"화장대 너무 이뻐요^^ 침대 프레임이랑 같이 구매했는데 찰떡이네요~!! 
안에 수납공간도 나눠져잇어요!!! 정말 맘에들어요~ 거울도 큼직합니당ㅋㅋㅋ
나무냄새도 솔솔나고.. 좋은물건 감사해요^^",pmin****,21.01.11.,42,화장대,침실가구
,,,,,,,
16,5,"배송비가 조금 비싸서 아쉽지만 
저렴하게 잘 산거 같아요",pkop****,21.02.01.,42,화장대,침실가구
,,,,,,,
17,5,"예뻐요~~
화장대를 가장 고민하면서 골랐는데  보람이 있네요. 오래 쓸 수 있을 것 같아요!",juky****,21.01.28.,42,화장대,침실가구
,,,,,,,
18,4,화면과 색상이 좀 달라요 침대랑 협탁이랑 화장대 세트로 주문했는데 화장대만 유독 색상이 뭐랄까.. 오일바르지않은 느낌이에요 사진보다 좀 더 거친느낌이에요 그래도 디자인이이 견고하고 예쁩니다 만족해요!,mjh9****,21.01.12.,42,화장대,침실가구
,,,,,,,
19,5,화장대 예뻐요~~!,kkk3****,21.02.20.,42,화장대,침실가구
,,,,,,,
20,5,배송은 거의 2주 걸렸어요~ 크리스마스 선물처럼 도착했네요. 지방이라서 배송비가 후덜덜...상품은 매우 만족입니다~ 설치기사분도 좋으셨어요~,jeyp****,20.12.23.,42,화장대,침실가구
,,,,,,,
21,5,"와와와너무너무 맘에 들어요~^^
최고 잘 산거 같아요!!!^^
감사합니다:)",jinr****,21.01.05.,42,화장대,침실가구
,,,,,,,
22,4,"예뻐요.색상도 자연스럽고. 표면을 조금더 
매끄럽게 다듬었으면하는 아쉬움이있어요",sk22****,21.01.14.,42,화장대,침실가구
,,,,,,,
23,5,"아주 좋아요 가구 마무리도 잘 되어잇어요
다른제품도 사고싶어요",jooy****,20.12.28.,42,화장대,침실가구
,,,,,,,
24,5,아직 사용하고 있진 않는데 보기만해도 이뻐욥,dimi****,21.01.01.,42,화장대,침실가구
,,,,,,,
