review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
26,4,"부모님 댁 선물로 사드렸어요
부모님께서 매우 만족해하시네요
배송은 늦었지만 가구는 예쁘네요^^",wow8****,20.05.01.,19,서랍장,침실가구
,,,,,,,
27,4,"배송아저씨
마스크좀 턱에말고 입에쓰라고 말좀해주세요",qusc****,20.04.16.,19,서랍장,침실가구
,,,,,,,
28,5,"친정부모님집에 샀는데
다크 브라운 색이구요
튼튼하다고 엄마가 엄청 좋아하십니다
높이나 길이도 적당한듯요
많이 파세요",gywl****,20.02.24.,19,서랍장,침실가구
,,,,,,,
29,3,"화면에서 보는것과같았어요
서랍장 폭이 생각했던것보다 많이 작았어요 깊이도 아쉬웠구요
수납장으로 쓰실경우에는 꼭 참고 하세요",jmh7****,20.02.23.,19,서랍장,침실가구
,,,,,,,
30,4,"토요일 지정했는데 일요일에 배송왔어요
기사님들도 쉬셔야할텐데 일요일에도 배송을 해 주셨어요
생각했던 색보다 조금 탁한 느낌입니다.
서랍을 닫아놓으면 냄새가 덜한데 열면 냄새가 납니다. 낮에 문 활짝 열고 환기 시키고 있어요 높이랑 크기는 딱 좋아요",dusr****,20.02.09.,19,서랍장,침실가구
,,,,,,,
31,5,"서랍장수납도많이되고  고급스러워요.
실물을못보고 구매하게돼서걱정을많이했는데 실물도사진과 똑같네요~",dure****,20.02.19.,19,서랍장,침실가구
,,,,,,,
32,4,"서랍장색은 좀진한색이예요
옆에거울오크색이구요
처음에는 색이너무진해보였는데
계속보니까 이쁜것같네요
원목인데 저렴한가격에구입해서 잘사용하고있습니다~~^^",sxxs****,19.12.13.,19,서랍장,침실가구
,,,,,,,
33,5,"배송이 늦어졌지만 
상품은 마음에 듭니다! 월넛 색상 찾기 너무 힘들었는데 칠비용 별도로 제작해주셔서 침실분위기랑 너무 잘어울려서 뿌듯하네요 
서랍도 아주 튼튼한거같구요 
다만 냄새가 좀 있어서 겨울에 환기시키느라 고생좀 했습니다 ~ 예뻐요",senh****,19.11.20.,19,서랍장,침실가구
,,,,,,,
34,5,와 진짜 기대이상이네요ㅋ 서랍장도 크고 원목이 고급스럽네요. 패턴도그렇고 신경써서 잘만들어주셔서 감사합니다. 상담할때도 너무 친절하게 설명해주셔서 도움이되었어요. 다른제품 또 필요할때 이용할께요^.^,amou****,19.10.26.,19,서랍장,침실가구
,,,,,,,
35,5,고급스럽고 수납력좋고  색감예쁘고 집에 놀러온 사람들 모두 너무 잘샀다고 해줘서 볼수록  잘산거 같아요,ahji****,19.11.14.,19,서랍장,침실가구
,,,,,,,
36,5,오늘 제품 받았어요~  배송 기사님도 친절 하시고  너무 이뻐요~~,hjin****,19.12.09.,19,서랍장,침실가구
,,,,,,,
37,5,튀지않구 좋와요~문여닫을때두 너무 좋구요^^,khh4****,19.12.09.,19,서랍장,침실가구
,,,,,,,
38,5,"자체배송인시던데 빨라서좋왔어요~~
실물이 더예쁘구 단단한 느낌이 너무좋습니다...
저희집방이라 너무잘어울려요~~~
만드신지얼마안된건지 냄새가많이나더라구요 3일정도 방에서 잠은못자구 서랍죄다 열어두고서  창문다열어놓구 양파잘라서 서랍마다 넣어두구 피톤치두수시로 뿌려두었더니 냄새가 안나네요~~~",khh4****,19.10.14.,19,서랍장,침실가구
,,,,,,,
39,4,제품 외관은 맘에들어요 그런데 내부 서랍은 마감이 별로에요 사진처럼 서랍장 모두 나무가시가 일어나있어요 근데 억센가시가 아니라 닦으면서 어느정도 정리되는 정도에요 나무가루도 엄청 많아서 반드시 여러번 닦아야해요 그리고 여기저기 흠집이 있어요 옹이 같은건 아니고 그냥 흠집같아요  칼라도 좋고 외관은 괜찮아요,ahji****,19.09.19.,19,서랍장,침실가구
,,,,,,,
40,4,"배송받기까지 너무 오래 걸렸어요ㅠ
우여곡절도 많았구 솔직히 기대도 안했어요.
근데 실제로 받아보니 서랍장 넘 맘에 들어요.
그동안 짜증났던게 사르르 녹네요.
나쁜 냄새도 거의 안나고 서랍 내부에서 나무향만 솔솔 나는 수준이에요.
낮은데 수납도 꽤 잘되고 서랍 닫히는 느낌이나 견고함  마감 등등 매우 만족합니다.
배송만 문제없다면 다른것도 사고싶어요^^",gr83****,19.09.24.,19,서랍장,침실가구
,,,,,,,
41,5,원목이라 유행타지 않고 고급스러워요~,ysb0****,19.09.04.,19,서랍장,침실가구
,,,,,,,
42,5,너무 이뻐요 완전 맘에들어요 돈이 안아까워요,arab****,19.08.24.,19,서랍장,침실가구
,,,,,,,
43,5,서랍장겸 수납용으로 잘 사용하고 있습니다.,mizi****,19.07.28.,19,서랍장,침실가구
,,,,,,,
44,5,"좋습니다.
색상도 마음듭니다.
번창하세요.",mys2****,19.07.04.,19,서랍장,침실가구
,,,,,,,
45,4,언발란스한 서랍이 매력적이었어서 선택했어요.서랍이 많아 좋구요 배송도 잘해 주셔서 감사합니다.,mizi****,19.05.27.,19,서랍장,침실가구
,,,,,,,
46,4,꼼꼼하게 잘 만들어주셨는데 원목 특성상 무늬라고해도 너무 도드라지게 눈에 표가나서 너무 아쉬운데 서랍장 하나만 교환해주시면 좋게좋겠더라구요,chan****,19.05.01.,19,서랍장,침실가구
,,,,,,,
47,5,맘에 딱 들어요.  식구들 모두 좋아합니다,chap****,19.06.04.,19,서랍장,침실가구
,,,,,,,
48,5,넘넘  맘에들어요~~,o9o9****,19.06.07.,19,서랍장,침실가구
,,,,,,,
49,5,사진으로 보는것보다 실제로 보는게 더 이쁘네요~ 튼튼하고 색도 이쁘고 손잡이부분도 마음에 들어요,ksh3****,19.04.26.,19,서랍장,침실가구
,,,,,,,
50,5,"고급스럽고 좋아요
수납공간도 넉넉하고 
덕분에 깔끔하게 정리했어요",kkh8****,19.05.06.,19,서랍장,침실가구
,,,,,,,
51,5,"가구산것중에 제일마음에 들어요
가구 냄새가 나긴한데 좋아요",chap****,19.04.29.,19,서랍장,침실가구
,,,,,,,
52,5,"모든면에서 100점만점에 110점입니다 정말 최고입니다
가구가 정말 튼튼 진짜견고하고 진짜 비싼티납니다
값어치합니다
수납공간도 충분하고 깊이도 만족합니다 
무엇보다 원목가구인데 흠집하나없이 완벽하게 왔네요 감사합니다~!
거기다가 금상첨화로 가구배송설치기사님까지도  친절해요",drif****,19.03.29.,19,서랍장,침실가구
,,,,,,,
53,5,"튼튼해서 좋아요 
그리고 너무 예쁘네요",hd23****,19.04.28.,19,서랍장,침실가구
,,,,,,,
54,4,사진보다 실물이 더 예뻐요^^,kks0****,19.04.06.,19,서랍장,침실가구
,,,,,,,
55,4,사장님이 친절 하셔서 감사했습니다,sesv****,19.04.21.,19,서랍장,침실가구
,,,,,,,
56,4,고급스럽습니다 튼튼합니다 배송빨라요,daek****,19.04.10.,19,서랍장,침실가구
,,,,,,,
57,5,"견고하고 잘만들어 만족합니다
사업번창 하세요",kl26****,19.04.01.,19,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"이사가는 집에 새롭고 고급스러운 가구를 사고싶어 고르다 미라지 가구를 알게되었어요. 분당전시장에 갔다가 마음에 들았는데 집에서도 계속 생각나서 주문했고  제 선택이 틀리지 않았다고 확신하게됬네요! 
저는 거울까지 추가 주문했는데 정말 보기만해도 고급진 느낌이 마구 듭니다. 그리고 수납공간이 너무 많아서 멀 쌓아두지 않게되어 너무 좋아요. 이것때문에 안방 분위기가 확 바꼈네요. ^^",cozy****,21.03.28.,20,서랍장,침실가구
,,,,,,,
2,5,정확한 날자에 배송해 주셨고 대전지점에서 친절히 상담도 미리 해주셔서 잘 설치했습니다 tv가 워낙 크고 무거워 튼튼한 미라지로 했습니다 수납도 많이되고 좋아요,whit****,21.03.10.,20,서랍장,침실가구
,,,,,,,
3,2,"이삿날이라 가구를 자세히 잘못봤는데
배송받은날 저녁에 서랍장을 옮기려보니
뒤에 곰팡이가 있네요? 
넘 실망했습니다 ㅠㅠ",sile****,21.01.21.,20,서랍장,침실가구
,,,,,,,
4,5,기사님의 완벽한 배송과 꼼꼼하게 설명도 잘해주시고 냄새도 생각한 만큼 나지 않아서 아주 만족합니다,jeks****,20.10.17.,20,서랍장,침실가구
,,,,,,,
5,4,볼수록매력있습니다수납도나름괜찮아요가치를하네요,love****,20.10.24.,20,서랍장,침실가구
,,,,,,,
6,5,이뻐요 색도 이쁘고 잘쓰고 있어요 ㅎㅎ,qmdl****,20.10.26.,20,서랍장,침실가구
,,,,,,,
7,4,튼튼하고 디자인이 너무 좋아요. 거울 세트를 못한게 아쉽네요. 집 에어컨이 낮은관계로...ㅠㅠ,thai****,20.09.19.,20,서랍장,침실가구
,,,,,,,
8,4,볼수록 맘에 듭니다. 처음엔 사진발에 속았나 싶어서 돈아깝..생각했는데  재료가 저렴이와 다르게 튼튼하네요 정붙이는 중입니다.,inse****,20.09.10.,20,서랍장,침실가구
,,,,,,,
9,5,"색감이 화면으로 보는것 보다 실물이 훨씬 예뻐서 만족합니다.
첫번째칸들  서랍 바닥이 벨벳으로 마감되어 악세사리나 안경 보관하기 너무 좋습니다~
서랍이 많아 수납하기도 좋아 실용적이고  고급스러운 색감으로 방 분위기와 잘 어울려 잘 선택한것 같습니다.",sjih****,20.06.22.,20,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,허전하던 복도 벽이  산뜻해졌어요~??,ssuk****,21.01.28.,21,서랍장,침실가구
,,,,,,,
2,5,"서랍내부가 깊어 내용물이 많이들어가고
 볼수록 맘에 들어 추가구매
배송을 기다리는중",hoam****,20.11.29.,21,서랍장,침실가구
,,,,,,,
3,4,"침대 구입 후 세트로 두고 싶어서 구입했습니다
배송이 너무 느렸지만 상품은 만족해요",sony****,20.10.18.,21,서랍장,침실가구
,,,,,,,
4,5,생각보다 높아요;; 그래서 수납이 깊고 넓고 나쁘지 않아요  첨에 냄새나긴 했는데 금방 빠지네요 높이만 살짝 낮아도 100점인데 살짝 아쉬워요  디자인 색감 만족합니다^^,cute****,20.07.05.,21,서랍장,침실가구
,,,,,,,
5,4,잘받았어요 잘쓰겠습니다,juat****,20.07.14.,21,서랍장,침실가구
,,,,,,,
6,5,배송일 빠르고 물건 좋아요,johy****,20.06.23.,21,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"이사하면서 쇼파랑 침대2개 식탁을 구매했었는데 너무 친절하게 상담해 주셨고 무엇보다 제품이 너무 좋습니다.특히 침대 매트리스가 허리아픈 엄마가 매우 만족해하셨고 기존 가구랑 딱 잘 어울리네요.쇼파는 튼튼하고 가성비 짱입니다.식탁은 음식물이 너무 잘닦이고 의자가 너무 무겁지 않아 넣고 빼기 좋아요
모두 너무 만족해서 망설이던 서랍을 추가 주문했는데 역시 컬러도 너무예쁘고 크기도 커서 옷 정리하기 너무 편하네요. 정말 후회없는 선택이었어요.친절상담 친절배송까지 정말 감사합니다^^♡",rani****,21.03.01.,29,서랍장,침실가구
,,,,,,,
2,5,"역시 믿고사는 디자인이태리예요^^
소파랑 식탁  침대 너무나 만족하며 사용중입니다. 
원목서랍장이 필요했었는데..신상품으로 올라온건지 구매후기가 없었지만 기존제품들을 워낙 만족스럽게 사용중이여서 바로 구매했는데 역시!! 디자인이태리 항상 만족스럽네요~
잘 사용하겠습니다.
감사합니다^^",amor****,21.03.01.,29,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,배송 잘받았고 기사님도 친절하시고 가구위치도 잘 배치했네요 두군데 흠집있고 그래도 튼튼하고 맘에들어요,guy7****,20.04.08.,36,서랍장,침실가구
,,,,,,,
2,4,이사하고 주문했는데 아주 마음에듭니다,lee6****,20.03.20.,36,서랍장,침실가구
,,,,,,,
3,5,이쁘네요 배송기간은 좀걸리네요,oldf****,20.02.25.,36,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,원하던 색상의 서랍장을 구입해서 만족하며 사용하고 있습니다. 서랍 깊이도 적절하고 부드럽게 열고 닫아져서 불편함 없이 유용하게 사용하고 있어요. 다른 가구들과도 잘 어울려서 인테리어 효과도 있네요 좋아요~,ddoo****,21.03.30.,37,서랍장,침실가구
,,,,,,,
2,4,"디자인 품질 배송 모두좋아요
폭과 서랍 깊이가 좁아서
좁은방 수납용으로 안성맞춤입니다",dldm****,21.03.29.,37,서랍장,침실가구
,,,,,,,
3,5,"엄청 고심해서 골랐는데 정말 마음에 듭니당!
가구냄새도 전혀없고 튼튼하고 기사님들도 친절하셨어요!! 볼때마다 흐뭇합니다 ㅎㅎ 오래쓸게요!",rrry****,21.03.16.,37,서랍장,침실가구
,,,,,,,
4,5,예쁘자나여 증말 증말 좋아요 ㅎㅎ,kiny****,21.04.01.,37,서랍장,침실가구
,,,,,,,
5,5,원목 색이 짙고 상세컷의 색감과 일치합니다. 설치기사님이 친절하게 설치 다 해주시고 제품 마음에 들었습니다. 서랍장 레일 뻑뻑하지 않고 새냄새도 안났어요. 서랍장 칸이 일반 서랍장 생각하면 좀 얕은 감이 있는데 개인적으로는 옷 한줄씩 넣고 찾아꺼내기 편해서 더 마음에 들었습니다. 옷이 엄청 많이 들어가는 서랍장은 아닌데 자주 입는 옷만 정리해놓고 쓴다면 적당한거 같아요~,limy****,21.02.17.,37,서랍장,침실가구
,,,,,,,
6,4,"견고하고 좋아요
다만 묵직ㅎㅐ서그런가
열고닫을때 힘이 엄청 들어가네요
손잡이가 특이해서 맘에들어요",para****,21.03.14.,37,서랍장,침실가구
,,,,,,,
7,4,생각했던 색보다는 노란끼가 더 돌아 아쉽지만 디자인은 빈티지하게 좋아요,scsc****,21.02.21.,37,서랍장,침실가구
,,,,,,,
8,5,"생각했던것보단 작지만 서랍 여닫는것도 부드럽고 색감 재질 모두 마음에 들어요
화장대도 세트로 주문했는데 아직 도착하지 않았지만 만족할것 같아요",sson****,21.01.31.,37,서랍장,침실가구
,,,,,,,
9,5,"가구가 너무 이뻐요 ㅜ 와이프가 이뻐서 서랍장 거울장 이 두개를 장미멘숀에서 구입했는데 기사님도 너무 친절하고 잘 설치해주셨어요!
오래오래 이쁘게 사용ㅎㅐ야겠어요!!",gomp****,21.01.31.,37,서랍장,침실가구
,,,,,,,
10,3,작아요 가벼워요 묵직하게 고급스럽진 않음,luva****,21.03.04.,37,서랍장,침실가구
,,,,,,,
11,5,"처음 구매한 수납장이 마음에 들어 두번째 구매예요!
여러 브랜드 비교후 구매한 서랍장인데  마감이며 원목 상태 너무 맘에 듭니다!!ㅎㅎ
이러다 온집 장매맨션 제품으로 가득 찰듯..벌써 다른 제품 구경중이에요..ㅠ",hans****,20.12.23.,37,서랍장,침실가구
,,,,,,,
12,5,"배송은 좀 걸렸지만 넘 이뻐서 맘에 들어용

설치도 뚝딱해주시고 가셨어요",rhdu****,21.01.09.,37,서랍장,침실가구
,,,,,,,
13,5,수납도 잘 되고 예뻐요~,did6****,21.02.03.,37,서랍장,침실가구
,,,,,,,
14,5,너무 예쁜데 기스난 제품와서 속상해요,boky****,21.01.14.,37,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,4,생각보다 고급져보이고 좋아요.,roju****,21.03.22.,44,서랍장,침실가구
,,,,,,,
2,5,너무이뻐요~침대랑같이세트로뭔가있어보여요ㅎㅎ,sool****,20.04.11.,44,서랍장,침실가구
,,,,,,,
3,5,처음에 불량이 배송 되었는데 바로 상태좋은 걸로 교환까지 해줬어요~~ 화장대 침대 세트로 샀는데 산김에 협탁도 사려고 합니다~,my9u****,19.12.23.,44,서랍장,침실가구
,,,,,,,
4,5,"두말하것도 없습니다
수납 좋고 멋스럽습니다",kim5****,19.10.31.,44,서랍장,침실가구
,,,,,,,
5,5,가격도 싸게 잘샀고 배송해주신분도 안전하게 잘 배송해주셨어요 감사합니다,wagg****,19.06.21.,44,서랍장,침실가구
,,,,,,,
6,5,튼튼하고 이뻐요 화면으로 봐도이쁘지만 실물로도 이쁩니다,navi****,19.05.03.,44,서랍장,침실가구
,,,,,,,
7,4,이쁘고 고급스러워요~,jjys****,19.04.04.,44,서랍장,침실가구
,,,,,,,
8,5,"디자인이 이뻐서 샀는데
수납공간도 좋고  의자도 튼튼해요..",crys****,18.12.07.,44,서랍장,침실가구
,,,,,,,
9,5,이쁩니다..,crys****,18.11.07.,44,서랍장,침실가구
,,,,,,,
10,5,완전대박 다들예쁘다고 난리에요 수납도 좋고후회안하실꺼에쇼,haeb****,17.08.14.,44,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,3,"상품은 마음에들지만 배송이 문제가 많아요
저녁에 배송해준다고 연락받고 가구점에 낮에 배송해주길원했지만 말하는게 어이가 없더군요 다른집에 비가오니까 침대먼저 배송해줘야하다구 제 장식장은 금방올리니까 늣개받아도 된다구 말하는게 어이가 없더군요 그럼제장식장은 비많아도 상관이 없다는 뜻인가요 
그리고  서랍장먼저 받고 거울 무료로 배송한다구 했어 그사이에 장식장주문 거울과 장식장 같이배송해주면 가구점이 이득이 아닌가요 
저는 구매자가 오히려 두번배송할걸 한번으로 배송받는걸 배려 해줘는데 가구점에서는 비오니까 침대먼저 배송  참어이가없더군요 약속 다취소하구 받았네요 
그리구 가구50만원인가 80만원이가 구입하구 후기 남기면 시계 준다구 사기가요 4개월이 다되여 가는데 아직 시계조차 못받네요 가구점에서 배송해준다구 해놓구 아직도못받았네요 
미라지 가구 이름 흠집 네지마세오ㅡ",love****,21.04.02.,50,서랍장,침실가구
,,,,,,,
2,3,"너무 막 만들었다는 느낌이여요
나사도 대충 조여 있고 못도 잘못 박아서 튀어 나와 있고 표면이 걸래질도 불가하게 거칠어요 
기사님 가고 나서 확인해서 반품도 못하고 
디자인이 맘에 들어서 샀는데 돈 너무 아까워요",love****,21.04.03.,50,서랍장,침실가구
,,,,,,,
3,3,배송이 너무 오래걸렸어요. 배송비는 가구마다 붙어요. 다른 가구들은 경기지역인데 여기는 경기외곽으로 설정되서 가구 두개에 배송비 9만원 지불했네요.,zzam****,21.03.07.,50,서랍장,침실가구
,,,,,,,
4,5,집안이  덕분에 환해졌어요,hany****,21.04.03.,50,서랍장,침실가구
,,,,,,,
5,4,"제가 생각한 크기보다 살짝 작아서 쫌 당황했는데...
가구자체로는 예쁘네요~~
고민을 100번도 더하고 여기저기 비교도 했는데 ...괜한 고민을 했나봅니다...집안분위기도 바뀌고 ...예뻐요",hari****,21.02.06.,50,서랍장,침실가구
,,,,,,,
6,5,"배송은 좀 늦었지만 미리 전화로 양해구해주셔서 괜찮았어요. 기사님 친절하게 2층 제위치에 잘 배치해 주시고 가셨구요^^
가구는 화면 그대로라 맘에 쏙 드네요^^
전 주방에서 쓰려고 주문했으나 집 어느곳에 놓아도 멋스러울것같네요^^",thdu****,21.01.26.,50,서랍장,침실가구
,,,,,,,
7,5,부엌 코너에 그릇 정리장용도로 구입하였는데 집 분위기랑 넘 잘어울리며 부엌을 더 고급스럽게  해주고 디자인 가격면 모두 만족합니다,kimy****,21.01.21.,50,서랍장,침실가구
,,,,,,,
8,3,"디자인은 이쁜데 막 견고하지는 않아요 엔틱이라 좀까진것도 있는데 디쟌이라 생각하고 걍 씁니다
이쁘긴 해용~기사님도 친절하시공",iren****,21.02.03.,50,서랍장,침실가구
,,,,,,,
9,5,"정말 맘에 드네요.
이뻐요~^^",hong****,21.01.03.,50,서랍장,침실가구
,,,,,,,
10,5,사진 보다 실물이  더 이쁜거 같아요 ~,guih****,20.12.21.,50,서랍장,침실가구
,,,,,,,
11,4,"배송 관련해서 문제가 좀 있었지만 
제품은 너무 예뻐요.",yhc0****,20.12.08.,50,서랍장,침실가구
,,,,,,,
12,5,"매장가서 직접 보고 주문했습니다~~
보던 그대로 예쁘고 집에도 너무 잘 어울립니다~^^
배송 기사님 두분이 함께 오셔서 잘 설치해 주셨고 상판 가운데 부분에 홈이 조금있어서 말씀드렸더니 옹이라 자연스러운거라 하셨지만 조금 찜찜해 했더니 바로 표시나지 않게 수선도 해 주셨어요~ 예쁜 콘솔서랍장 들여놓고 예쁘게 쓸려고 꽃꽂이도 배운답니다~",nam5****,20.09.28.,50,서랍장,침실가구
,,,,,,,
13,5,너무너무 만족해용 우리집 가구랑너무너무 잘어울리고 실물깡패에용~????????,cwj2****,20.11.01.,50,서랍장,침실가구
,,,,,,,
14,5,너무너무 세련되구 이쁘네요,98pi****,20.10.23.,50,서랍장,침실가구
,,,,,,,
15,5,"빈티지한 느낌이 강해서 신발장위치에 쓰려고샀습니다.
당장 TV장식장이 배송이 안와  임시방편으로  안방에 놨습니다
어디다 놔도 이뻐요. 그래서
미라지에서 추가로 서랍장 콘솔도 시켰답니다",hwis****,20.09.23.,50,서랍장,침실가구
,,,,,,,
16,5,그냥저냥 그냥저냥 쓸만,yjch****,20.11.18.,50,서랍장,침실가구
,,,,,,,
17,5,가로길이 넓은 가구를찾다가 발견했는데 엄청 예쁘네요 넘 맘에들어요,huny****,20.09.17.,50,서랍장,침실가구
,,,,,,,
18,5,인테리어 감각 빵점에 깔맞춤을 못해서 주문하고도 불안했었는데 오래 기다린 보람 있네요. 수많은 후기가 진짜구나 싶었어요. 화이트가 들어가 어디에둬도 잘 맞는거 같구나 보신분들 모두 예쁘다 하셔서 어깨 으쓱^^,lsja****,20.06.21.,50,서랍장,침실가구
,,,,,,,
19,5,디자인이 이뻐서 거실이 환해졌네요,bjg8****,20.07.27.,50,서랍장,침실가구
,,,,,,,
20,4,안방 침대와 벽사이의 공간이 넓지 않아 TV장으로도 쓰면서 크기도 적당한 제품을 찾기 쉽지 않았어요~ 여러 사이트에서 검색하고 비교하다가 한눈에 너무 마음에 들어 발견한 요~제품!!! 사진만 보고 넘 마음에 들어 다른사이트에서 구매한 제품 취소 후 다시 결제해서 제품을 받아보니 사진보다  색상도 이쁘고 크기도 딱 맞아 오랫만에 정말 마음에 드는 제품을 구매하여 기분이 좋네요~공간이 작은 곳에 인테리어 용으로도 멋스러울 것 같아요~^^,gmls****,20.05.17.,50,서랍장,침실가구
,,,,,,,
21,5,배송도빠르고 좋아요,jtj9****,20.06.25.,50,서랍장,침실가구
,,,,,,,
22,5,볼수록 예쁘고 색상도 고급스러워 친구들이 어디에서 샀냐고 물어요.,atom****,20.06.09.,50,서랍장,침실가구
,,,,,,,
23,5,오픈하는  매장입니다 앤틱한분위기가 샵분위기를 살려주네요 날짜도 예상보다 빨리배송주시고 튼튼합니다 번창하세요,hmna****,20.05.28.,50,서랍장,침실가구
,,,,,,,
24,5,네  생각보단  빨리받았어요,nyse****,20.07.03.,50,서랍장,침실가구
,,,,,,,
25,5,배송 약속한날 받았어요. 생각보다 좋아요~냄새가 좀 나서 3일정도 서랍장 열고 냄새 빼아될거에요,rapt****,20.05.24.,50,서랍장,침실가구
,,,,,,,
26,5,"가구가  품위가 있어보이네요.
거실에 설치하니 분위기가 확 살아나네요.",bjg8****,20.06.17.,50,서랍장,침실가구
,,,,,,,
27,5,"서랍도 부드럽게 열리고
자석도  잘되네요. 가격에비해 고급스러워
맘에 들어요.",meis****,20.05.09.,50,서랍장,침실가구
,,,,,,,
28,5,"연락을  주셔서
확인 잘  했습니다",meis****,20.06.15.,50,서랍장,침실가구
,,,,,,,
29,5,예뻐요 수납이 좁은것 같기는해요,rktw****,20.06.09.,50,서랍장,침실가구
,,,,,,,
30,5,사진이랑 똑같아요 튼튼해요 배송처리도 똑부러져요~,kimj****,20.05.16.,50,서랍장,침실가구
,,,,,,,
31,5,"너무 이뻐요
활용도 굿",95-2****,20.06.02.,50,서랍장,침실가구
,,,,,,,
32,4,"너무이쁘네요 
배송은 코로나때문에 3번딜레이되고5주걸렸습니다
그래서별하나 뺄게요 
후면부에 마감처리 잘안되서 조금실망이지만 이쁩니다",sodl****,20.04.20.,50,서랍장,침실가구
,,,,,,,
33,5,귀티 나고 예쁩니다. 주방주방에 잘 어울려요.,atom****,20.05.01.,50,서랍장,침실가구
,,,,,,,
34,5,너무노무이뿌고행복해요~~,wave****,20.04.19.,50,서랍장,침실가구
,,,,,,,
35,5,처음에도 한눈억 만족했는데 다들 이쁘다고 칭찬해주셔서 좋아요,rlaa****,20.04.21.,50,서랍장,침실가구
,,,,,,,
36,5,"제가 딱 좋아하는 스탈..
저는 콘솔로 쓰기보다는
티비장으로  쓰기 위해 구입했는데 넘 맘에 듭니다..수납장도 많아서 요기나게 쓰고 있네요..감사합니다..",m408****,20.03.07.,50,서랍장,침실가구
,,,,,,,
37,5,화려하지않고 이쁘네요. 오래봐도 안질리는 디자인일듯~ 위치가 욕실앞이기도해서  잡다한 욕실용품 수납했더니 안이 잘들여다보여서   저보고 센스없다네요 ㅎ 안에 이쁜걸로 넣으세요^^,dust****,20.03.06.,50,서랍장,침실가구
,,,,,,,
38,5,"만족합니다
넘이쁘넹요~",euny****,20.04.16.,50,서랍장,침실가구
,,,,,,,
39,5,"크기 색깔 디자인 다 맘에 들어요!!
어느 톤 어느 집에나 다 어울릴것 같아요
배송 기사님도 친절하게 잘 해주셔서 기분 좋았어요
벌써 지인에게 추천까지 했답니다~^^",22ha****,20.02.14.,50,서랍장,침실가구
,,,,,,,
40,5,너무고급스럽고맘에듭니다~,wave****,20.03.15.,50,서랍장,침실가구
,,,,,,,
41,5,너무 이쁘고 집에 잘 어울려서 맘에 들어요,rlaa****,20.03.05.,50,서랍장,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,기존에 사용하던 타브랜드 원목 책상에 맞는 서랍이 필요했어요. 원목에 나무색상도 맞춰야했고 책상 아래로 들어갈 수 있는 크기여야만 했어요. 이 제품밖에 없었어요. 이만한 서랍이 또 없어요. 마감도 괜찮고요. 하루 서랍열고 환기시키니까 나무냄새도 가셨어요. 리뷰보니까 저같은 책상 쓰시는 분들이 안그래도 많이 주문하신 것 같더라고요. 정말 대만족입니다!!!!!!!!!,donn****,21.04.07.,51,서랍장,침실가구
,,,,,,,
2,4,MDF가구는 시트지가 벗겨져서 집에 가구들 하나씩 원목으로 교체중인데 디자인도 모던하고 맘에들어요. 포장에 좀 더 신경썼으면좋겠어요. 박스안에 바로 본품이에요. 큰비닐에 좀 넣어주면 좋을 것 같아요.모서리에 긁힌자국이 길게있는데 그냥 사용하려구요. 주문후 담날 바로 발송이네요. 가구는 보통 2주 이상걸리는데 빠른배송 좋았어요. 택배비는 착불8000원줬어요.,hana****,21.03.06.,51,서랍장,침실가구
,,,,,,,
3,4,나쁘지 않습니다. 서랍이 좀 뻑뻑한데 안열리는정도는 아닙니다.,char****,21.03.01.,51,서랍장,침실가구
,,,,,,,
4,5,큰애방에도 설치했는데 만족해서 둘째도 구매했네요 아주만족합니다^^,dalk****,21.03.28.,51,서랍장,침실가구
,,,,,,,
5,3,상처가  조금 있어서  별은 3개만  드려요  하지만  색깔이며  디자인 배송까지 만족스럽습니다,mari****,21.03.11.,51,서랍장,침실가구
,,,,,,,
6,5,한달동안 만족하며 사용하고 있습니다.,angw****,21.02.21.,51,서랍장,침실가구
,,,,,,,
7,5,배송 빠르고 기사님 친절해요 그리고 상품도 좋아요. 아주 만족입니다.,herb****,21.02.25.,51,서랍장,침실가구
,,,,,,,
8,5,색도 사진과 똑같고 무엇보다 튼튼하게 만들어서 10년도 쓸 것 같아요.,kiri****,21.02.16.,51,서랍장,침실가구
,,,,,,,
