review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
76,4,좋아요~~ 크고 넓은게 딱 생각하던 그대로 에요~~,taey****,19.08.15.,5,거울,침실가구
,,,,,,,
77,5,좋군요                                            .,shj3****,19.08.19.,5,거울,침실가구
,,,,,,,
78,5,원하던 크기에요! 일단은 세워놓고 쓰는데  걸어놓고 쓸 수있으니 더 좋네요!,u_ti****,18.06.19.,5,거울,침실가구
,,,,,,,
79,5,실측사이즈 재고 사서 알고있었지만 진짜진짜 커요ㅋㅋ나무색도 이쁘고 맘에들어요,hore****,18.05.26.,5,거울,침실가구
,,,,,,,
80,4,시원한 전신거울! 생각보다 정말 크고 넓어요. 기대했던 것보다 더 커서 당황하긴 했지만거울 볼 때마다 확 트여보여서 좋아요 ~~ 배송은 조금 느렸지만  만족해요.,joms****,18.05.01.,5,거울,침실가구
,,,,,,,
81,5,유아너큐타나투 우아너쿠큐토차치니무조노터애애주내어루아애나터오듚ㄹ러래ㅔ읒즈커ㅗㅇ더ㅓ더도류류아나재마ㅜ뉴융어더누어러어루라대자누코ㅗ튣아,soso****,18.05.03.,5,거울,침실가구
,,,,,,,
82,4,집에 맞게 샀어요 벽걸이로 걸었는데 무거워서 혼자 걸기에는 힘들어요~ 둘이 2인1조로 해서 작업하셔야 할 것 같아요.그리고 거울 크기도 커서 사용할때 시원시원하니 좋네요,imar****,18.04.17.,5,거울,침실가구
,,,,,,,
83,5,집에 전신거울이 필요했는데 커서 시원하고 좋아요!,joms****,18.05.01.,5,거울,침실가구
,,,,,,,
84,5,투나누유유아,soso****,18.05.03.,5,거울,침실가구
,,,,,,,
85,3,"그닥 생각했던 것 보단 작아서 실망 ㅠㅠ  
마법 거울 아니여서 더 실망 ㅠㅠ 
하지만 디자인은 만족합니다ㅎ",wlrm****,18.04.07.,5,거울,침실가구
,,,,,,,
86,5,신혼집에  두려고 샀는데 너무 마음에 드네요 ~~^^,wmf1****,18.04.15.,5,거울,침실가구
,,,,,,,
87,5,커서 좋아용,imar****,18.04.17.,5,거울,침실가구
,,,,,,,
88,4,"좋아요 바닥을 보면 살짝 어지럽지만 
익숙해지겠죠 - 저렴이 거울들이랑 프레임도 다르고 좋네요! 추천드롱ㅎ",jang****,18.03.26.,5,거울,침실가구
,,,,,,,
89,5,엄청나게좋아요 제가원하던 크기였어요!!감사합니다 배송도 빠르구,aldk****,18.03.28.,5,거울,침실가구
,,,,,,,
90,5,좋아여 이사가는김에 기존에 쓰던거 버리고 새로샀어요 생각보다 더 크긴한데 괜찮은거같아요 잘쓸께여 ㅋㅋ사진이랑 똑같아여,dkzl****,18.03.21.,5,거울,침실가구
,,,,,,,
91,5,크고 튼튼해요!!,dmsw****,18.04.11.,5,거울,침실가구
,,,,,,,
92,5,이뻐요 생각보다 더 크긴한데 괜춘,dkzl****,18.03.21.,5,거울,침실가구
,,,,,,,
93,5,오 매우 크고 시원시원해요 ,jang****,18.03.26.,5,거울,침실가구
,,,,,,,
94,5,기대이상입니다 거울굴곡도 없고 깨끗하니 너무 좋네요 집 분위기랑도  잘어울려요~~,ryu6****,18.03.13.,5,거울,침실가구
,,,,,,,
95,5,이뻐요 ㅎㅎ,hbin****,18.03.28.,5,거울,침실가구
,,,,,,,
96,5,가격대비 좋네요 인테리어용으로 좋아요,tofh****,18.02.07.,5,거울,침실가구
,,,,,,,
97,5,진짜예뻐용 포장도 잘해주셨구요,minu****,18.02.02.,5,거울,침실가구
,,,,,,,
98,5,만족합니다 ~~,wldn****,17.11.27.,5,거울,침실가구
,,,,,,,
99,5,예쁘고 튼튼합니다,ol_s****,17.08.14.,5,거울,침실가구
,,,,,,,
100,5,큼직하니 좋아요,gywj****,17.07.26.,5,거울,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,"왜곡이 없어서 너무 좋습니다!
좀 작을거라고 생각했는데 받아보니 너무 알맞고 전혀 작지 않아서 몸 전체가 아주 잘 보여요.
무엇보다 배송도 아주 꼼꼼히 해주셨구요.
하나 더 사서 다를 방에도 가져다놓으려구요 :) 
색도 딱 생각했던 색이고 나무 결까지 예쁩니다   너무 신기한게 손자국도 잘 안나고 가성비 최고인듯??
저는 스텐드형 샀는데 조절도 잘되고 쓰러질 일은 절대 없을 것 같아요. 고정력이 아주 좋습니다! 고민하시는 분들은 꼭 하나 장만하셔요   
그리고 제가 키가 많이 큰 편이라 보통 거울은 좀 불편했는데 위로도 충분해서 진짜 사길 잘했다라는 생각이 들어요.
마침 거울 필요하다는 지인분한테도 추전하려구요! 잘 쓰겠습니다 :)",imri****,20.12.02.,9,거울,침실가구
,,,,,,,
2,4,굴절되지 않는 점이 괜찮구요 가격대비 가성비 좋아요,rosa****,21.03.29.,9,거울,침실가구
,,,,,,,
3,5,택배로 선물 보내줬는데 너무 좋다고해서 저도 기분 좋아요~,arum****,21.02.21.,9,거울,침실가구
,,,,,,,
4,5,오 !!!이뻐요이뻐요이뻐요이뻐요,tt10****,21.03.18.,9,거울,침실가구
,,,,,,,
5,5,"안정적이라서 좋네요 바닥에 미끄럼방지 고무도 있고 거울도 일그러짐없이 보입니다.
배송은정말 빨리배송됐구요",hong****,21.02.04.,9,거울,침실가구
,,,,,,,
6,5,이쁘고 깔끔해서 좋아요,love****,21.02.27.,9,거울,침실가구
,,,,,,,
7,5,거울 사려고 진짜 많이 찾아봤는데 이 거울 사길 너무 잘한것 같아요!,dkss****,21.01.29.,9,거울,침실가구
,,,,,,,
8,5,인터넷으로 대형거울 사기로 하고 두번의 실패 뒤에 드디어 찾은 필란디아 거울! 생각했던 느낌 딱이구요~ 뒤에 지지대도 견고하고  거울도 울지않아 깔끔합니다.,baej****,21.01.17.,9,거울,침실가구
,,,,,,,
9,5,"배송이 빨라서 너무 좋았고! 촬영할때 쓸거라 작은거 안하고 큰거 했는데 진짜 크네욬ㅋㅋ 작은거도 예쁠거 같아서 나중에 사려구요! 지지대도 딱 잡아줘서 딱 좋아요! 깔끔하게 완제품왔고 배송 빨라서 여기
최고!",dos7****,21.01.12.,9,거울,침실가구
,,,,,,,
10,4,"거울 흔들리지않고 튼튼하고 괜찮아요. 
사이즈도 딱 좋구요만족해요",hyep****,21.01.04.,9,거울,침실가구
,,,,,,,
11,5,다 만족인데 와이드형 샀더니 생각보다 더 크네요 ㅋㅋㅋ 그래도 만족ㅎ 아그리고 사진보다 더 좁게도 잘세워져서 좋아요,skar****,20.12.17.,9,거울,침실가구
,,,,,,,
12,5,선명하고 깔금한디자인이예요,bhui****,21.01.14.,9,거울,침실가구
,,,,,,,
13,5,"생각보다 빨리 잘 배송해 주셨어요.
무게가 좀 나가요. 예쁘고 튼튼해요.
현관 옆에 붙였습니다. ^^",wjdd****,20.11.25.,9,거울,침실가구
,,,,,,,
14,4,두개째구매중 잘산듯해요,llll****,20.12.22.,9,거울,침실가구
,,,,,,,
15,5,배송도 빠르고 좋았습니다,hhjl****,20.11.22.,9,거울,침실가구
,,,,,,,
16,5,왜곡없이 잘보이고 색상이 너무 예쁘네요 가격대비 너무 만족합니다,pret****,20.11.24.,9,거울,침실가구
,,,,,,,
17,5,"가격도 배송도 포장상태도 완전최고이구요
상품도 너무좋아요 딸아이가 너무좋아해서 더욱기쁘네요",gio7****,20.11.20.,9,거울,침실가구
,,,,,,,
18,4,"색깔이 생각보다 흐리네요
연한오크색이에요.
튼튼해보이고 거울도 좋네요~ 저렴하게 잘구입했습니다~",mayq****,20.10.10.,9,거울,침실가구
,,,,,,,
19,5,'왜곡없는 거울'을 찾았습니다. 가장 예쁜 디자인은 아니어도 무난하고 배송은 주문 후 하루만에 받았어요. 매우만족합니다,inse****,20.10.24.,9,거울,침실가구
,,,,,,,
20,5,"집콕하면서 운동을 못해 몸이 찌뿌둥하여 거실에 홈트 세팅해보았습니다.
디자인이 이뻐서 집도 이뻐보이면서 운동할때 거울 볼수있어서 좋네요~
각도때문인지 더 날씬하고 길어보이는거 같아서 거울을 더 자주 보게되고 기분도 좋네요 ㅎㅎ
감사합니다! ^^",didt****,20.09.16.,9,거울,침실가구
,,,,,,,
21,5,이뻐요 안정감 있어요,so12****,20.11.04.,9,거울,침실가구
,,,,,,,
22,5,친구 집들이 선물로 사줬는데 너무 좋아합니다,nemo****,20.11.01.,9,거울,침실가구
,,,,,,,
23,5,안정감 있는 테두리 마감이랑 뒤에 지지대가 있어 괜찮네요.,jiny****,20.10.26.,9,거울,침실가구
,,,,,,,
24,5,신혼집 드레스룸에 딱 어울리고 좋아용~,rubb****,20.10.12.,9,거울,침실가구
,,,,,,,
25,5,친구에게 선물했는데 너무 맘에 든다고해서 저도 좋아요’,eric****,20.10.05.,9,거울,침실가구
,,,,,,,
26,5,만족~~ 겁나 빠른 배송  ~~ 거울 보며 운동 열심히 해 볼려고요~,wi34****,20.09.29.,9,거울,침실가구
,,,,,,,
27,5,빠른 배송 감사드립니다.,moon****,20.10.09.,9,거울,침실가구
,,,,,,,
28,5,"배송도 빠르고  예뻐요 .딸아이 방에 놔줬는데
좋아하네요.",sc50****,20.09.04.,9,거울,침실가구
,,,,,,,
29,5,꼼꼼한 포장과 빠른 배송 좋아요,stor****,20.09.10.,9,거울,침실가구
,,,,,,,
30,5,의류 촬영용으로 구매했습니다 ㅎㅎ 잘 쓰고있어요 만족해요,dbsr****,20.08.31.,9,거울,침실가구
,,,,,,,
31,5,"생각보다 크고 튼튼한것같아 맘에  들어요
감사합니다",city****,20.09.14.,9,거울,침실가구
,,,,,,,
32,5,왜곡이 없이 선명하게 잘 보입니다. 좋은상품 감사합니다.,nnsm****,20.08.24.,9,거울,침실가구
,,,,,,,
33,5,"사진과같아요 다만 멀리서볼땐
거울보단 알루미늄느낌이?",only****,20.08.20.,9,거울,침실가구
,,,,,,,
34,4,깔끔하고 좋아요~~,godh****,20.08.20.,9,거울,침실가구
,,,,,,,
35,5,심플하고 이쁘고 좋아요,cdk5****,20.08.04.,9,거울,침실가구
,,,,,,,
36,5,사이즈도 딱 맞구 좋아요 ㅎ,1592****,20.08.22.,9,거울,침실가구
,,,,,,,
37,5,딸애 방에서 잘 놓여져 있습니다. 품질 괜찮네요.,94yo****,20.08.10.,9,거울,침실가구
,,,,,,,
38,5,좋아요 원목 분위기도 나구 무겁지도 않아요~,xodw****,20.07.20.,9,거울,침실가구
,,,,,,,
39,5,잘쓰겟습니다 감사합니다,kyws****,20.08.15.,9,거울,침실가구
,,,,,,,
40,5,"딸애 방에 너무 큰 사이즈는 부담스럽고 적당한 사이즈 찾고 있었는데 여기서 찾았네요. 나무 느낌도 나고 좋습니다. 다만 테두리가 생각보다 두꺼우니 사이즈 고르실때 내경 사이즈는 감안을 하고 주문하셔야 되요.
테두리는 대략 4cm 정도되요.",94yo****,20.06.14.,9,거울,침실가구
,,,,,,,
41,5,예뻐요. 단정해요. ㅎㅎ 깔끔하게 포장도 잘되어 있어서 좋았어요.,walk****,20.08.03.,9,거울,침실가구
,,,,,,,
42,5,"드레스룸에서 사용하려고 전신거울을 알아보다가 핀란디아 가구 전신거울을 보게되었어요~!
벽에 구멍을 내고싶지는 않았구  그렇다고 지지대없이 그냥 세워두는걸 선택하자니 너무 불안해서 지지대가 있는 디자인을 찾았었는데 찰떡같이 제 기준에 적합해서 너무 좋았습니당ㅎㅎㅎ
배송도 그렇게 오래걸리지 않았구  깨지거나 까진데 없이 안전하게 잘 왔네용 
복층이 드레스룸이어서 2층까지 옮기느라 쪼꼼 애는 먹었지만 키도 딱 맞고 저희집 분위기랑도 넘 잘 어울려서 최고입니당 ㅎㅎ
사용한지 한달이 넘어가는데 아직까지 흠잡을데 없이 만족하면서 사용중이에용!
전신거울을 찾고있는데 고정지지대가 있는 거울을 찾으신다면 핀란디아가구 전신거울 강추드려용!! ㅎㅎㅎ",ghkd****,20.06.04.,9,거울,침실가구
,,,,,,,
43,5,사진과같아요 마감잘되있구 좋아요,ster****,20.06.25.,9,거울,침실가구
,,,,,,,
44,5,크기도 딱 적당하고 마음에 들어요ㅎㅎ 잘 사용하겠습니다!,bbb2****,20.06.23.,9,거울,침실가구
,,,,,,,
45,5,딸아이 방에 놓아주었더니 좋아합니다^^,zemb****,20.07.15.,9,거울,침실가구
,,,,,,,
46,5,깔끔하구 맘에 들어요,bree****,20.07.13.,9,거울,침실가구
,,,,,,,
47,5,설치해주시는건줄알고 연락기다렸는데 문앞에 그냥 놓고가셔서 당황했지만 여자 혼자 들만큼 가벼워요 보이는건 무거워보이는뎅 오래썼으면~,aver****,20.06.26.,9,거울,침실가구
,,,,,,,
48,5,아주 고급지고 이쁩니다 사세요,hhda****,20.07.02.,9,거울,침실가구
,,,,,,,
49,5,"빠른배송. 이틀만에 도착했어요.
거울 깨끗하고 굴곡없이 잘 보여요.
색상 마음에 들고 마감처리도 좋아요.
냄새 없고 품질 만족합니다. 추천해요.",dool****,20.05.12.,9,거울,침실가구
,,,,,,,
50,5,"생각했던 사이즈입니다.
전신 넉넉하게 볼 수 있고 기울어져있어 다리가 길아보이는 효과가 있네요.
디자인 가구로도 배치가능합니다.
좋아요.",nmpy****,20.05.22.,9,거울,침실가구
,,,,,,,
51,5,"배송이 조금 늦었지만 제품 하자 없어 만족해요.
고민하다 고른건데 가성미 강추에요!!
왜곡 없고 디자인도 깔끔하네요!
무엇보다 거실에 화장대 옆에 놨는데 슬림해서 자리 차지 하지도 않고 필요할 때만 거치대 펴서 보는데 좋아요~~",may_****,20.05.06.,9,거울,침실가구
,,,,,,,
52,5,사이즈도좋고 거울이 안어지러워요  마음에들어요~~,aahn****,20.06.22.,9,거울,침실가구
,,,,,,,
53,4,"심플하고 거울이 왜곡없이 잘 보이네요
화이트장괴 어울려요.아들 독립한 안방에 사서 놓았더니 아들이 만족스러워하네요.가격대비 만족합니다",jjuj****,20.05.13.,9,거울,침실가구
,,,,,,,
54,5,"화면과 같은 흰색으로 깔끔하고 사이즈도 적당해요
만족합니다",jees****,20.06.16.,9,거울,침실가구
,,,,,,,
55,5,가격은쫌있지만 배송도 빠르고 최고,gold****,20.05.28.,9,거울,침실가구
,,,,,,,
56,5,"넘나 만족이용
전신거울 처음 사봤는데 너무 좋네요
넓이도 시원시원하구",sumi****,20.05.24.,9,거울,침실가구
,,,,,,,
57,4,너무 크지 않고 적당합니다 다만 거치대가 휘청하는 느낌이 있어 만족스럽지는 않습니다,piyo****,20.05.15.,9,거울,침실가구
,,,,,,,
58,5,튼튼하고 예쁘네요 아이도 만족합니다,tecl****,20.06.01.,9,거울,침실가구
,,,,,,,
59,4,거울은 이쁘게 잘 보이는데  테두리를 다른색으로  할 걸 그랬어요.,hoeu****,20.05.31.,9,거울,침실가구
,,,,,,,
60,4,무게 있고 튼튼하고 좋아요 다만 프레임이 넓어서 조금 투박해 보이긴 합니다,baaa****,20.05.14.,9,거울,침실가구
,,,,,,,
61,5,배송 빠르고 좋네요,rich****,20.05.06.,9,거울,침실가구
,,,,,,,
62,5,크기도 적당하고 드레스룸에 딱 어울려서 더 좋아요ㅋㅋㅋ,lili****,20.05.08.,9,거울,침실가구
,,,,,,,
63,5,배송이 안전하게 되었어요~ 색상과 디자인이 화면과 같고  스탠드 설치가 간단해서 좋네요^^,live****,20.04.05.,9,거울,침실가구
,,,,,,,
64,5,전신거울 튼튼하고 깔끔합니다 상품 만족합니다,ming****,20.03.31.,9,거울,침실가구
,,,,,,,
65,5,크기도 원하는 사이즈얐고 견고합니다,bior****,20.04.26.,9,거울,침실가구
,,,,,,,
66,5,너무 좋습니다~~~ 이뻐요,hhda****,20.04.24.,9,거울,침실가구
,,,,,,,
67,5,배송도빠르고 저렴하게,7272****,20.04.21.,9,거울,침실가구
,,,,,,,
68,5,"묵직하고
튼튼하고 좋습니다",eski****,20.03.27.,9,거울,침실가구
,,,,,,,
69,5,배송이 좀 걸릴줄 알았는데.빨리와서 좋았습니다 잘 쓸께요~,hyou****,20.04.08.,9,거울,침실가구
,,,,,,,
70,5,튼튼하고 예뻐요 우드톤,kjjm****,20.03.29.,9,거울,침실가구
,,,,,,,
71,5,배송빠르고 상품 잘 받았습니다~~,wide****,20.04.11.,9,거울,침실가구
,,,,,,,
72,5,커서 보기 좋고 디자인도 깔끔해서  좋아요.,jo40****,20.04.06.,9,거울,침실가구
,,,,,,,
73,5,사이즈도 적당하고  생각보다 흔들림이  없는 편이라 좋아요,smyn****,20.03.15.,9,거울,침실가구
,,,,,,,
74,3,비율 좋아보이고 깔끔하뇨,dndu****,20.04.11.,9,거울,침실가구
,,,,,,,
75,5,Ahafgsysywg3tf,kcja****,20.05.08.,9,거울,침실가구
,,,,,,,
76,3,좋습니다!!! 배송 빨라요~,chs8****,20.04.04.,9,거울,침실가구
,,,,,,,
77,5,"크기도 적당하고 튼튼해보여서 맘에 들어요!
오랫동안 잘 쓸거같아요.",dldb****,20.02.29.,9,거울,침실가구
,,,,,,,
78,4,거치형으로 했는데 튼튼하고 좋아요~,iipi****,20.03.27.,9,거울,침실가구
,,,,,,,
79,5,"가격이 좀 비싸지만 비싼값하는것같아요
파손된곳 없이 무사히 배송왔고 거울도 튼튼하고 좋네요~",kkh8****,20.02.25.,9,거울,침실가구
,,,,,,,
80,4,"거울샷 찍으려고 샀어요! 가로 세로 다 마음에
들어요~",choi****,20.03.01.,9,거울,침실가구
,,,,,,,
81,5,잘쓸게요 감사합니다,ssuh****,20.03.26.,9,거울,침실가구
,,,,,,,
82,5,어머님  좋아합니다~~,jehe****,20.03.28.,9,거울,침실가구
,,,,,,,
83,5,거울이 깨끗하고 생각보다 무겁지 않아요,nabo****,20.03.19.,9,거울,침실가구
,,,,,,,
84,4,배송 빠르고 사진과 같아요,my_a****,20.03.17.,9,거울,침실가구
,,,,,,,
85,5,튼튼하고 예뻐요마음에들어요!,bior****,20.03.15.,9,거울,침실가구
,,,,,,,
86,5,좋아요 변형없이 그대로입니다,kjun****,20.03.11.,9,거울,침실가구
,,,,,,,
87,5,"????좋습니다.
ㅊㄱ입니다",song****,20.04.08.,9,거울,침실가구
,,,,,,,
88,5,"어디 기스난곳 하나없이 꼼꼼히 검수해주시고 
배송도 잘해주셨어요
감사합니다~~~^^",pypi****,20.03.01.,9,거울,침실가구
,,,,,,,
89,4,거울이 꽤 튼튼해요,nahy****,20.02.29.,9,거울,침실가구
,,,,,,,
90,5,이뿌고 좋아요 근데 상각보다 크긴흔데 그래도 좋아요,dndu****,20.02.15.,9,거울,침실가구
,,,,,,,
91,5,크기 적당하고 왜곡 없어서 너무 좋아용 더 싼거 사려다 오래 써야 하니까 좀 더 돈 주고 산건데 왕 맘에듬 ㅠ,yjx_****,20.01.24.,9,거울,침실가구
,,,,,,,
92,5,"좋아요.
튼튼하고 깔끔하고 옷방에 세워두었는데
넉넉한 사이즈 좋습니다.",hans****,20.02.09.,9,거울,침실가구
,,,,,,,
93,5,배송 빨라요 감사합니다,sihn****,20.01.29.,9,거울,침실가구
,,,,,,,
94,5,배송도 빠르고 냄새도 안 납니다,jjn0****,20.02.13.,9,거울,침실가구
,,,,,,,
95,5,"빠른 배송 받아서 좋았고요  
생각보다 사이즈가 커서 전신을 잘 보이는 것 같아요. 
날씬해보이지도 않고 사실 그대로라 옷 입을 때 너무 좋아요 ^^",yuha****,20.01.23.,9,거울,침실가구
,,,,,,,
96,5,맘에들어요~~좋네요~~^^잘사용중입니당,jms2****,20.02.06.,9,거울,침실가구
,,,,,,,
97,4,안방에 전신거울이 없어서 전체적으로 옷 스타일을 제대로 못보니 답답하고 불편했는데 아주 딱~좋아요 수시로 자주 거울도 보게 되네요,sung****,20.01.19.,9,거울,침실가구
,,,,,,,
98,4,사이즈가 작을까 걱정했는데 기대 이상이예요. 흔들림도 적네요,smyn****,20.01.25.,9,거울,침실가구
,,,,,,,
99,3,매우 무겁네요 . 벽걸이로 샀어요,smal****,20.01.11.,9,거울,침실가구
,,,,,,,
100,5,방에 놔두고 쓰고있는데 실제와 비슷하게 보이고 길이도 길쭉해서 좋아요 ㅎㅎ 만족합니다,twa0****,20.01.10.,9,거울,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,4,"배송은 느린 편. 배송 박스가 이쁘네요.. ㅎㅎ 
물건은 대체로 만족. led 크게 밝지 않아 더 만족. 개인 취향일듯요. 크기는 좀 많이 크네요.",sora****,21.03.17.,14,거울,침실가구
,,,,,,,
2,5,이쁘고 좋아요.맘에 들어요,nerv****,21.01.15.,14,거울,침실가구
,,,,,,,
3,3,Led 밝기가 생각보다 어두워요. 만약 매장에서 직접 봤다면 안 샀을 밝기... 거울 자체 기능은 만족합니다,mun0****,20.04.25.,14,거울,침실가구
,,,,,,,
4,3,Led가 생각보다 더 약하네요 ㅠ 눈은 안 부신데 화장대 led에 빛이 묻히는 느낌입니다. 오히려 2마트 자체브랜드 led 거울이 더 나았을 것 같아요 버튼 누르는 느낌은 나쁘지 않아요.,mun0****,20.02.18.,14,거울,침실가구
,,,,,,,
5,5,충전용이 아니라서 더 맘에 들어요,silv****,20.01.28.,14,거울,침실가구
,,,,,,,
6,5,"노안으로  고생하다가 ㅠㅠ
화장할 때 너무 좋아요",egoo****,20.01.03.,14,거울,침실가구
,,,,,,,
7,5,"생각보다는 좀 컸구요  건전지 AA사이즈가 4개~~
그리고 거울주위의 불이 생각보다는 덜 밝아요~
디자인이나 색상  포장  배송  다 만족^^",sun7****,19.11.24.,14,거울,침실가구
,,,,,,,
8,5,디자인 깔끔하니 예뻐요,sago****,19.11.26.,14,거울,침실가구
,,,,,,,
9,5,"좋아요
거울크기도크고딱보고주문한이케아거울",ykjk****,19.10.13.,14,거울,침실가구
,,,,,,,
10,5,딸이 너무 좋아해요^^,yc04****,19.06.28.,14,거울,침실가구
,,,,,,,
11,5,디자인 깔끔하고 사이즈도 딱이라서 화장대에 두고쓰기좋아요ㅋ화장대거울은 안보고 이거만 쓰게되네요 비슷한제품들 많이 봤었는데 기다리다가 이케아꺼 사기잘한거같아요~ 추천합니다^^ 참고로 배터리는 별도더라구요,gree****,19.05.09.,14,거울,침실가구
,,,,,,,
12,5,모든게 다 마음에듬,cycy****,19.05.20.,14,거울,침실가구
,,,,,,,
13,5,"화장할때 너무 좋아요~!!!
배송도 생각보다 빠르게 잘왔어요~
밝기 조절이 안되서 아쉬운거 빼고는 100점입니다.",peti****,19.04.30.,14,거울,침실가구
,,,,,,,
14,5,옷도핏도좋구요질감이너무좋네요,wldl****,19.03.26.,14,거울,침실가구
,,,,,,,
15,5,"LED 확대거울 사려고 여기저기 엄청 뒤졌는데.. 여기 거울이~~ 똭~~~
약간 높은 감이 있지만..
여기저기 봤던 거울 중 가장 맘에 들어요~~^^",2661****,19.03.23.,14,거울,침실가구
,,,,,,,
16,5,아주모초나피나텨펴컽ㄹ라ㅏ,smas****,19.03.25.,14,거울,침실가구
,,,,,,,
17,5,"3배거울이 화장하는데 확실히좋습니다
LED는 조금더 밝았으면하는 약간의아쉬움이 있네요",pcut****,19.02.25.,14,거울,침실가구
,,,,,,,
18,5,어정쩡한 중국산 제품보다 훨씬 더 마감 완성도가 높은 거울을 갖게 된 것 같습니다^^ 배터리 안넣고서도 쓸 만하네요,fres****,19.02.15.,14,거울,침실가구
,,,,,,,
19,5,"얼굴을 환하개 볼 수 잇어서 화장할 때 조아요
배송 빠릅니다",1225****,19.01.19.,14,거울,침실가구
,,,,,,,
20,3,깔끔해요 근데 빛이 조금 약한듯,jklu****,19.01.12.,14,거울,침실가구
,,,,,,,
21,3,너무 커요..ㅜ 화장대에 넘 뜀.,dodo****,19.01.15.,14,거울,침실가구
,,,,,,,
22,4,넘 예뻐요 조명이 있으니까 얼굴이 더 예뻐 보여요,secl****,19.01.05.,14,거울,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
1,5,너무 저렴하고 메트리스도 좋아요,hoya****,20.08.28.,18,거울,침실가구
,,,,,,,
2,1,희망날자는 왜 적는지 모르게 희망날자보다 몇일전에 배달기사님 일정에 전화주고 온다고하고 정확한 날도 안정해주고 누가 고객인지... 물건 오는날은 아침에 오후 1시에서 2시사이 괜찮냐고 전화와서 회서에서 잠깐 짬내서 집에 대기했는데 연락도 없이 시간 어기고 오후 4시쯤 전화와서 집앞에 놓고간다고하고 감 ㅋㅋ 배달도 별루 소비스도 별루 가격은 비싸고 배송비 4만원은 왜 받는지 모르겠고 거울에서 이상한 냄새가 3일이 지나도 계속나고... 정말로 별루입니다,love****,20.01.23.,18,거울,침실가구
,,,,,,,
3,5,집 가구 컬러와 맞추려고 멀바우 원목으로 했는데 이질감 없이 잘어울려요 거울이 묘하게 날씬하게 보여요,cool****,19.12.30.,18,거울,침실가구
,,,,,,,
4,5,"고급스러워요
매우 만족합니다",look****,19.12.31.,18,거울,침실가구
,,,,,,,
5,5,"상품은 물론이구  기사님이 친절하셔서 소비자입장인데도 더 감사했어요 ^^ 기다린 보람 있네요 
더 꼼꼼히 신경써주기 위해 시간이 걸렸나보다 생각하면서  잘 사용할게요~",junm****,19.05.31.,18,거울,침실가구
,,,,,,,
6,5,"화면보다 실물이 색상이 더 이쁘고 의자도 엉덩이 부분이 편하게 라인이 빠졌더라구요
만족합니다 마니마니",time****,19.04.06.,18,거울,침실가구
,,,,,,,
7,5,전반적으로 만족합니다,p995****,19.04.09.,18,거울,침실가구
,,,,,,,
8,5,엄청 무거워요. 그래도 고급스럽고 맘에 듭니다. ^^,snow****,19.03.02.,18,거울,침실가구
,,,,,,,
9,4,전반적으로 만족합니다,p995****,19.02.23.,18,거울,침실가구
,,,,,,,
10,5,배송은 느렸지만 거울은 사진보다 더 예쁘고 맘에 듭니다,lala****,19.02.15.,18,거울,침실가구
,,,,,,,
11,5,고급스럽고 이뻐요! 단 많이 무겁습니다.,snow****,19.01.21.,18,거울,침실가구
,,,,,,,
12,5,배송이 좀 오래걸린것빼곤 좋아요,sm95****,19.01.29.,18,거울,침실가구
,,,,,,,
13,4,"그냥 붙이는 거울을 할까 고민하다가 멀바우 거실장을 주문 하는김에 같이 주문햇네요~
인터넷에서 보는거와 동일했는데
거울이 생각보다 커서 놀랫네요^^
음~장신도 문제없을 크기입니다.
이사가다가 깨지지않을까 하는 염려가 조금 드는거 빼곤 만족합니다.
배송해주신 기사님이 멀바우에대한 설명도 잘해주시고 무거우셧을텐데 혼자서 거뜬하게 설치 잘해주셧어요^^",idju****,18.11.20.,18,거울,침실가구
,,,,,,,
14,5,고급스러운 원목 컬러구요. 모니터와 동일하고 사이즈도 생각만큼 커서 좋아요.,wr04****,18.12.12.,18,거울,침실가구
,,,,,,,
15,5,생각보다 거울도 크고 고급지네요 원목은 냄새가 났었는데 몇일 문열어놓으니 빠졌어요~,blue****,18.12.26.,18,거울,침실가구
,,,,,,,
16,4,"구매한 탁자와 잘어울립니다
저는 키가커서그런지 길이는와 폭이 생각보다 작은 느낌이고 
구매한 탁자에 비해 가격대가 있어서 그 부분이 아쉽네요
배송료도 동시 배송인데 금액 적은 배송비중 부분 할인적용되는 부분이 좀 이해가 가지 않았어요",vict****,18.11.19.,18,거울,침실가구
,,,,,,,
17,4,거울이1:1 은 아닌것같아요.....모양이나 두꼐는 만족합니다,bk09****,18.12.09.,18,거울,침실가구
,,,,,,,
18,5,"배달전부터 친절하시고 운반해주시는분도 정말 최선을 다해서 해주셨어요.
감사합니다.",okbe****,18.12.04.,18,거울,침실가구
,,,,,,,
19,4,배송 깔끔하고 친절하셔요,imjj****,18.12.05.,18,거울,침실가구
,,,,,,,
review_no,star,review,customerId,reviewDate,pd_no,bedcate_no,category_no
,,,,,,,
